"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","cost"
250000000,245839452,4151598,1934,4968,2048,31400000,25500948,5892120,1107,4130,1695,0
250092965,245944898,4139146,1929,4954,2038,31440675,25549602,5884103,1149,4135,1686,0
250185985,246050359,4126721,1940,4907,2058,31481375,25598341,5876034,1167,4146,1687,0
250279023,246155727,4114388,1952,4903,2053,31522052,25646894,5868148,1194,4120,1696,0
250372200,246261296,4102006,1928,4896,2074,31562744,25695137,5860602,1220,4102,1683,0
250465423,246366795,4089703,1947,4900,2078,31603396,25743779,5852567,1244,4097,1709,0
250558765,246472400,4077404,1927,4941,2093,31644113,25792213,5844809,1248,4146,1697,0
250652176,246578141,4065076,1945,4924,2090,31684920,25840586,5837212,1252,4147,1723,0
250745516,246683712,4052867,1938,4891,2108,31725506,25889015,5829392,1254,4113,1732,0
250838888,246789262,4040682,1946,4893,2105,31766213,25937128,5821939,1261,4144,1741,0
250932371,246894828,4028578,1940,4908,2117,31806955,25985161,5814611,1269,4175,1739,0
251025996,247000672,4016363,1953,4898,2110,31847558,26033599,5806762,1279,4163,1755,0
251119659,247106293,4004418,1939,4916,2093,31888260,26081614,5799399,1302,4192,1753,0
251213378,247211800,3992615,1944,4906,2113,31928946,26129574,5792109,1323,4205,1735,0
251307042,247317465,3980598,1960,4904,2115,31969651,26178129,5784297,1346,4164,1715,0
251400873,247423244,3968625,1957,4921,2126,32010285,26225933,5777072,1358,4180,1742,0
251494824,247528990,3956821,1978,4916,2119,32050914,26273901,5769703,1366,4220,1724,0
251588762,247634773,3944987,2010,4872,2120,32091558,26321875,5762348,1348,4242,1745,0
251682775,247740340,3933468,1966,4890,2111,32132225,26369733,5755159,1341,4285,1707,0
251776866,247845937,3921977,1956,4894,2102,32172905,26417709,5747814,1380,4285,1717,0
251870969,247951698,3910348,1937,4890,2096,32213590,26465723,5740448,1369,4318,1732,0
251965178,248057423,3898851,1939,4873,2092,32254167,26513482,5733274,1378,4307,1726,0
252059418,248163224,3887318,1950,4826,2100,32294630,26561089,5726116,1384,4291,1750,0
252153693,248269124,3875722,1933,4819,2095,32335335,26608708,5719126,1399,4337,1765,0
252248053,248375057,3864156,1927,4830,2083,32375900,26656352,5712067,1405,4313,1763,0
252342588,248480848,3852942,1931,4803,2064,32416428,26703954,5705029,1394,4290,1761,0
252437121,248586960,3841392,1922,4813,2034,32457035,26751506,5698102,1411,4259,1757,0
252531639,248692841,3830037,1929,4820,2012,32497390,26798993,5690949,1405,4286,1757,0
252626160,248798915,3818473,1952,4816,2004,32537988,26846464,5684080,1403,4289,1752,0
252720825,248905223,3806893,1918,4783,2008,32578472,26893805,5677211,1417,4273,1766,0
252815541,249011106,3795717,1931,4765,2022,32619129,26941082,5670578,1405,4287,1777,0
252910304,249117392,3784258,1902,4746,2006,32659719,26988278,5663958,1395,4307,1781,0
253005248,249223493,3773119,1887,4755,1994,32700310,27035736,5657098,1409,4303,1764,0
253100156,249329596,3761948,1879,4729,2004,32740821,27082944,5650372,1400,4307,1798,0
253195151,249435761,3750741,1885,4769,1995,32781411,27130196,5643710,1414,4320,1771,0
253290149,249542082,3739423,1885,4763,1996,32821862,27177455,5636889,1413,4336,1769,0
253385265,249648469,3728225,1876,4704,1991,32862319,27224655,5630187,1404,4310,1763,0
253480462,249754763,3717111,1882,4711,1995,32902911,27271924,5623504,1385,4319,1779,0
253575770,249861051,3706103,1885,4732,1999,32943474,27319245,5616753,1378,4333,1765,0
253671036,249967236,3695194,1898,4714,1994,32983990,27366133,5610328,1380,4367,1782,0
253766329,250073573,3684155,1886,4713,2002,33024491,27412981,5603887,1392,4413,1818,0
253861724,250179654,3673402,1848,4783,2037,33065082,27460015,5597408,1398,4420,1841,0
253957183,250285796,3662700,1865,4784,2038,33105708,27507064,5590988,1396,4421,1839,0
254052728,250392200,3651813,1884,4781,2050,33146209,27553945,5584640,1410,4411,1803,0
254148305,250498605,3640975,1879,4816,2030,33186742,27600752,5578406,1443,4339,1802,0
254243905,250604846,3630342,1880,4833,2004,33227169,27647750,5571843,1436,4348,1792,0
254339621,250711199,3619706,1890,4851,1975,33267618,27694637,5565399,1439,4367,1776,0
254435404,250817743,3608973,1913,4818,1957,33308197,27741369,5559208,1455,4392,1773,0
254531212,250924247,3598277,1922,4804,1962,33348711,27788154,5552976,1424,4380,1777,0
254627123,251030675,3587791,1918,4793,1946,33389110,27834720,5546765,1424,4411,1790,0
254723045,251137257,3577121,1895,4838,1934,33429619,27881218,5540828,1428,4377,1768,0
254819060,251243776,3566637,1883,4818,1946,33470008,27927998,5534414,1452,4385,1759,0
254915151,251350387,3556166,1898,4759,1941,33510467,27974668,5528213,1469,4346,1771,0
255011356,251457018,3545780,1902,4725,1931,33550863,28021128,5522164,1457,4356,1758,0
255107553,251563726,3535306,1896,4693,1932,33591234,28067595,5516082,1456,4339,1762,0
255203840,251670284,3525040,1900,4692,1924,33631643,28114107,5509983,1443,4344,1766,0
255300112,251776876,3514749,1902,4662,1923,33672001,28160713,5503730,1439,4366,1753,0
255396547,251883636,3504477,1890,4602,1942,33712450,28207182,5497735,1453,4338,1742,0
255493013,251990410,3494183,1893,4591,1936,33752759,28253495,5491726,1441,4353,1744,0
255589479,252097325,3483810,1878,4518,1948,33793284,28299503,5486275,1449,4346,1711,0
255686037,252204183,3473537,1865,4536,1916,33833787,28345911,5480380,1430,4342,1724,0
255782686,252310974,3463409,1829,4561,1913,33874290,28392197,5474606,1446,4333,1708,0
255879399,252417886,3453273,1831,4510,1899,33914745,28438606,5468666,1448,4320,1705,0
255976162,252524752,3443186,1832,4488,1904,33955216,28484897,5462863,1462,4279,1715,0
256072969,252631834,3432968,1819,4459,1889,33995665,28531623,5456569,1474,4301,1698,0
256169767,252738778,3422878,1800,4439,1872,34036100,28577915,5450683,1436,4351,1715,0
256266774,252845738,3412920,1787,4469,1860,34076462,28624016,5444985,1442,4307,1712,0
256363753,252952812,3402834,1786,4472,1849,34116911,28670216,5439238,1466,4281,1710,0
256460737,253060073,3392615,1769,4424,1856,34157300,28716048,5433794,1463,4282,1713,0
