"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","cost"
250000000,245839452,4151598,1934,4968,2048,31400000,25500948,5892120,1107,4130,1695,0
250093008,245944714,4139286,1957,5006,2045,31440772,25549686,5884083,1135,4162,1706,0
250186034,246050249,4126789,1967,4976,2053,31481584,25598358,5876184,1158,4177,1707,0
250279162,246155538,4114649,1950,4983,2042,31522256,25646751,5868444,1184,4181,1696,0
250372310,246261159,4102237,1930,4957,2027,31562832,25695036,5860665,1220,4182,1729,0
250465469,246366568,4089999,1962,4929,2011,31603629,25743412,5853035,1240,4212,1730,0
250558711,246472018,4077783,1968,4891,2051,31644287,25791724,5845313,1264,4248,1738,0
250652138,246577396,4065784,1988,4952,2018,31684911,25839966,5837669,1300,4220,1756,0
250745563,246683065,4053538,1976,4959,2025,31725655,25888232,5830163,1325,4174,1761,0
250838947,246788639,4041413,1956,4933,2006,31766160,25936501,5822384,1341,4184,1750,0
250932411,246894173,4029304,1957,4965,2012,31806751,25984786,5814719,1347,4159,1740,0
251026046,246999689,4017417,1934,4993,2013,31847293,26033191,5806841,1358,4153,1750,0
251119731,247105413,4005389,1918,5009,2002,31887868,26081200,5799418,1358,4138,1754,0
251213439,247211221,3993317,1906,4994,2001,31928494,26129356,5791859,1364,4162,1753,0
251307166,247316853,3981373,1893,5056,1991,31969090,26177356,5784438,1358,4198,1740,0
251401085,247422466,3969699,1914,5021,1985,32009715,26225367,5777003,1376,4218,1751,0
251494843,247528062,3957842,1903,5019,2017,32050305,26273381,5769586,1376,4214,1748,0
251588772,247633753,3946069,1913,5025,2012,32090859,26321276,5762190,1371,4254,1768,0
251682866,247739633,3934284,1939,4993,2017,32131440,26369131,5754890,1360,4290,1769,0
251776979,247845640,3922420,1940,4954,2025,32172032,26417038,5747588,1373,4258,1775,0
251871084,247951354,3910781,1960,4958,2031,32212757,26464879,5740453,1387,4262,1776,0
251965204,248057071,3899195,1945,4964,2029,32253302,26512581,5733275,1370,4288,1788,0
252059413,248162931,3887571,1940,4953,2018,32293914,26560511,5725958,1373,4275,1797,0
252153759,248268784,3876037,1934,4975,2029,32334502,26607999,5718989,1392,4305,1817,0
252248175,248374688,3864531,1951,4973,2032,32374982,26655551,5711938,1403,4307,1783,0
252342605,248480431,3853228,1958,4971,2017,32415586,26703197,5704907,1390,4293,1799,0
252437154,248586426,3841810,1955,4976,1987,32456059,26750860,5697722,1408,4296,1773,0
252531726,248692472,3830374,1951,4949,1980,32496471,26798324,5690680,1428,4299,1740,0
252626327,248798686,3818796,1942,4913,1990,32537107,26845610,5683960,1447,4359,1731,0
252721040,248904716,3807469,1950,4931,1974,32577673,26893112,5677085,1430,4317,1729,0
252815781,249010575,3796366,1957,4916,1967,32618113,26940522,5670109,1425,4342,1715,0
252910529,249116695,3785010,1963,4903,1958,32658722,26987726,5663560,1436,4305,1695,0
253005353,249222646,3773896,1948,4894,1969,32699203,27035231,5656516,1427,4312,1717,0
253100304,249328838,3762737,1898,4862,1969,32739755,27082693,5649647,1403,4292,1720,0
253195350,249435039,3751591,1895,4853,1972,32780290,27129759,5643128,1389,4281,1733,0
253290361,249541273,3740415,1906,4789,1978,32820696,27176807,5636494,1396,4275,1724,0
253385437,249647525,3729221,1899,4826,1966,32861185,27223844,5629926,1405,4279,1731,0
253480584,249753741,3718196,1884,4793,1970,32901728,27271083,5623192,1408,4298,1747,0
253575832,249860035,3707162,1883,4786,1966,32942207,27318331,5616469,1393,4264,1750,0
253671137,249966219,3696268,1882,4790,1978,32982696,27365241,5610089,1392,4233,1741,0
253766419,250072409,3685361,1874,4800,1975,33023225,27412101,5603778,1391,4200,1755,0
