"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","cost"
250000000,245839452,4151598,1934,4968,2048,31400000,25500948,5892120,1107,4130,1695,0
250093017,245945163,4138912,1931,4947,2064,31440638,25549512,5884163,1156,4116,1691,0
250186078,246050649,4126512,1954,4916,2047,31481335,25597773,5876536,1183,4139,1704,0
250279155,246156089,4114167,1917,4936,2046,31522065,25646074,5868925,1222,4168,1676,0
250372322,246261349,4102030,1939,4934,2070,31562808,25694273,5861421,1247,4176,1691,0
250465527,246366828,4089710,1931,4976,2082,31603526,25742788,5853571,1246,4208,1713,0
250558785,246472289,4077499,1908,4984,2105,31644088,25791202,5845706,1263,4195,1722,0
250652038,246577637,4065419,1919,4989,2074,31684835,25839719,5837908,1282,4200,1726,0
250745431,246682966,4053445,1904,5056,2060,31725489,25888010,5830238,1277,4243,1721,0
250838869,246788610,4041284,1906,5029,2040,31766236,25936213,5822773,1281,4245,1724,0
250932321,246894298,4029093,1897,5006,2027,31806958,25984532,5815166,1295,4244,1721,0
251025923,246999634,4017356,1896,5002,2035,31847506,26032298,5807920,1282,4273,1733,0
251119621,247105179,4005570,1927,4926,2019,31888205,26080480,5800447,1310,4246,1722,0
251213343,247210854,3993591,1931,4913,2054,31928793,26128680,5792838,1324,4246,1705,0
251307111,247316599,3981659,1913,4905,2035,31969366,26176906,5785151,1336,4263,1710,0
251400983,247422305,3969826,1912,4897,2043,32009917,26224935,5777729,1352,4224,1677,0
251494855,247528202,3957826,1931,4871,2025,32050666,26272704,5770678,1364,4255,1665,0
251588735,247633960,3945974,1952,4833,2016,32091315,26320368,5763629,1404,4265,1649,0
251682709,247739784,3934138,1951,4789,2047,32131925,26368211,5756340,1433,4281,1660,0
251776755,247845475,3922470,1959,4810,2041,32172548,26416030,5749078,1436,4316,1688,0
251870886,247951435,3910575,1974,4828,2074,32213201,26463807,5741934,1440,4342,1678,0
251965071,248057326,3898866,1949,4832,2098,32253788,26511458,5734814,1449,4381,1686,0
252059236,248163293,3887150,1925,4807,2061,32294359,26558998,5727833,1448,4381,1699,0
252153472,248269202,3875482,1933,4781,2074,32334985,26606666,5720811,1475,4342,1691,0
252247902,248375094,3863974,1936,4820,2078,32375695,26654204,5713959,1467,4343,1722,0
252342355,248481116,3852402,1924,4840,2073,32416216,26701767,5706837,1485,4377,1750,0
252436883,248587128,3840916,1922,4833,2084,32456747,26749045,5700085,1470,4372,1775,0
252531406,248693114,3829482,1930,4812,2068,32497374,26796362,5693378,1467,4388,1779,0
252626032,248799281,3817935,1911,4851,2054,32537978,26843988,5686361,1460,4382,1787,0
252720766,248905247,3806729,1894,4861,2035,32578550,26891412,5679506,1472,4371,1789,0
252815518,249011409,3795341,1899,4840,2029,32619203,26938890,5672677,1456,4381,1799,0
252910300,249117375,3784157,1905,4836,2027,32659648,26986312,5665712,1460,4358,1806,0
253005139,249223345,3773073,1895,4802,2024,32700264,27033393,5659171,1430,4429,1841,0
253100041,249329479,3761876,1902,4796,1988,32740862,27080515,5652663,1407,4464,1813,0
253195070,249435772,3750605,1900,4795,1998,32781399,27127859,5645858,1408,4453,1821,0
253290162,249541899,3739604,1899,4778,1982,32821966,27174898,5639376,1427,4447,1818,0
253385304,249647993,3728667,1882,4763,1999,32862539,27221910,5632953,1437,4421,1818,0
253480377,249754302,3717456,1882,4748,1989,32903115,27269369,5626123,1440,4393,1790,0
253575614,249860622,3706388,1886,4745,1973,32943622,27316402,5619615,1435,4370,1800,0
253670902,249966934,3695366,1872,4764,1966,32984153,27363462,5613065,1434,4426,1766,0
253766289,250073226,3684474,1873,4729,1987,33024728,27410601,5606496,1439,4414,1778,0
253861724,250179494,3673638,1883,4728,1981,33065155,27457345,5600189,1449,4415,1757,0
253957194,250286087,3662591,1860,4682,1974,33105735,27504233,5593830,1471,4402,1799,0
254052724,250392611,3651606,1842,4686,1979,33146283,27551017,5587619,1456,4389,1802,0
254148366,250499072,3640787,1823,4698,1986,33186799,27597690,5581466,1434,4413,1796,0
254244017,250605472,3630047,1841,4682,1975,33227241,27644305,5575290,1437,4425,1784,0
254339684,250711866,3619364,1854,4643,1957,33267719,27691090,5568969,1449,4427,1784,0
254435431,250818295,3608695,1851,4623,1967,33308289,27737903,5562698,1443,4447,1798,0
254531284,250924856,3598039,1814,4610,1965,33348703,27784625,5556399,1457,4436,1786,0
254627177,251031590,3587183,1827,4616,1961,33389292,27831317,5550302,1455,4441,1777,0
254723119,251138246,3576485,1832,4609,1947,33429905,27878010,5544211,1445,4433,1806,0
254819103,251244737,3566014,1839,4566,1947,33470242,27924594,5537967,1457,4427,1797,0
254915112,251351350,3555413,1817,4581,1951,33510721,27971281,5531771,1477,4431,1761,0
255011298,251457983,3544953,1804,4615,1943,33551097,28018127,5525323,1450,4423,1774,0
255107522,251564782,3534398,1796,4599,1947,33591594,28064416,5519509,1452,4422,1795,0
255203812,251671649,3523875,1802,4567,1919,33632040,28110940,5513439,1442,4429,1790,0
255300139,251778498,3513350,1802,4566,1923,33672540,28157555,5507312,1454,4424,1795,0
255396523,251885260,3502992,1814,4520,1937,33712970,28203959,5501359,1420,4434,1798,0
255493019,251992191,3492595,1822,4497,1914,33753478,28250280,5495548,1407,4466,1777,0
255589485,252099101,3482124,1797,4539,1924,33793780,28296631,5489480,1457,4441,1771,0
255686102,252206065,3471838,1809,4485,1905,33834131,28342915,5483552,1435,4460,1769,0
255782707,252313292,3461275,1773,4459,1908,33874601,28389174,5477788,1420,4450,1769,0
255879435,252420481,3450795,1780,4466,1913,33915053,28435403,5472011,1428,4445,1766,0
255976165,252527390,3440609,1782,4460,1924,33955536,28481502,5466368,1426,4464,1776,0
256072896,252634338,3430416,1757,4451,1934,33995901,28527523,5460678,1415,4495,1790,0
256169752,252741373,3420253,1757,4445,1924,34036364,28573797,5454869,1431,4471,1796,0
256266727,252848422,3410197,1775,4416,1917,34076789,28619815,5449234,1450,4479,1811,0
256363771,252955500,3400177,1768,4448,1878,34117119,28665742,5443650,1460,4473,1794,0
256460872,253062489,3390283,1779,4461,1860,34157483,28711746,5437987,1460,4470,1820,0
256558011,253169611,3380287,1765,4472,1876,34197768,28757752,5432293,1459,4449,1815,0
256655172,253276633,3370441,1763,4461,1874,34238058,28803662,5426692,1449,4445,1810,0
256752475,253383814,3360581,1788,4436,1856,34278443,28849596,5421161,1442,4452,1792,0
256849793,253491113,3350601,1788,4432,1859,34318866,28895663,5415504,1468,4434,1797,0
256947083,253598307,3340681,1785,4452,1858,34359274,28941375,5410178,1445,4460,1816,0
257044440,253705430,3330923,1783,4459,1845,34399718,28987118,5404888,1460,4449,1803,0
257141924,253812924,3320935,1813,4425,1827,34440048,29032936,5399449,1465,4403,1795,0
257239488,253920125,3311268,1826,4423,1846,34480292,29078617,5393986,1471,4418,1800,0
257337125,254027303,3301716,1851,4389,1866,34520700,29124543,5388464,1486,4407,1800,0
257434862,254134712,3292095,1847,4373,1835,34561088,29170147,5383258,1484,4414,1785,0
257532555,254242173,3282340,1825,4384,1833,34601382,29215677,5378034,1463,4404,1804,0
257630404,254349648,3272721,1813,4393,1829,34641706,29261383,5372655,1439,4448,1781,0
257728166,254457126,3263073,1783,4374,1810,34681986,29307150,5367186,1420,4448,1782,0
257826139,254564555,3253612,1813,4367,1792,34722354,29352834,5361921,1433,4396,1770,0
257924128,254672136,3244070,1800,4329,1793,34762613,29398344,5356715,1431,4359,1764,0
258022148,254779596,3234689,1781,4288,1794,34802965,29443803,5351678,1433,4304,1747,0
258120294,254887210,3225263,1772,4256,1793,34843352,29489421,5346465,1436,4297,1733,0
258218486,254994884,3215804,1749,4239,1810,34883680,29535082,5341162,1413,4288,1735,0
258316737,255102607,3206367,1739,4200,1824,34924040,29580625,5335988,1402,4268,1757,0
258415022,255210371,3196892,1741,4217,1801,34964528,29626234,5330874,1390,4288,1742,0
258513394,255318343,3187307,1738,4222,1784,35004828,29671737,5325674,1388,4305,1724,0
258611798,255426250,3177846,1695,4216,1791,35045205,29717131,5320635,1425,4303,1711,0
258710255,255534064,3168496,1688,4217,1790,35085406,29762463,5315524,1431,4267,1721,0
258808798,255642093,3159073,1700,4160,1772,35125821,29807631,5310773,1415,4271,1731,0
258907407,255749871,3149923,1687,4146,1780,35166095,29853059,5305642,1432,4244,1718,0
259006003,255857753,3140647,1667,4165,1771,35206365,29898229,5300740,1431,4232,1733,0
259104742,255965626,3131534,1662,4170,1750,35246682,29943861,5295448,1417,4235,1721,0
259203509,256073812,3122185,1633,4150,1729,35286936,29989155,5290404,1416,4234,1727,0
259302310,256181952,3112876,1647,4113,1722,35327291,30034153,5285747,1433,4233,1725,0
259401205,256290078,3103652,1635,4119,1721,35367582,30079333,5280806,1444,4243,1756,0
259500264,256398257,3094576,1632,4096,1703,35407936,30124426,5276054,1441,4250,1765,0
259599304,256506554,3085385,1605,4062,1698,35448245,30169727,5271074,1435,4240,1769,0
