"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","cost"
250000000,245839452,4151598,1934,4968,2048,31400000,25500948,5892120,1107,4130,1695,0
250093022,245944927,4139065,1917,5047,2066,31440708,25549378,5884332,1135,4154,1709,0
250186062,246050425,4126626,1911,5039,2061,31481319,25597816,5876492,1173,4135,1703,0
250279163,246155812,4114308,1923,5080,2040,31522011,25646303,5868673,1194,4122,1719,0
250372290,246261173,4102085,1945,5048,2039,31562600,25694949,5860597,1204,4135,1715,0
250465545,246366661,4089818,1946,5088,2032,31603207,25743617,5852560,1205,4128,1697,0
250558863,246472156,4077615,1959,5102,2031,31643898,25791964,5844854,1224,4145,1711,0
250652100,246577558,4065484,1956,5088,2014,31684571,25840312,5837095,1231,4192,1741,0
250745417,246682893,4053492,1938,5097,1997,31725292,25888466,5829579,1263,4235,1749,0
250838865,246788546,4041270,1970,5066,2013,31765891,25936758,5821888,1287,4190,1768,0
250932420,246894087,4029242,1985,5087,2019,31806476,25984891,5814325,1294,4209,1757,0
251026038,246999503,4017387,1988,5130,2030,31847070,26033184,5806630,1278,4206,1772,0
251119714,247104820,4005738,1976,5134,2046,31887756,26081385,5799138,1269,4188,1776,0
251213348,247210360,3993815,1960,5142,2071,31928423,26129510,5791657,1260,4222,1774,0
251307078,247315996,3981936,1941,5115,2090,31969007,26177529,5784174,1283,4238,1783,0
251400978,247421625,3970231,1982,5071,2069,32009629,26225720,5776632,1288,4220,1769,0
251494863,247527294,3958454,1988,5032,2095,32050118,26273532,5769273,1294,4234,1785,0
251588741,247632999,3946672,1989,4997,2084,32090811,26321151,5762330,1305,4262,1763,0
251682674,247738702,3934918,1980,4987,2087,32131574,26368938,5755274,1330,4272,1760,0
251776685,247844376,3923283,1984,4954,2088,32172214,26416581,5748241,1350,4280,1762,0
251870857,247950224,3911620,1972,4948,2093,32212940,26464617,5740918,1342,4295,1768,0
251965053,248056207,3899835,1974,4939,2098,32253519,26512250,5733812,1344,4334,1779,0
252059322,248162114,3888263,1952,4909,2084,32294186,26560113,5726581,1365,4377,1750,0
