"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","cost"
250000000,245839452,4151598,1934,4968,2048,31400000,25500948,5892120,1107,4130,1695,0
250093027,245944833,4139223,1960,4973,2038,31440703,25549567,5884188,1115,4116,1717,0
250186028,246050293,4126709,1972,4978,2076,31481397,25598467,5875971,1150,4104,1705,0
250279141,246155757,4114337,1959,4987,2101,31522046,25646988,5868056,1184,4095,1723,0
250372288,246261355,4101880,1950,5004,2099,31562720,25695518,5860123,1207,4147,1725,0
250465554,246366807,4089684,1952,5002,2109,31603456,25743990,5852322,1225,4189,1730,0
250558869,246472171,4077609,1952,5030,2107,31644106,25792106,5844846,1227,4183,1744,0
250652218,246577647,4065483,1971,5014,2103,31684850,25840587,5837052,1239,4220,1752,0
250745593,246683120,4053384,1989,5008,2092,31725634,25889071,5829329,1243,4242,1749,0
250839074,246788526,4041479,1988,4988,2093,31766277,25937294,5821743,1246,4234,1760,0
250932569,246894028,4029482,1981,4988,2090,31806824,25985332,5814208,1275,4222,1787,0
251026127,246999617,4017507,1956,4974,2073,31847563,26033576,5806686,1288,4218,1795,0
251119737,247105368,4005434,1943,4941,2051,31888181,26081740,5799131,1304,4216,1790,0
251213532,247210840,3993784,1926,4936,2046,31928765,26129774,5791712,1321,4190,1768,0
251307328,247316582,3981854,1925,4915,2052,31969428,26177911,5784236,1328,4199,1754,0
251401137,247422226,3970039,1910,4921,2041,32009805,26225886,5776617,1326,4232,1744,0
251494955,247528018,3958057,1911,4919,2050,32050410,26273865,5769237,1330,4245,1733,0
251588910,247633839,3946214,1907,4911,2039,32090919,26321727,5761847,1351,4247,1747,0
251682933,247739681,3934388,1903,4919,2042,32131587,26369390,5754819,1355,4262,1761,0
251776987,247845564,3922613,1905,4895,2010,32172172,26417263,5747549,1350,4256,1754,0
251871154,247951503,3910827,1918,4917,1989,32212768,26465172,5740231,1353,4254,1758,0
251965389,248057175,3899419,1914,4908,1973,32253389,26512955,5733048,1346,4271,1769,0
252059569,248163013,3887726,1904,4932,1994,32293988,26560741,5725885,1355,4251,1756,0
252153840,248268847,3876122,1912,4947,2012,32334586,26608513,5718707,1334,4250,1782,0
252248291,248374866,3864551,1939,4921,2014,32375194,26656244,5711525,1356,4283,1786,0
252342770,248480711,3853183,1944,4934,1998,32415803,26703999,5704364,1366,4290,1784,0
252437309,248586615,3841843,1948,4918,1985,32456446,26751671,5697323,1365,4294,1793,0
252531834,248692569,3830428,1956,4909,1972,32496943,26798998,5690441,1344,4332,1828,0
252626502,248798491,3819169,1963,4913,1966,32537442,26846397,5683504,1373,4332,1836,0
252721165,248904372,3807941,1959,4914,1979,32577990,26893746,5676711,1385,4323,1825,0
252815861,249010401,3796636,1966,4887,1971,32618522,26941203,5669779,1374,4337,1829,0
252910658,249116413,3785436,1966,4879,1964,32659103,26988479,5663050,1370,4351,1853,0
253005486,249222414,3774266,1943,4909,1954,32699568,27035916,5656101,1352,4344,1855,0
253100376,249328491,3763094,1926,4908,1957,32740028,27083220,5649279,1349,4334,1846,0
253195366,249434702,3751851,1928,4914,1971,32780638,27130435,5642654,1365,4337,1847,0
253290334,249541123,3740428,1928,4894,1961,32821277,27177830,5635905,1362,4330,1850,0
253385421,249647203,3729465,1931,4879,1943,32861782,27224789,5629396,1352,4372,1873,0
253480634,249753229,3718662,1930,4892,1921,32902374,27271757,5623035,1360,4377,1845,0
253575819,249859475,3707628,1892,4887,1937,32942806,27319000,5616194,1367,4380,1865,0
253671086,249965657,3696713,1914,4862,1940,32983345,27365975,5609749,1371,4404,1846,0
253766476,250071886,3685904,1902,4828,1956,33023870,27413080,5603180,1380,4402,1828,0
253861949,250177987,3675270,1909,4810,1973,33064384,27460077,5596712,1381,4385,1829,0
253957354,250284106,3664533,1933,4802,1980,33104895,27507016,5590251,1420,4395,1813,0
254052921,250390706,3653489,1933,4817,1976,33145335,27553779,5583936,1435,4392,1793,0
254148513,250497125,3642666,1932,4813,1977,33185944,27600801,5577567,1428,4360,1788,0
254244140,250603419,3631997,1936,4819,1969,33226442,27647570,5571312,1416,4344,1800,0
254339812,250709577,3621591,1927,4758,1959,33266979,27694309,5565120,1424,4340,1786,0
254435621,250815988,3611020,1911,4745,1957,33307523,27741163,5558827,1439,4313,1781,0
254531459,250922436,3600378,1922,4777,1946,33348028,27787974,5552553,1429,4297,1775,0
254627326,251029019,3589685,1888,4778,1956,33388558,27834762,5546262,1436,4296,1802,0
254723296,251135517,3579200,1873,4728,1978,33429143,27881472,5540166,1438,4254,1813,0
254819331,251242202,3568569,1901,4705,1954,33469607,27928558,5533566,1418,4270,1795,0
254915365,251348788,3558072,1891,4673,1941,33510123,27975271,5527337,1395,4342,1778,0
255011525,251455338,3547701,1879,4667,1940,33550545,28021762,5521256,1411,4336,1780,0
255107696,251562079,3537151,1860,4682,1924,33591017,28068298,5515222,1425,4311,1761,0
255203882,251668885,3526601,1840,4637,1919,33631482,28114703,5509277,1392,4334,1776,0
255300186,251775746,3516089,1861,4603,1887,33671933,28161219,5503205,1399,4330,1780,0
255396550,251882463,3505775,1848,4590,1874,33712412,28207730,5497197,1399,4311,1775,0
255493031,251989256,3495500,1828,4547,1900,33752747,28254020,5491212,1388,4357,1770,0
255589527,252096031,3485203,1823,4573,1897,33793119,28300388,5485170,1391,4382,1788,0
255686135,252202978,3474872,1821,4571,1893,33833586,28346634,5479368,1425,4404,1755,0
255782718,252309879,3464578,1820,4554,1887,33874092,28393121,5473361,1442,4411,1757,0
255879394,252416894,3454230,1825,4544,1901,33914498,28439450,5467456,1447,4416,1729,0
255976180,252523905,3444034,1818,4535,1888,33954949,28485473,5461895,1466,4387,1728,0
256072938,252630897,3433828,1835,4499,1879,33995395,28531880,5455944,1449,4378,1744,0
256169780,252737823,3423771,1826,4467,1893,34035788,28578134,5450072,1478,4375,1729,0
256266774,252844963,3413649,1794,4473,1895,34076170,28624250,5444351,1471,4351,1747,0
256363791,252951910,3403728,1799,4467,1887,34116498,28670136,5438783,1496,4319,1764,0
256460816,253058738,3393913,1782,4481,1902,34156991,28715888,5433527,1503,4290,1783,0
256557973,253165806,3384056,1779,4432,1900,34197389,28761964,5427914,1479,4241,1791,0
256655105,253273329,3373691,1750,4431,1904,34237742,28807868,5422348,1469,4271,1786,0
256752358,253380482,3363788,1747,4442,1899,34278101,28853576,5417026,1458,4281,1760,0
256849669,253487742,3353911,1714,4425,1877,34318465,28899335,5411673,1468,4265,1724,0
256947068,253595018,3344049,1726,4419,1856,34358900,28945362,5406065,1474,4264,1735,0
257044508,253702310,3334204,1723,4403,1868,34399255,28991244,5400523,1473,4266,1749,0
257142035,253809573,3324479,1755,4365,1863,34439647,29036709,5395446,1480,4281,1731,0
257239539,253916949,3314585,1762,4398,1845,34480131,29082494,5390118,1469,4319,1731,0
257337148,254024060,3305093,1778,4382,1835,34520430,29128439,5384502,1436,4327,1726,0
257434781,254131482,3295327,1754,4390,1828,34560820,29174009,5379325,1430,4328,1728,0
257532442,254239039,3285480,1754,4361,1808,34601252,29219678,5374091,1451,4314,1718,0
257630329,254346679,3275708,1760,4367,1815,34641586,29265310,5368778,1451,4324,1723,0
257728213,254454211,3266092,1754,4356,1800,34681962,29310773,5363692,1450,4322,1725,0
257826096,254561468,3256721,1758,4345,1804,34722424,29356326,5358621,1453,4314,1710,0
257924118,254668829,3247357,1781,4347,1804,34762802,29401610,5353722,1457,4295,1718,0
258022242,254776581,3237788,1768,4313,1792,34803063,29446929,5348671,1448,4304,1711,0
258120364,254884340,3228171,1733,4337,1783,34843354,29492429,5343515,1447,4273,1690,0
258218543,254992060,3218691,1703,4329,1760,34883658,29537933,5338310,1471,4257,1687,0
258316760,255099657,3209313,1693,4328,1769,34924055,29583541,5333076,1473,4280,1685,0
258415047,255207329,3199962,1666,4339,1751,34964407,29628866,5328068,1476,4297,1700,0
258513479,255315031,3190698,1670,4322,1758,35004745,29674184,5323103,1479,4265,1714,0
258611971,255422995,3181244,1663,4308,1761,35045115,29719658,5317992,1451,4299,1715,0
258710430,255530811,3171974,1652,4261,1732,35085359,29765132,5312768,1461,4299,1699,0
258808984,255638661,3162701,1672,4242,1708,35125663,29810174,5308014,1463,4310,1702,0
258907524,255746514,3153406,1660,4236,1708,35166136,29855480,5303165,1465,4298,1728,0
259006201,255854590,3143983,1680,4241,1707,35206470,29900743,5298219,1463,4312,1733,0
259104939,255962455,3134842,1714,4243,1685,35246758,29946018,5293251,1444,4299,1746,0
259203785,256070463,3125678,1695,4240,1709,35287009,29991238,5288346,1427,4283,1715,0
259302677,256178543,3116522,1683,4219,1710,35327395,30036333,5283624,1426,4278,1734,0
259401645,256286524,3107537,1650,4221,1713,35367666,30081343,5278916,1434,4238,1735,0
259500677,256394561,3098559,1678,4165,1714,35407924,30126569,5273957,1447,4197,1754,0
259599666,256502789,3089392,1667,4127,1691,35448190,30171803,5268978,1435,4212,1762,0
259698719,256611038,3080227,1642,4136,1676,35488459,30216878,5264155,1465,4180,1781,0
259797943,256719401,3071079,1635,4127,1701,35528762,30261947,5259358,1473,4194,1790,0
259897155,256827611,3062075,1639,4115,1715,35569013,30306958,5254596,1453,4215,1791,0
259996462,256935907,3053116,1658,4087,1694,35609262,30351946,5249937,1448,4156,1775,0
260095742,257044227,3044063,1640,4094,1718,35649542,30397081,5245128,1467,4092,1774,0
260195069,257152605,3035060,1605,4081,1718,35689888,30442213,5240369,1436,4111,1759,0
260294546,257261107,3026089,1606,4054,1690,35730224,30487193,5235733,1429,4110,1759,0
260394099,257369415,3017324,1600,4066,1694,35770476,30532234,5230952,1424,4105,1761,0
260493725,257477859,3008523,1600,4063,1680,35810741,30577017,5226405,1430,4120,1769,0
260593380,257586244,2999800,1605,4031,1700,35851060,30621739,5222034,1425,4114,1748,0
260693185,257694950,2990960,1588,4000,1687,35891286,30666648,5217336,1426,4116,1760,0
260793015,257803549,2982189,1567,4004,1706,35931535,30711454,5212830,1425,4103,1723,0
260892875,257912426,2973215,1570,3979,1685,35971922,30756102,5208598,1413,4081,1728,0
260992736,258021180,2964328,1553,3991,1684,36012252,30801107,5203964,1408,4053,1720,0
261092758,258129816,2955756,1529,3965,1692,36052447,30845938,5199442,1387,4004,1676,0
261192788,258238481,2947126,1520,3981,1680,36092699,30890566,5195042,1363,4036,1692,0
261292894,258347226,2938475,1546,3973,1674,36133008,30935100,5190795,1357,4088,1668,0
261393094,258455922,2929961,1562,3979,1670,36173220,30979996,5186102,1356,4106,1660,0
261493359,258564717,2921476,1558,3958,1650,36213424,31024691,5181617,1365,4093,1658,0
261593617,258673599,2912850,1554,3968,1646,36253753,31069199,5177466,1361,4071,1656,0
261694013,258782580,2904260,1567,3978,1628,36293947,31113661,5173221,1366,4052,1647,0
261794405,258891528,2895665,1593,3991,1628,36334091,31158459,5168578,1366,4041,1647,0
261894825,259000379,2887262,1595,3975,1614,36374366,31203024,5164264,1358,4069,1651,0
261995342,259109481,2878687,1593,3971,1610,36414602,31247606,5159923,1332,4104,1637,0
262095983,259218527,2870281,1577,3970,1628,36454912,31292192,5155597,1357,4092,1674,0
262196623,259327370,2862049,1599,3975,1630,36495069,31336498,5151462,1343,4113,1653,0
262297349,259436522,2853665,1629,3925,1608,36535342,31380936,5147264,1368,4111,1663,0
262398123,259545457,2845532,1636,3876,1622,36575522,31425346,5143010,1367,4144,1655,0
262498990,259654535,2837308,1644,3877,1626,36615822,31469996,5138697,1370,4120,1639,0
262599896,259763697,2829072,1618,3883,1626,36656003,31514192,5134669,1394,4120,1628,0
262700835,259872898,2820893,1612,3819,1613,36696195,31558268,5130754,1389,4151,1633,0
262801818,259982138,2812694,1605,3785,1596,36736415,31602670,5126597,1409,4109,1630,0
262902909,260091451,2804480,1595,3772,1611,36776755,31647087,5122517,1408,4123,1620,0
263004115,260200875,2796294,1583,3753,1610,36816804,31691293,5118364,1389,4130,1628,0
263105385,260310164,2788311,1605,3713,1592,36856952,31735428,5114382,1406,4120,1616,0
263206692,260419628,2780181,1582,3722,1579,36897234,31779692,5110370,1383,4150,1639,0
263307977,260529179,2771960,1554,3700,1584,36937362,31823809,5106372,1356,4178,1647,0
263409365,260638671,2763887,1541,3677,1589,36977533,31867899,5102476,1384,4131,1643,0
263510790,260748158,2755818,1521,3714,1579,37017709,31912027,5098491,1406,4143,1642,0
263612340,260857715,2747822,1549,3700,1554,37057804,31956279,5094346,1401,4143,1635,0
263713938,260967327,2739873,1522,3675,1541,37098017,32000179,5090650,1410,4119,1659,0
263815619,261077056,2731796,1521,3695,1551,37138130,32044172,5086780,1426,4105,1647,0
263917308,261186932,2723636,1491,3690,1559,37178344,32088459,5082739,1417,4099,1630,0
264019113,261296648,2715729,1483,3706,1547,37218377,32132347,5078895,1409,4083,1643,0
264120976,261406366,2707883,1471,3692,1564,37258561,32176379,5075106,1388,4052,1636,0
264222922,261516289,2699938,1473,3683,1539,37298717,32220205,5071449,1409,4044,1610,0
264324840,261626225,2691934,1466,3676,1539,37338784,32264267,5067466,1401,4032,1618,0
264426833,261736162,2684023,1485,3649,1514,37378879,32308181,5063642,1424,4007,1625,0
264528968,261846139,2676236,1464,3627,1502,37419063,32352166,5059849,1408,4003,1637,0
264631143,261956184,2668350,1478,3633,1498,37459258,32396082,5056144,1405,3994,1633,0
264733443,262066203,2660657,1476,3600,1507,37499430,32440135,5052301,1428,3952,1614,0
264835666,262176093,2652992,1492,3579,1510,37539608,32483883,5048686,1422,3990,1627,0
264938008,262286253,2645198,1491,3578,1488,37579733,32527619,5045052,1398,4031,1633,0
265040405,262396415,2637437,1475,3589,1489,37619969,32571619,5041278,1407,4029,1636,0
265142817,262506567,2629744,1464,3558,1484,37660156,32615260,5037837,1390,4050,1619,0
265245335,262616701,2622138,1463,3556,1477,37700247,32659076,5034120,1387,4055,1609,0
265347916,262727081,2614381,1457,3503,1494,37740450,32702688,5030726,1389,4026,1621,0
265450613,262837614,2606541,1445,3525,1488,37780645,32746328,5027309,1391,3993,1624,0
265553355,262947979,2598940,1431,3515,1490,37820691,32789969,5023691,1397,4004,1630,0
265656105,263058367,2591321,1441,3491,1485,37860692,32833609,5020081,1393,3986,1623,0
265758959,263168875,2583682,1425,3484,1493,37900907,32877272,5016633,1369,4000,1633,0
265861910,263279328,2576169,1422,3483,1508,37941045,32921074,5012971,1378,4002,1620,0
265964883,263389779,2568719,1418,3448,1519,37981167,32964727,5009399,1388,4015,1638,0
