"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","cost"
250000000,245839452,4151598,1934,4968,2048,31400000,25500948,5892120,1107,4130,1695,0
250092934,245944812,4139189,1917,4991,2025,31440684,25549264,5884421,1142,4160,1697,0
250185925,246050330,4126668,1923,4971,2033,31481409,25597882,5876519,1167,4116,1725,0
250279047,246155576,4114493,1927,5026,2025,31522121,25646521,5868522,1177,4165,1736,0
250372278,246261054,4102276,1890,5038,2020,31562823,25694987,5860719,1201,4191,1725,0
250465552,246366473,4090137,1905,5022,2015,31603473,25743135,5853186,1235,4183,1734,0
250558821,246471874,4077975,1931,5025,2016,31644183,25791267,5845708,1253,4202,1753,0
250652158,246577481,4065735,1905,5033,2004,31684821,25839525,5838015,1289,4251,1741,0
250745563,246683019,4053619,1930,5040,1955,31725459,25887920,5830266,1288,4253,1732,0
250838946,246788335,4041695,1937,5013,1966,31766169,25936400,5822485,1280,4265,1739,0
250932501,246893954,4029577,1964,5019,1987,31806830,25984530,5815020,1301,4263,1716,0
251026119,246999633,4017542,1970,5002,1972,31847582,26032676,5807630,1326,4260,1690,0
251119742,247105273,4005479,1968,5038,1984,31888308,26080901,5800120,1316,4274,1697,0
251213418,247210979,3993485,1961,5028,1965,31928887,26128523,5793049,1332,4302,1681,0
251307103,247316594,3981570,1944,4994,2001,31969706,26176549,5785849,1319,4304,1685,0
251400880,247422434,3969502,1944,4983,2017,32010328,26224543,5778460,1331,4288,1706,0
251494670,247528240,3957506,1937,4986,2001,32051056,26272620,5771100,1345,4255,1736,0
251588728,247633676,3946124,1961,4978,1989,32091787,26320561,5763865,1358,4292,1711,0
251682648,247739153,3934577,1945,4978,1995,32132478,26368481,5756616,1358,4296,1727,0
251776733,247844780,3923056,1956,4913,2028,32173105,26416288,5749448,1368,4265,1736,0
251870786,247950530,3911389,1953,4908,2006,32213666,26464213,5742029,1404,4287,1733,0
251964884,248056370,3899693,1955,4872,1994,32254246,26511992,5734798,1408,4296,1752,0
252059092,248162288,3887964,1974,4877,1989,32294918,26559780,5727681,1417,4303,1737,0
252153434,248268146,3876420,1959,4895,2014,32335497,26607398,5720626,1425,4315,1733,0
252247764,248374176,3864764,1936,4880,2008,32376082,26654976,5713643,1439,4283,1741,0
252342233,248480167,3853261,1923,4869,2013,32416558,26702649,5706445,1457,4276,1731,0
252436758,248586236,3841740,1913,4847,2022,32457198,26750178,5699519,1426,4318,1757,0
252531351,248692134,3830447,1920,4822,2028,32497740,26797910,5692346,1416,4311,1757,0
252625975,248797953,3819258,1950,4795,2019,32538305,26845250,5685559,1419,4299,1778,0
252720647,248903970,3807938,1928,4797,2014,32578833,26892594,5678669,1408,4350,1812,0
252815377,249010063,3796543,1924,4832,2015,32619437,26940196,5671717,1395,4328,1801,0
252910229,249116207,3785333,1918,4779,1992,32660035,26987628,5664871,1409,4324,1803,0
253005087,249222393,3774004,1921,4783,1986,32700655,27035127,5657962,1414,4329,1823,0
253100015,249328345,3762949,1915,4792,2014,32741120,27082390,5651187,1417,4344,1782,0
253194984,249434387,3751878,1894,4809,2016,32781622,27129451,5644610,1410,4389,1762,0
253290019,249540677,3740676,1898,4764,2004,32822203,27176418,5638220,1415,4410,1740,0
253385121,249646856,3729584,1886,4787,2008,32862758,27223548,5631599,1441,4416,1754,0
253480340,249752980,3718675,1893,4800,1992,32903255,27270648,5625019,1428,4406,1754,0
253575609,249859444,3707499,1886,4781,1999,32943779,27317496,5618647,1448,4414,1774,0
253670883,249965870,3696409,1863,4766,1975,32984298,27364961,5611686,1450,4436,1765,0
253766210,250072117,3685467,1885,4767,1974,33024860,27411805,5605414,1458,4406,1777,0
253861681,250178461,3674600,1905,4764,1951,33065361,27458686,5599042,1459,4415,1759,0
253957136,250284850,3663695,1912,4742,1937,33105874,27505609,5592632,1472,4388,1773,0
254052700,250391206,3652950,1903,4713,1928,33146407,27552316,5586468,1467,4383,1773,0
254148316,250497618,3642172,1895,4695,1936,33186984,27599243,5580099,1476,4391,1775,0
254243952,250604089,3631388,1884,4690,1901,33227605,27646112,5573844,1491,4375,1783,0
254339701,250710518,3620697,1894,4708,1884,33268085,27692860,5567625,1468,4382,1750,0
254435420,250816994,3609971,1868,4699,1888,33308574,27739334,5561628,1468,4382,1762,0
254531315,250923565,3599326,1859,4683,1882,33349117,27786121,5555402,1469,4389,1736,0
254627138,251030274,3588456,1863,4662,1883,33389657,27832793,5549288,1473,4356,1747,0
254723103,251136868,3577802,1876,4658,1899,33430108,27879469,5543051,1475,4347,1766,0
254819076,251243418,3567295,1841,4639,1883,33470719,27926118,5536966,1463,4391,1781,0
254915083,251349966,3556785,1838,4609,1885,33511266,27972744,5530919,1459,4372,1772,0
255011221,251456576,3546339,1845,4582,1879,33551712,28019265,5524836,1443,4380,1788,0
255107374,251563189,3535883,1845,4579,1878,33592072,28065873,5518606,1445,4397,1751,0
255203692,251669698,3525695,1846,4574,1879,33632409,28112360,5512426,1464,4412,1747,0
255300068,251776665,3515178,1843,4545,1837,33672779,28158728,5506461,1475,4385,1730,0
255396469,251883518,3504777,1825,4512,1837,33713212,28205208,5500426,1487,4373,1718,0
255492844,251990349,3494296,1837,4529,1833,33753723,28251497,5494652,1472,4365,1737,0
255589412,252097122,3484106,1823,4527,1834,33794200,28297808,5488807,1467,4377,1741,0
255685942,252204157,3473627,1816,4509,1833,33834618,28344052,5482998,1473,4352,1743,0
255782511,252311184,3463103,1805,4538,1881,33875028,28390424,5477040,1477,4334,1753,0
255879184,252418117,3452836,1837,4527,1867,33915436,28436675,5471169,1487,4342,1763,0
255975976,252525123,3442654,1820,4520,1859,33955907,28483110,5465253,1464,4341,1739,0
256072906,252632166,3432576,1819,4500,1845,33996348,28529295,5459474,1460,4389,1730,0
256169788,252739070,3422532,1824,4504,1858,34036753,28575367,5453756,1464,4417,1749,0
256266695,252846095,3412479,1792,4470,1859,34077093,28621297,5448145,1474,4418,1759,0
256363646,252953149,3402399,1784,4475,1839,34117564,28667464,5442466,1478,4377,1779,0
256460727,253060386,3392237,1770,4469,1865,34158009,28713412,5436973,1470,4376,1778,0
256557882,253167471,3382298,1752,4476,1885,34198343,28759330,5431400,1466,4399,1748,0
256655075,253274668,3372334,1750,4488,1835,34238761,28805299,5425877,1440,4394,1751,0
256752340,253381913,3362354,1767,4479,1827,34279062,28851353,5420179,1434,4380,1716,0
256849586,253489048,3352491,1785,4443,1819,34319362,28897208,5414658,1437,4334,1725,0
256946930,253596268,3342611,1780,4440,1831,34359839,28943015,5409339,1420,4355,1710,0
257044293,253703718,3332605,1772,4374,1824,34400305,28989097,5403720,1410,4352,1726,0
257141770,253811038,3322767,1772,4358,1835,34440670,29034819,5398352,1393,4376,1730,0
257239290,253918441,3312955,1758,4323,1813,34481075,29080404,5393179,1429,4352,1711,0
257336917,254026002,3302999,1749,4360,1807,34521414,29126221,5387699,1438,4344,1712,0
257434594,254133337,3293365,1771,4327,1794,34561693,29171764,5382411,1455,4343,1720,0
257532340,254240720,3283725,1781,4327,1787,34602128,29217643,5376947,1451,4349,1738,0
257630147,254348234,3274080,1770,4295,1768,34642592,29263273,5371756,1454,4353,1756,0
257728036,254455868,3264369,1737,4280,1782,34682812,29308703,5366587,1450,4332,1740,0
257825976,254563533,3254648,1728,4278,1789,34723088,29354191,5361402,1463,4294,1738,0
257923938,254671050,3245096,1705,4275,1812,34763357,29400043,5355855,1469,4271,1719,0
258022045,254778544,3235731,1696,4263,1811,34803718,29445709,5350579,1456,4252,1722,0
258120175,254886195,3226196,1704,4272,1808,34843926,29491125,5345391,1464,4235,1711,0
258218338,254993810,3216762,1710,4260,1796,34884325,29536372,5340553,1466,4235,1699,0
258316584,255101563,3207294,1711,4229,1787,34924723,29582016,5335335,1453,4219,1700,0
258414879,255209230,3197941,1722,4193,1793,34965093,29627433,5330257,1484,4233,1686,0
258513217,255317071,3188454,1730,4178,1784,35005493,29672925,5325145,1485,4220,1718,0
258611642,255424948,3179079,1683,4168,1764,35045940,29718384,5320141,1504,4181,1730,0
258710148,255532970,3169583,1680,4167,1748,35086181,29764096,5314713,1509,4164,1699,0
258808657,255640912,3160162,1660,4173,1750,35126551,29809551,5309596,1505,4195,1704,0
258907223,255748841,3150821,1650,4180,1731,35166799,29854888,5304508,1492,4198,1713,0
259005950,255856866,3141529,1649,4176,1730,35207208,29900066,5299750,1467,4193,1732,0
259104667,255964719,3132421,1632,4181,1714,35247434,29945403,5294662,1461,4183,1725,0
259203388,256072563,3123293,1626,4187,1719,35287751,29990638,5289728,1471,4176,1738,0
259302262,256180589,3114116,1632,4196,1729,35328070,30036051,5284590,1481,4204,1744,0
259401088,256288640,3104898,1627,4207,1716,35368343,30081169,5279768,1463,4212,1731,0
259500053,256396609,3095901,1618,4210,1715,35408703,30126246,5275075,1416,4253,1713,0
259599086,256504828,3086743,1614,4181,1720,35448959,30171352,5270228,1418,4244,1717,0
259698255,256613193,3077601,1623,4152,1686,35489284,30216383,5265537,1424,4219,1721,0
259797375,256721480,3068517,1616,4085,1677,35529637,30261595,5260684,1428,4214,1716,0
259896610,256829779,3059458,1600,4082,1691,35569852,30306719,5255798,1414,4220,1701,0
259995887,256938113,3050368,1622,4076,1708,35610155,30351777,5251077,1396,4229,1676,0
260095190,257046480,3041354,1620,4036,1700,35650489,30396929,5246279,1409,4199,1673,0
260194602,257154949,3032355,1625,3996,1677,35690774,30442039,5241433,1427,4224,1651,0
260294051,257263376,3023362,1597,4030,1686,35731050,30486896,5236867,1426,4217,1644,0
260393631,257371814,3014517,1580,4025,1695,35771351,30531860,5232199,1423,4214,1655,0
260493260,257480288,3005712,1570,4008,1682,35811740,30576760,5227728,1407,4185,1660,0
260592912,257588935,2996777,1567,3977,1656,35851917,30621322,5223305,1421,4218,1651,0
260692627,257697588,2987845,1584,3962,1648,35892120,30666066,5218761,1422,4225,1646,0
260792372,257806209,2978957,1590,4000,1616,35932305,30710849,5214166,1405,4237,1648,0
260892240,257914658,2970394,1608,3988,1592,35972597,30755483,5209805,1423,4233,1653,0
260992205,258023436,2961619,1579,3980,1591,36012829,30800078,5205478,1413,4211,1649,0
261092134,258132147,2952873,1572,3970,1572,36053128,30844845,5201008,1422,4211,1642,0
261192152,258240939,2944119,1567,3966,1561,36093351,30889458,5196628,1428,4207,1630,0
261292307,258349665,2935567,1558,3979,1538,36133644,30933965,5192412,1422,4209,1636,0
261392426,258458480,2926899,1583,3944,1520,36174011,30978509,5188208,1420,4228,1646,0
261492656,258567111,2918505,1579,3928,1533,36214123,31023178,5183671,1405,4218,1651,0
261592924,258675715,2910149,1560,3964,1536,36254284,31067478,5179485,1422,4220,1679,0
261693293,258784658,2901566,1567,3966,1536,36294569,31112013,5175277,1408,4189,1682,0
261793721,258893793,2892870,1571,3943,1544,36334745,31156471,5171016,1385,4193,1680,0
261894140,259002725,2884404,1557,3912,1542,36375007,31200586,5167160,1413,4179,1669,0
261994683,259111709,2875995,1553,3889,1537,36415346,31245049,5163060,1389,4189,1659,0
262095285,259220577,2867761,1533,3858,1556,36455558,31289303,5159007,1394,4178,1676,0
262195933,259329533,2859456,1520,3842,1582,36495868,31333705,5154957,1382,4164,1660,0
262296637,259438623,2851046,1538,3839,1591,36536130,31378125,5150790,1392,4177,1646,0
262397381,259547738,2842668,1558,3836,1581,36576262,31422512,5146522,1406,4181,1641,0
262498219,259656830,2834434,1561,3823,1571,36616468,31466837,5142378,1411,4193,1649,0
262599050,259765883,2826235,1556,3802,1574,36656750,31511286,5138178,1415,4207,1664,0
262700009,259875156,2817906,1563,3812,1572,36696982,31555548,5134145,1405,4218,1666,0
262801066,259984490,2809650,1545,3809,1572,36737255,31599686,5130293,1425,4197,1654,0
262902219,260093886,2801398,1564,3785,1586,36777500,31643998,5126235,1425,4183,1659,0
263003347,260203149,2793250,1541,3817,1590,36817724,31688459,5122012,1425,4173,1655,0
263104549,260312527,2785110,1536,3805,1571,36857849,31732255,5118344,1454,4168,1628,0
263205799,260421881,2777089,1537,3754,1538,36898171,31776487,5114441,1449,4157,1637,0
263307130,260531254,2769133,1523,3700,1520,36938339,31820748,5110310,1470,4163,1648,0
263408523,260640785,2761003,1510,3734,1491,36978476,31865108,5106111,1484,4118,1655,0
263509999,260750322,2752964,1519,3734,1460,37018658,31909315,5102131,1464,4092,1656,0
263611611,260859722,2745185,1512,3728,1464,37058904,31953425,5098253,1443,4108,1675,0
263713231,260969479,2737078,1505,3718,1451,37099167,31997447,5094486,1452,4090,1692,0
263814861,261079160,2729092,1496,3677,1436,37139342,32041424,5090683,1427,4112,1696,0
263916539,261188732,2721197,1486,3696,1428,37179503,32085580,5086684,1427,4127,1685,0
264018297,261298467,2713233,1481,3693,1423,37219633,32129674,5082759,1421,4106,1673,0
264120050,261408305,2705169,1462,3708,1406,37259805,32173698,5078944,1396,4093,1674,0
264221975,261518264,2697123,1459,3710,1419,37300040,32217736,5075159,1396,4089,1660,0
264323969,261628123,2689283,1473,3655,1435,37340146,32261595,5071404,1398,4085,1664,0
264425999,261737949,2681508,1491,3626,1425,37380306,32305520,5067650,1417,4063,1656,0
264528029,261847910,2673584,1489,3593,1453,37420497,32349567,5063799,1410,4057,1664,0
264630198,261957987,2665711,1471,3581,1448,37460637,32393536,5059989,1421,4061,1630,0
264732399,262068103,2657821,1448,3566,1461,37500877,32437437,5056350,1413,4056,1621,0
264834671,262178316,2649925,1462,3534,1434,37540985,32481131,5052782,1433,4039,1600,0
264936921,262288413,2642078,1455,3538,1437,37581192,32524720,5049379,1425,4059,1609,0
265039410,262398693,2634284,1438,3557,1438,37621332,32568165,5046035,1447,4044,1641,0
265141867,262508998,2626497,1428,3515,1429,37661441,32612191,5042134,1430,4041,1645,0
265244348,262619205,2618754,1450,3512,1427,37701664,32656069,5038513,1436,4016,1630,0
265346983,262729547,2611047,1452,3523,1414,37741865,32699870,5034920,1432,4017,1626,0
265449686,262839939,2603384,1457,3495,1411,37782082,32743707,5031321,1425,3997,1632,0
265552288,262950363,2595601,1442,3487,1395,37822252,32787448,5027763,1420,3997,1624,0
265655096,263060667,2588099,1441,3471,1418,37862399,32831254,5024103,1398,4023,1621,0
265757949,263171078,2580552,1437,3452,1430,37902517,32874848,5020640,1391,4024,1614,0
265860913,263281673,2572931,1411,3464,1434,37942703,32918235,5017444,1389,4024,1611,0
265963926,263392145,2565457,1419,3468,1437,37982804,32962022,5013735,1373,4055,1619,0
266066912,263502711,2557891,1416,3472,1422,38022917,33005626,5010233,1404,4034,1620,0
266170067,263613260,2550536,1419,3434,1418,38062982,33049060,5006885,1397,4032,1608,0
266273258,263723886,2543118,1401,3442,1411,38103078,33092432,5003573,1378,4065,1630,0
266376425,263834535,2535695,1387,3419,1389,38143204,33136428,4999711,1392,4049,1624,0
266479751,263945332,2528219,1399,3402,1399,38183309,33179796,4996441,1415,4028,1629,0
266583113,264056109,2520819,1382,3403,1400,38223403,33223466,4992892,1399,4012,1634,0
266686554,264166906,2513499,1365,3378,1406,38263543,33266990,4989522,1390,4012,1629,0
266790014,264277858,2506038,1359,3352,1407,38303583,33310368,4986226,1386,3987,1616,0
266893578,264388833,2498667,1368,3327,1383,38343722,33353508,4983212,1358,4012,1632,0
266997171,264499851,2491275,1360,3288,1397,38383890,33396838,4980015,1341,4037,1659,0
267100790,264610887,2483872,1355,3284,1392,38424049,33439974,4977034,1362,4017,1662,0
267204493,264721868,2476618,1345,3269,1393,38464271,33483584,4973620,1339,4041,1687,0
267308293,264832796,2469515,1350,3232,1400,38504333,33526861,4970406,1359,4013,1694,0
267412120,264943907,2462268,1356,3205,1384,38544390,33569904,4967394,1362,4029,1701,0
267515996,265055168,2454950,1321,3167,1390,38584485,33613204,4964211,1352,4023,1695,0
267619996,265166425,2447728,1280,3162,1401,38624694,33656571,4961025,1355,4040,1703,0
267724054,265277680,2440565,1288,3141,1380,38664720,33699833,4957822,1354,4024,1687,0
267828130,265389130,2433246,1266,3124,1364,38704733,33742982,4954662,1383,4015,1691,0
267932278,265500413,2426085,1243,3169,1368,38744966,33786161,4951746,1396,3975,1688,0
268036516,265611720,2419013,1234,3186,1363,38785162,33829276,4948848,1398,3984,1656,0
268140789,265723054,2411951,1233,3186,1365,38825055,33872548,4945490,1368,4025,1624,0
268245080,265834508,2404800,1230,3168,1374,38865196,33915694,4942538,1363,3991,1610,0
268349505,265946152,2397612,1232,3147,1362,38905280,33958780,4939557,1372,3978,1593,0
268454036,266057568,2390742,1234,3133,1359,38945306,34001945,4936423,1395,3967,1576,0
268558570,266169118,2383720,1232,3153,1347,38985340,34045045,4933375,1393,3947,1580,0
268663167,266280835,2376627,1218,3140,1347,39025435,34088182,4930362,1377,3934,1580,0
268767739,266392424,2369642,1240,3110,1323,39065633,34131502,4927240,1385,3927,1579,0
268872498,266503958,2362841,1233,3150,1316,39105625,34174563,4924170,1383,3909,1600,0
268977357,266615622,2356032,1224,3188,1291,39145702,34217794,4921025,1380,3890,1613,0
269082259,266727469,2349096,1239,3171,1284,39185780,34260712,4918186,1379,3897,1606,0
269187212,266839435,2342107,1261,3128,1281,39225693,34303726,4915121,1376,3882,1588,0
269292192,266951353,2335180,1240,3136,1283,39265676,34346641,4912222,1382,3847,1584,0
269397325,267063415,2328294,1218,3130,1268,39305715,34389576,4909323,1388,3844,1584,0
269502463,267175353,2321506,1211,3144,1249,39345815,34432748,4906262,1376,3823,1606,0
269607690,267287426,2314653,1252,3100,1259,39385906,34475894,4903246,1376,3821,1569,0
269712928,267399410,2307921,1243,3085,1269,39426031,34518786,4900480,1375,3838,1552,0
269818241,267511536,2301103,1245,3089,1268,39465989,34561538,4897695,1376,3855,1525,0
269923654,267623725,2294318,1258,3101,1252,39505994,34604296,4894964,1380,3824,1530,0
270029105,267735742,2287756,1250,3107,1250,39546166,34647296,4892122,1393,3822,1533,0
270134663,267847973,2281053,1264,3113,1260,39586292,34690180,4889357,1376,3845,1534,0
270240197,267960259,2274323,1261,3100,1254,39626291,34733009,4886545,1363,3841,1533,0
270345790,268072653,2267537,1266,3094,1240,39666390,34775809,4883868,1342,3840,1531,0
270451484,268185052,2260824,1259,3101,1248,39706495,34818420,4881358,1342,3825,1550,0
270557283,268297352,2254343,1252,3111,1225,39746422,34861341,4878376,1329,3853,1523,0
270663078,268409675,2247829,1267,3099,1208,39786355,34903966,4875691,1336,3873,1489,0
270768994,268522050,2241376,1259,3095,1214,39826428,34946603,4873142,1363,3845,1475,0
270875001,268634451,2234992,1275,3069,1214,39866464,34989460,4870274,1374,3871,1485,0
270981006,268746852,2228561,1285,3090,1218,39906490,35032064,4867686,1390,3869,1481,0
271087061,268859295,2222214,1274,3072,1206,39946441,35074752,4864942,1389,3880,1478,0
