"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","cost"
250000000,245839452,4151598,1934,4968,2048,31400000,25500948,5892120,1107,4130,1695,0
250092973,245944904,4139143,1926,4952,2048,31440767,25549661,5884136,1143,4120,1707,0
250186080,246050315,4126837,1943,4941,2044,31481512,25598503,5875996,1147,4181,1685,0
250279130,246155654,4114489,1939,4983,2065,31522226,25647009,5868144,1178,4186,1709,0
250372293,246261258,4102052,1931,4978,2074,31562870,25695372,5860368,1213,4192,1725,0
250465499,246366780,4089730,1933,4986,2070,31603597,25743721,5852665,1231,4236,1744,0
250558731,246472098,4077643,1947,4984,2059,31644269,25792269,5844800,1261,4213,1726,0
250652050,246577595,4065437,1962,4991,2065,31684948,25840555,5837180,1276,4208,1729,0
250745457,246683328,4053124,1932,5008,2065,31725512,25888839,5829448,1275,4226,1724,0
250838891,246788863,4041000,1943,5008,2077,31766084,25936871,5821947,1316,4238,1712,0
250932395,246894556,4028770,1923,5061,2085,31806851,25985026,5814559,1313,4232,1721,0
251025874,247000307,4016522,1929,5034,2082,31847535,26033302,5806962,1305,4257,1709,0
251119557,247105906,4004636,1919,5029,2067,31888115,26081168,5799596,1317,4310,1724,0
251213242,247211406,3992824,1951,5016,2045,31928728,26129110,5792329,1320,4289,1680,0
251306955,247316919,3981032,1949,5006,2049,31969288,26177336,5784602,1344,4292,1714,0
251400806,247422602,3969202,1960,4995,2047,32009940,26225371,5777230,1340,4292,1707,0
251494746,247528371,3957422,1959,4950,2044,32050544,26273121,5770077,1351,4278,1717,0
251588684,247634121,3945601,1966,4942,2054,32091041,26320843,5762863,1331,4282,1722,0
251682633,247739888,3933799,1980,4921,2045,32131638,26368563,5755683,1364,4301,1727,0
251776704,247845699,3922088,1969,4895,2053,32172254,26416500,5748314,1390,4309,1741,0
251870749,247951482,3910306,1979,4917,2065,32212878,26464254,5741246,1371,4261,1746,0
251964890,248057149,3898811,1967,4914,2049,32253443,26511892,5734139,1387,4285,1740,0
252059160,248162833,3887469,1938,4894,2026,32294071,26559770,5726957,1389,4224,1731,0
252153526,248268711,3875936,1963,4885,2031,32334738,26607528,5719871,1382,4218,1739,0
252247918,248374609,3864433,1952,4878,2046,32375268,26655149,5712752,1374,4214,1779,0
252342334,248480435,3853015,1911,4936,2037,32416014,26702918,5705757,1385,4188,1766,0
252436796,248586651,3841315,1898,4908,2024,32456523,26750807,5698357,1388,4195,1776,0
252531276,248692669,3829822,1876,4905,2004,32497147,26798440,5691366,1355,4191,1795,0
252625913,248798511,3818609,1871,4906,2016,32537654,26846000,5684328,1362,4177,1787,0
252720546,248904382,3807324,1880,4945,2015,32578254,26893607,5677331,1357,4176,1783,0
252815206,249010423,3796017,1876,4887,2003,32618788,26940895,5670565,1386,4179,1763,0
252910003,249116461,3784786,1876,4900,1980,32659329,26988458,5663511,1381,4216,1763,0
253004799,249222477,3773627,1879,4871,1945,32699885,27035744,5656728,1392,4267,1754,0
253099693,249328526,3762468,1909,4852,1938,32740479,27082810,5650212,1387,4296,1774,0
253194629,249434607,3751352,1885,4849,1936,32781017,27129922,5643558,1403,4322,1812,0
253289635,249540884,3740025,1902,4876,1948,32821610,27177140,5636918,1382,4343,1827,0
253384815,249647098,3729007,1909,4877,1924,32862229,27224249,5630428,1401,4354,1797,0
