"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","cost"
250000000,245839452,4151598,1934,4968,2048,31400000,25500948,5892120,1107,4130,1695,0
250093048,245944994,4139106,1950,4956,2042,31440783,25549633,5884186,1134,4145,1685,0
250186016,246050217,4126793,1959,4984,2063,31481506,25598383,5876114,1168,4160,1681,0
250279097,246155672,4114427,1943,5010,2045,31522209,25646736,5868438,1172,4186,1677,0
250372270,246261308,4101991,1907,5021,2043,31562993,25695037,5860915,1210,4154,1677,0
250465485,246366708,4089769,1898,5062,2048,31603606,25743553,5852969,1246,4174,1664,0
250558747,246472192,4077556,1890,5060,2049,31644298,25792067,5845121,1257,4188,1665,0
250652128,246577720,4065433,1923,5017,2035,31685101,25840193,5837710,1272,4210,1716,0
250745532,246683115,4053470,1939,4988,2020,31725770,25888257,5830251,1304,4212,1746,0
250838975,246788714,4041349,1938,4952,2022,31766406,25936551,5822589,1292,4210,1764,0
250932433,246894210,4029287,1952,4961,2023,31807073,25984811,5814933,1277,4283,1769,0
251026048,246999661,4017455,1955,4964,2013,31847676,26032795,5807481,1305,4296,1799,0
251119748,247105132,4005631,1964,4990,2031,31888275,26080933,5799928,1330,4301,1783,0
251213420,247210606,3993822,1981,4998,2013,31928908,26128898,5792597,1337,4309,1767,0
251307062,247316210,3981853,1985,4991,2023,31969536,26177078,5785033,1362,4283,1780,0
251400886,247421897,3969989,1992,4994,2014,32010236,26225064,5777711,1363,4298,1800,0
251494771,247527591,3958165,2007,4989,2019,32050900,26273092,5770319,1376,4330,1783,0
251588697,247633229,3946422,2031,5006,2009,32091550,26320815,5763219,1378,4342,1796,0
251682689,247739019,3934652,2019,4977,2022,32132161,26368415,5756238,1377,4325,1806,0
251776815,247845124,3922724,1987,4992,1988,32172750,26416338,5748883,1393,4337,1799,0
251871001,247950968,3911097,1998,4957,1981,32213341,26464118,5741724,1380,4326,1793,0
251965237,248056906,3899430,1990,4938,1973,32254010,26511908,5734562,1384,4351,1805,0
