"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","cost"
250000000,245839452,4151598,1934,4968,2048,31400000,25500948,5892120,1107,4130,1695,0
250092960,245944910,4139133,1921,4943,2053,31440704,25549980,5883740,1157,4138,1689,0
250185883,246050282,4126707,1929,4928,2037,31481435,25598725,5875680,1201,4148,1681,0
250279003,246155665,4114434,1933,4941,2030,31522163,25647156,5867972,1206,4151,1678,0
250372164,246261083,4102161,1931,4979,2010,31562751,25695698,5860001,1236,4154,1662,0
250465346,246366577,4089813,1915,5010,2031,31603454,25744013,5852340,1261,4163,1677,0
250558629,246472135,4077527,1940,4989,2038,31644225,25792405,5844712,1273,4195,1640,0
250652003,246577400,4065682,1946,4936,2039,31684752,25840771,5836855,1263,4204,1659,0
250745435,246682926,4053543,1956,4970,2040,31725348,25889057,5829137,1272,4231,1651,0
250838930,246788447,4041494,1966,4994,2029,31765960,25937393,5821378,1297,4250,1642,0
250932423,246893977,4029457,1960,4987,2042,31806650,25985827,5813580,1313,4290,1640,0
251026008,246999663,4017357,1955,4989,2044,31847281,26033947,5806029,1347,4308,1650,0
251119708,247105327,4005372,1962,5004,2043,31887860,26082107,5798426,1343,4312,1672,0
251213405,247211162,3993309,1953,4953,2028,31928516,26130088,5791075,1354,4310,1689,0
251307211,247316706,3981594,1925,4949,2037,31969087,26177986,5783740,1389,4267,1705,0
251401092,247422550,3969652,1903,4946,2041,32009692,26226143,5776175,1400,4282,1692,0
251494921,247528184,3957861,1909,4918,2049,32050467,26273974,5769154,1388,4264,1687,0
251588785,247633887,3946023,1913,4901,2061,32091077,26321842,5761909,1391,4275,1660,0
251682736,247739671,3934182,1895,4924,2064,32131648,26369683,5754628,1386,4293,1658,0
251776809,247845442,3922500,1875,4908,2084,32172163,26417244,5747542,1397,4326,1654,0
251870999,247951223,3910926,1879,4892,2079,32212701,26464817,5740534,1387,4312,1651,0
251965137,248057094,3899202,1878,4876,2087,32253394,26512822,5733256,1378,4265,1673,0
252059324,248163001,3887488,1881,4900,2054,32293967,26560500,5726169,1380,4254,1664,0
252153622,248268857,3875910,1854,4942,2059,32334645,26608000,5719352,1395,4228,1670,0
252248033,248374784,3864348,1880,4954,2067,32375179,26655668,5712191,1414,4232,1674,0
252342391,248480320,3853233,1870,4925,2043,32415707,26703096,5705284,1413,4251,1663,0
252436923,248586361,3841727,1855,4946,2034,32456279,26750476,5698467,1412,4248,1676,0
252531492,248692632,3830054,1856,4908,2042,32496817,26798036,5691460,1403,4229,1689,0
252626077,248798562,3818717,1889,4874,2035,32537422,26845163,5684899,1410,4268,1682,0
252720701,248904299,3807604,1859,4889,2050,32578049,26892550,5678135,1419,4282,1663,0
