"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","cost"
250000000,245839452,4151598,1934,4968,2048,31400000,25500948,5892120,1107,4130,1695,0
250092939,245944965,4139034,1928,4957,2055,31440601,25549382,5884259,1160,4127,1673,0
250186015,246050401,4126657,1954,4931,2072,31481438,25597906,5876516,1180,4164,1672,0
250279032,246155845,4114189,1939,4960,2099,31521994,25646374,5868556,1196,4187,1681,0
250372187,246261470,4101751,1924,4964,2078,31562667,25694778,5860822,1227,4163,1677,0
250465361,246367261,4089143,1902,4988,2067,31603286,25743203,5852994,1233,4167,1689,0
250558628,246472626,4077017,1907,5007,2071,31644025,25791335,5845555,1249,4167,1719,0
250651958,246578233,4064782,1944,4953,2046,31684704,25839698,5837833,1265,4199,1709,0
250745356,246683840,4052547,1967,4950,2052,31725411,25888206,5830039,1281,4162,1723,0
250838862,246789271,4040572,1961,4996,2062,31766072,25936271,5822587,1301,4181,1732,0
250932319,246895000,4028269,1961,5025,2064,31806707,25984435,5815070,1305,4186,1711,0
251025869,247000607,4016156,1956,5088,2062,31847295,26032724,5807362,1326,4161,1722,0
251119588,247106417,4004095,1968,5066,2042,31887982,26081046,5799714,1310,4170,1742,0
251213345,247211905,3992320,1986,5084,2050,31928668,26129366,5792066,1320,4164,1752,0
251307130,247317528,3980487,1996,5072,2047,31969379,26177598,5784539,1310,4150,1782,0
251400934,247423113,3968750,1977,5041,2053,32009901,26225410,5777189,1315,4188,1799,0
251494873,247528642,3957122,2001,5067,2041,32050441,26273287,5769811,1332,4210,1801,0
251588817,247634132,3945560,2028,5042,2055,32091065,26321249,5762451,1317,4245,1803,0
251682819,247739880,3933862,2006,5034,2037,32131576,26369024,5755207,1327,4243,1775,0
251776896,247845513,3922316,2011,5030,2026,32172150,26416960,5747823,1316,4249,1802,0
251871030,247951183,3910798,2027,5011,2011,32212667,26464822,5740452,1333,4264,1796,0
251965197,248056924,3899240,2040,4972,2021,32253143,26512475,5733280,1350,4252,1786,0
252059444,248162787,3887582,2049,5002,2024,32293783,26560164,5726215,1339,4295,1770,0
252153702,248268796,3875842,2044,5006,2014,32334437,26607803,5719208,1358,4297,1771,0
252248111,248374512,3864560,2026,5017,1996,32374920,26655289,5712133,1362,4353,1783,0
252342513,248480467,3853090,2008,4961,1987,32415519,26702711,5705330,1360,4353,1765,0
252436978,248586343,3841701,1979,4939,2016,32456022,26750484,5698021,1370,4375,1772,0
252531523,248692389,3830236,1971,4905,2022,32496654,26798004,5691147,1391,4358,1754,0
252626208,248798512,3818850,1939,4902,2005,32537166,26845155,5684501,1411,4345,1754,0
252720842,248904518,3807503,1915,4899,2007,32577664,26892409,5677701,1416,4362,1776,0
252815552,249010576,3796158,1909,4915,1994,32618204,26939721,5670930,1438,4360,1755,0
252910332,249116567,3784962,1912,4893,1998,32658788,26987206,5663999,1442,4369,1772,0
253005213,249222652,3773782,1937,4845,1997,32699320,27034620,5657188,1432,4322,1758,0
253100135,249328640,3762762,1932,4823,1978,32739850,27081683,5650660,1428,4302,1777,0
253195061,249434748,3751577,1908,4839,1989,32780407,27128765,5644141,1458,4271,1772,0
253290073,249540949,3740412,1909,4836,1967,32821079,27175869,5637682,1455,4284,1789,0
253385185,249647029,3729431,1936,4844,1945,32861655,27222817,5631298,1455,4268,1817,0
253480399,249753317,3718375,1943,4837,1927,32902273,27270062,5624668,1452,4283,1808,0
253575590,249859759,3707153,1941,4826,1911,32942764,27317177,5618047,1445,4291,1804,0
253670865,249966159,3696026,1973,4793,1914,32983356,27364354,5611475,1449,4296,1782,0
253766144,250072422,3685056,1953,4804,1909,33023784,27411375,5604883,1439,4302,1785,0
253861511,250178709,3674183,1974,4741,1904,33064437,27458225,5598674,1428,4319,1791,0
253956973,250284965,3663359,1960,4768,1921,33104917,27505040,5592336,1430,4333,1778,0
254052543,250391435,3652502,1937,4758,1911,33145345,27551828,5585941,1435,4357,1784,0
254148139,250497818,3641733,1917,4771,1900,33185924,27598814,5579556,1444,4337,1773,0
254243825,250604004,3631243,1895,4770,1913,33226303,27645589,5573140,1423,4349,1802,0
254339559,250710405,3620546,1921,4770,1917,33266723,27692387,5566742,1419,4361,1814,0
254435352,250816902,3609856,1920,4766,1908,33307141,27739269,5560275,1421,4376,1800,0
254531220,250923459,3599178,1905,4763,1915,33347635,27786365,5553688,1416,4369,1797,0
254627131,251030040,3588515,1884,4764,1928,33388042,27833056,5547472,1428,4322,1764,0
254723110,251136599,3577907,1868,4776,1960,33428510,27879701,5541284,1453,4299,1773,0
254819147,251243118,3567413,1897,4758,1961,33469032,27926538,5534985,1445,4279,1785,0
254915199,251349707,3556911,1883,4730,1968,33509419,27973359,5528557,1449,4286,1768,0
255011400,251456384,3546443,1888,4718,1967,33549942,28020019,5522416,1428,4308,1771,0
255107611,251562892,3536174,1879,4701,1965,33590296,28066504,5516318,1415,4265,1794,0
255203819,251669307,3525971,1875,4706,1960,33630822,28112638,5510716,1413,4260,1795,0
255300135,251776027,3515632,1861,4661,1954,33671308,28159081,5504790,1431,4235,1771,0
255396458,251882799,3505229,1877,4618,1935,33711723,28205552,5498751,1414,4233,1773,0
255492969,251989582,3494943,1870,4645,1929,33752135,28251716,5492998,1415,4240,1766,0
255589577,252096385,3484820,1855,4624,1893,33792458,28297813,5487209,1413,4270,1753,0
255686106,252203155,3474603,1866,4596,1886,33832966,28344390,5481147,1399,4265,1765,0
255782712,252310085,3464330,1885,4551,1861,33873336,28390579,5475325,1402,4276,1754,0
255879427,252417044,3454130,1831,4575,1847,33913840,28436507,5469899,1395,4272,1767,0
255976206,252524033,3443909,1808,4607,1849,33954283,28482824,5464000,1400,4288,1771,0
256073000,252630912,3433832,1785,4615,1856,33994644,28528892,5458310,1371,4304,1767,0
256169877,252737728,3423925,1771,4610,1843,34034972,28574714,5452812,1386,4299,1761,0
256266800,252844724,3413861,1757,4609,1849,34075407,28621112,5446887,1384,4280,1744,0
256363830,252951587,3404004,1761,4631,1847,34115839,28667223,5441196,1394,4299,1727,0
256460986,253058700,3394088,1770,4604,1824,34156291,28713279,5435577,1371,4319,1745,0
256558107,253165738,3384202,1773,4565,1829,34196678,28759106,5430109,1373,4341,1749,0
256655291,253272762,3374409,1758,4540,1822,34237176,28804923,5424796,1368,4342,1747,0
256752523,253380046,3364401,1749,4532,1795,34277604,28850821,5419295,1396,4342,1750,0
256849796,253487247,3354502,1758,4487,1802,34317926,28896836,5413622,1417,4300,1751,0
256947137,253594464,3344648,1773,4445,1807,34358290,28942949,5407903,1420,4259,1759,0
257044513,253701657,3334849,1784,4424,1799,34398728,28988871,5402453,1415,4233,1756,0
257142012,253809039,3324949,1790,4438,1796,34439127,29034694,5397030,1416,4240,1747,0
257239583,253916440,3315118,1812,4414,1799,34479629,29080549,5391696,1403,4233,1748,0
257337197,254024115,3305095,1762,4433,1792,34520071,29126510,5386211,1382,4239,1729,0
257434899,254131520,3295434,1730,4450,1765,34560340,29171822,5381163,1413,4247,1695,0
257532725,254238903,3285905,1700,4444,1773,34600769,29217664,5375747,1430,4245,1683,0
257630518,254346206,3276403,1718,4426,1765,34641116,29263398,5370353,1444,4240,1681,0
257728401,254453694,3266825,1730,4411,1741,34681390,29309260,5364729,1459,4263,1679,0
257826306,254561226,3257181,1751,4412,1736,34721749,29354898,5359457,1453,4272,1669,0
257924366,254668843,3247705,1748,4355,1715,34762163,29400256,5354502,1478,4242,1685,0
258022363,254776251,3238326,1743,4338,1705,34802553,29445839,5349279,1469,4255,1711,0
258120471,254883793,3228945,1731,4294,1708,34842940,29491417,5344054,1477,4273,1719,0
258218649,254991535,3219409,1728,4267,1710,34883256,29537083,5338705,1488,4267,1713,0
258316866,255099150,3210047,1703,4257,1709,34923579,29582608,5333485,1498,4257,1731,0
258415155,255206990,3200487,1711,4245,1722,34963921,29628080,5328373,1470,4265,1733,0
258513533,255314759,3191115,1672,4254,1733,35004231,29673563,5323209,1468,4280,1711,0
258611937,255422450,3181880,1668,4217,1722,35044533,29718870,5318224,1464,4256,1719,0
258710367,255530295,3172484,1681,4198,1709,35084837,29764359,5313076,1447,4217,1738,0
258808917,255638213,3163127,1686,4177,1714,35125108,29809701,5308008,1439,4235,1725,0
258907541,255746317,3153680,1672,4143,1729,35165482,29855036,5303056,1417,4247,1726,0
259006257,255854195,3144557,1672,4108,1725,35205746,29900471,5297880,1424,4261,1710,0
259104997,255962100,3135390,1671,4110,1726,35246100,29945659,5293068,1427,4234,1712,0
259203767,256070141,3126172,1652,4083,1719,35286479,29990744,5288403,1426,4230,1676,0
259302674,256178294,3116967,1639,4074,1700,35326769,30036067,5283361,1430,4201,1710,0
259401639,256286481,3107730,1641,4078,1709,35367055,30081162,5278559,1451,4190,1693,0
259500660,256394720,3098570,1633,4041,1696,35407476,30126258,5273880,1462,4164,1712,0
259599624,256503013,3089262,1651,4038,1660,35447811,30171594,5268882,1467,4166,1702,0
259698724,256611173,3080241,1659,4000,1651,35488075,30216583,5264155,1460,4184,1693,0
259797905,256719462,3071190,1619,4006,1628,35528338,30261593,5259425,1432,4188,1700,0
259897176,256827917,3062043,1607,3986,1623,35568652,30306435,5254889,1430,4224,1674,0
259996439,256936391,3052851,1626,3954,1617,35609011,30351532,5250135,1432,4226,1686,0
260095782,257044749,3043856,1618,3924,1635,35649331,30396437,5245567,1461,4191,1675,0
260195218,257153228,3034851,1587,3923,1629,35689674,30441207,5241141,1478,4179,1669,0
