"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","cost"
250000000,245839452,4151598,1934,4968,2048,31400000,25500948,5892120,1107,4130,1695,0
250092966,245944776,4139269,1907,4945,2069,31440652,25549655,5883998,1131,4154,1714,0
250186058,246050146,4126938,1896,4960,2118,31481316,25598026,5876272,1168,4132,1718,0
250279127,246155585,4114575,1922,4934,2111,31522050,25646819,5868181,1188,4138,1724,0
250372266,246261178,4102100,1912,4976,2100,31562639,25695146,5860378,1193,4177,1745,0
250465504,246366841,4089660,1912,4989,2102,31603404,25743468,5852830,1224,4154,1728,0
250558755,246472568,4077167,1907,5000,2113,31644007,25791883,5845002,1255,4158,1709,0
250652076,246578136,4064947,1916,4974,2103,31684601,25840207,5837250,1264,4159,1721,0
250745491,246683723,4052719,1955,4983,2111,31725331,25888570,5829593,1288,4153,1727,0
250839045,246789358,4040632,1935,5003,2117,31766008,25936911,5821872,1303,4218,1704,0
250932508,246894815,4028636,1972,4995,2090,31806681,25985057,5814363,1302,4234,1725,0
251026100,247000467,4016584,1962,4997,2090,31847284,26033085,5806856,1317,4277,1749,0
251119731,247105985,4004660,1955,5026,2105,31887971,26081318,5799283,1323,4271,1776,0
251213362,247211397,3992892,1979,4991,2103,31928679,26129418,5791873,1334,4289,1765,0
251307125,247317130,3980950,1955,4983,2107,31969343,26177365,5784562,1339,4305,1772,0
251400886,247422685,3969086,1976,5031,2108,32009937,26225380,5777143,1353,4291,1770,0
251494725,247528361,3957286,1969,5014,2095,32050444,26273340,5769690,1342,4298,1774,0
251588692,247634103,3945507,1967,5041,2074,32091102,26321288,5762423,1345,4282,1764,0
251682625,247740129,3933476,1961,4990,2069,32131819,26369255,5755182,1325,4305,1752,0
251776696,247845798,3921906,1966,4982,2044,32172381,26416886,5748057,1322,4327,1789,0
251870897,247951482,3910442,1967,4958,2048,32213032,26464589,5741036,1336,4290,1781,0
251965080,248057195,3898928,1973,4928,2056,32253589,26512620,5733498,1359,4321,1791,0
252059309,248163126,3887264,1967,4896,2056,32294160,26560222,5726451,1375,4325,1787,0
252153682,248269010,3875736,1968,4918,2050,32334722,26607830,5719395,1396,4309,1792,0
252248081,248374783,3864352,1980,4894,2072,32375250,26655492,5712310,1393,4286,1769,0
252342465,248480393,3853173,1977,4882,2040,32415780,26703236,5705116,1427,4257,1744,0
252436899,248586301,3841773,1964,4820,2041,32456285,26751029,5697848,1437,4219,1752,0
252531483,248692296,3830425,1940,4812,2010,32496898,26798614,5690902,1420,4207,1755,0
252626084,248798304,3819045,1919,4817,1999,32537441,26846044,5683977,1422,4209,1789,0
252720724,248904295,3807700,1913,4809,2007,32578003,26893351,5677257,1410,4207,1778,0
252815397,249010448,3796268,1910,4777,1994,32618704,26940642,5670606,1422,4225,1809,0
252910170,249116428,3785073,1895,4772,2002,32659270,26987828,5663986,1430,4233,1793,0
253005100,249222525,3773918,1901,4754,2002,32699957,27035450,5657093,1418,4242,1754,0
253100021,249328956,3762396,1885,4765,2019,32740521,27082640,5650451,1438,4239,1753,0
253195014,249435024,3751298,1890,4770,2032,32781134,27130171,5643536,1434,4258,1735,0
253290003,249541325,3740033,1869,4746,2030,32821524,27177470,5636652,1442,4225,1735,0
253385132,249647539,3728950,1866,4752,2025,32862184,27224479,5630306,1419,4253,1727,0
253480314,249753613,3718101,1863,4719,2018,32902655,27271610,5623625,1422,4261,1737,0
253575537,249859932,3707015,1852,4713,2025,32943176,27318684,5617066,1391,4275,1760,0
253670819,249966133,3696084,1868,4715,2019,32983734,27365743,5610564,1368,4296,1763,0
253766171,250072217,3685397,1864,4695,1998,33024133,27412761,5603914,1371,4336,1751,0
253861603,250178544,3674498,1854,4694,2013,33064601,27459705,5597409,1403,4343,1741,0
253957049,250284886,3663604,1884,4651,2024,33105042,27506702,5590840,1379,4381,1740,0
254052605,250391148,3652881,1903,4651,2022,33145536,27553966,5584011,1388,4413,1758,0
254148195,250497714,3641885,1880,4665,2051,33185997,27600877,5577605,1377,4410,1728,0
254243828,250604253,3630995,1851,4675,2054,33226506,27647700,5571309,1378,4395,1724,0
254339569,250710713,3620250,1853,4711,2042,33267018,27694659,5564864,1399,4376,1720,0
