"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","cost"
250000000,245839452,4151598,1934,4968,2048,31400000,25500948,5892120,1107,4130,1695,0
250092959,245944875,4139125,1946,4965,2048,31440436,25549527,5883921,1128,4155,1705,0
250185930,246050317,4126623,1973,4975,2042,31481074,25598108,5875986,1146,4140,1694,0
250279075,246155680,4114389,1990,4992,2024,31521639,25646849,5867827,1177,4088,1698,0
250372251,246261181,4102038,1977,5027,2028,31562315,25695236,5860109,1180,4077,1713,0
250465457,246366790,4089660,1969,5009,2029,31602997,25743783,5852215,1188,4089,1722,0
250558697,246472334,4077346,1963,5051,2003,31643659,25792048,5844547,1201,4141,1722,0
250652122,246577697,4065465,1955,5026,1979,31684306,25840451,5836767,1200,4159,1729,0
250745416,246683172,4053258,1972,5019,1995,31724942,25888820,5829061,1215,4155,1691,0
250838877,246788673,4041193,1984,5043,1984,31765519,25937105,5821308,1258,4141,1707,0
250932430,246894336,4029113,2001,4997,1983,31806137,25985301,5813727,1272,4113,1724,0
251026078,247000229,4016855,2002,5018,1974,31846811,26033624,5806064,1294,4103,1726,0
251119692,247105796,4004889,1992,5032,1983,31887566,26081856,5798552,1293,4113,1752,0
251213284,247211429,3992844,2008,5011,1992,31928128,26129891,5791050,1318,4126,1743,0
251307020,247316966,3981023,1973,5054,2004,31968842,26178059,5783571,1317,4145,1750,0
251400883,247422694,3969118,1954,5091,2026,32009517,26225929,5776350,1305,4189,1744,0
251494785,247528422,3957303,1960,5069,2031,32050068,26273792,5769013,1328,4202,1733,0
251588772,247634239,3945470,1935,5104,2024,32090713,26321718,5761738,1326,4184,1747,0
251682766,247739738,3933914,1934,5161,2019,32131259,26369820,5754212,1336,4187,1704,0
251776843,247845471,3922225,1945,5198,2004,32171815,26417872,5746721,1353,4198,1671,0
251871029,247951309,3910560,1957,5199,2004,32212469,26465544,5739637,1355,4239,1694,0
251965166,248056928,3899069,1941,5224,2004,32253007,26513234,5732457,1373,4245,1698,0
252059394,248162540,3887686,1946,5200,2022,32293559,26560968,5725269,1353,4263,1706,0
252153679,248268531,3875981,1950,5192,2025,32334116,26608510,5718294,1373,4243,1696,0
252248062,248374200,3864675,1990,5177,2020,32374563,26655944,5711275,1403,4243,1698,0
252342443,248479886,3853393,1990,5153,2021,32415215,26703715,5704142,1416,4240,1702,0
252436889,248585708,3842033,2009,5108,2031,32455934,26751233,5697309,1426,4269,1697,0
252531417,248691547,3830733,2043,5084,2010,32496445,26798522,5690472,1439,4302,1710,0
252626040,248797631,3819249,2019,5115,2026,32537037,26845888,5683666,1421,4338,1724,0
252720660,248903394,3808078,2012,5143,2033,32577596,26893296,5676783,1416,4360,1741,0
252815358,249009156,3796965,2015,5181,2041,32618168,26940601,5670049,1409,4392,1717,0
252910131,249114829,3786056,2020,5172,2054,32658851,26987785,5663542,1439,4388,1697,0
253005016,249220654,3775133,2018,5177,2034,32699426,27035222,5656693,1446,4364,1701,0
253099928,249326556,3764134,2027,5164,2047,32739942,27082440,5650010,1451,4341,1700,0
253194884,249432426,3753244,2047,5129,2038,32780527,27129866,5643147,1452,4327,1735,0
253289943,249538312,3742395,2047,5152,2037,32821215,27177181,5636519,1452,4305,1758,0
253385046,249644575,3731311,2050,5089,2021,32861743,27224798,5629460,1439,4312,1734,0
253480148,249750645,3720430,2019,5035,2019,32902288,27271965,5622830,1433,4331,1729,0
253575452,249856697,3709697,1998,5049,2011,32942767,27319023,5616237,1441,4314,1752,0
253670736,249962871,3698837,2023,5017,1988,32983275,27366111,5609682,1449,4282,1751,0
253765976,250069010,3687985,2039,4988,1954,33023742,27412862,5603365,1437,4305,1773,0
253861380,250175291,3677178,2027,4951,1933,33064241,27459974,5596718,1440,4333,1776,0
253956771,250281567,3666362,1991,4943,1908,33104728,27506983,5590168,1431,4355,1791,0
254052273,250387846,3655632,1974,4915,1906,33145299,27553708,5584012,1415,4379,1785,0
254147859,250494268,3644786,1976,4918,1911,33185765,27600622,5577531,1412,4401,1799,0
254243452,250600891,3633777,1968,4918,1898,33226378,27647354,5571382,1395,4412,1835,0
254339171,250707360,3623092,1955,4866,1898,33266980,27694144,5565170,1414,4414,1838,0
254434924,250813744,3612519,1951,4849,1861,33307436,27740872,5558901,1431,4394,1838,0
254530834,250920298,3601871,1948,4839,1878,33347941,27787708,5552537,1443,4398,1855,0
254626764,251026850,3591277,1941,4826,1870,33388428,27834296,5546417,1443,4406,1866,0
254722743,251133367,3580739,1942,4823,1872,33428866,27880828,5540299,1467,4415,1857,0
254818781,251239905,3570247,1944,4818,1867,33469393,27927618,5534038,1473,4424,1840,0
254914920,251346380,3559915,1957,4774,1894,33509841,27974187,5527940,1470,4413,1831,0
255011034,251453261,3549195,1962,4743,1873,33550243,28020281,5522254,1476,4424,1808,0
255107244,251559820,3538876,1945,4729,1874,33590631,28066689,5516228,1443,4446,1825,0
255203460,251666483,3528465,1910,4737,1865,33631017,28113265,5510019,1457,4457,1819,0
255299765,251772782,3518467,1944,4674,1898,33671526,28159528,5504290,1459,4444,1805,0
255396106,251879581,3508040,1961,4618,1906,33712069,28205869,5498496,1455,4438,1811,0
255492592,251986451,3497707,1925,4607,1902,33752527,28252326,5492509,1465,4443,1784,0
255589127,252093159,3487576,1924,4575,1893,33792926,28298522,5486761,1475,4404,1764,0
255685754,252200018,3477377,1914,4559,1886,33833485,28344787,5481092,1487,4393,1726,0
255782419,252306912,3467135,1907,4587,1878,33873762,28391025,5475143,1486,4380,1728,0
255879053,252413522,3457172,1912,4600,1847,33914133,28436975,5469570,1483,4353,1752,0
255975845,252520495,3447001,1895,4615,1839,33954575,28483052,5463956,1462,4346,1759,0
256072662,252627627,3436717,1870,4616,1832,33994938,28529186,5458169,1491,4329,1763,0
256169516,252734615,3426639,1872,4596,1794,34035379,28574975,5452816,1500,4318,1770,0
256266446,252841348,3416831,1872,4591,1804,34075836,28620995,5447244,1472,4359,1766,0
256363444,252948372,3406855,1839,4586,1792,34116285,28666759,5441912,1474,4380,1760,0
256460534,253055269,3397023,1844,4590,1808,34156658,28712583,5436443,1477,4383,1772,0
256557671,253162542,3386933,1812,4568,1816,34197036,28758609,5430758,1499,4423,1747,0
256654857,253269630,3377018,1802,4597,1810,34237424,28804589,5425180,1481,4426,1748,0
256752069,253376533,3367315,1816,4606,1799,34277879,28850576,5419638,1487,4431,1747,0
256849384,253483603,3357591,1810,4575,1805,34318297,28896450,5414175,1508,4422,1742,0
256946754,253590802,3347758,1841,4560,1793,34358759,28942242,5408901,1519,4380,1717,0
257044235,253698257,3337826,1836,4525,1791,34399197,28988316,5403338,1504,4331,1708,0
257141686,253805266,3328265,1851,4501,1803,34439522,29034094,5397884,1527,4300,1717,0
257239235,253912475,3318594,1858,4527,1781,34479936,29079885,5392554,1490,4285,1722,0
257336877,254019862,3308918,1849,4475,1773,34520413,29125755,5387181,1477,4261,1739,0
257434494,254127266,3299122,1829,4491,1786,34560801,29171744,5381567,1466,4265,1759,0
257532176,254234650,3289425,1847,4472,1782,34601223,29217578,5376176,1474,4225,1770,0
257629997,254341993,3279939,1828,4454,1783,34641633,29263330,5370852,1470,4240,1741,0
257727852,254449596,3270241,1813,4431,1771,34682096,29308991,5365649,1468,4232,1756,0
257825740,254557065,3260688,1810,4417,1760,34722503,29354477,5360586,1435,4250,1755,0
257923677,254664627,3251105,1793,4388,1764,34762850,29400231,5355150,1439,4259,1771,0
258021700,254772221,3241537,1795,4390,1757,34803227,29445780,5349949,1420,4321,1757,0
258119844,254879671,3232233,1807,4368,1765,34843529,29491133,5344881,1430,4335,1750,0
258217994,254987313,3222732,1796,4392,1761,34883824,29536568,5339785,1432,4296,1743,0
258316231,255095011,3213311,1777,4365,1767,34924221,29581979,5334780,1464,4270,1728,0
258414498,255202766,3203844,1781,4325,1782,34964545,29627412,5329687,1453,4270,1723,0
258512907,255310589,3194521,1737,4278,1782,35004817,29672865,5324525,1438,4264,1725,0
258611368,255418336,3185209,1720,4308,1795,35045286,29718219,5319638,1426,4263,1740,0
258709847,255526307,3175732,1726,4311,1771,35085587,29763636,5314500,1432,4284,1735,0
258808379,255634093,3166495,1725,4293,1773,35125926,29808831,5309623,1411,4300,1761,0
258907013,255742113,3157149,1711,4277,1763,35166240,29853843,5304959,1423,4245,1770,0
259005653,255849969,3147929,1710,4278,1767,35206530,29899307,5299775,1457,4224,1767,0
259104432,255957873,3138796,1734,4269,1760,35246872,29944748,5294713,1425,4231,1755,0
259203259,256065979,3129593,1708,4243,1736,35287290,29989955,5289916,1428,4231,1760,0
259302155,256174119,3120347,1693,4250,1746,35327655,30035464,5284791,1411,4218,1771,0
259401019,256282151,3111195,1689,4254,1730,35367876,30080730,5279770,1424,4185,1767,0
259500012,256390124,3102243,1697,4237,1711,35408210,30125743,5275079,1422,4189,1777,0
259598986,256498119,3093228,1689,4244,1706,35448581,30170723,5270460,1410,4212,1776,0
259698082,256606414,3084017,1697,4267,1687,35488888,30216035,5265457,1396,4227,1773,0
259797224,256714430,3075154,1680,4266,1694,35529191,30261129,5260692,1388,4231,1751,0
259896470,256822588,3066290,1676,4231,1685,35569431,30306045,5256026,1391,4192,1777,0
259995872,256931076,3057229,1677,4217,1673,35609666,30351011,5251313,1407,4144,1791,0
260095215,257039451,3048199,1675,4223,1667,35649898,30396334,5246230,1403,4140,1791,0
260194593,257147633,3039376,1672,4251,1661,35690191,30441308,5241601,1410,4086,1786,0
260294050,257255983,3030506,1669,4256,1636,35730463,30486381,5236827,1425,4071,1759,0
260393632,257364444,3021660,1671,4213,1644,35770806,30531494,5232073,1405,4049,1785,0
260493305,257472809,3012985,1656,4210,1645,35810978,30576247,5227502,1407,4056,1766,0
260593015,257581203,3004351,1666,4176,1619,35851227,30621260,5222773,1407,4031,1756,0
260692706,257689638,2995661,1657,4134,1616,35891474,30666134,5218150,1400,4045,1745,0
260792505,257798117,2987006,1636,4107,1639,35931832,30711359,5213320,1386,4019,1748,0
260892410,257906668,2978387,1606,4114,1635,35972028,30756203,5208701,1376,4009,1739,0
260992339,258015249,2969751,1622,4092,1625,36012202,30800827,5204221,1382,4027,1745,0
261092401,258123896,2961183,1646,4067,1609,36052487,30845582,5199752,1393,4001,1759,0
261192403,258232581,2952509,1633,4070,1610,36092767,30890532,5195077,1399,3995,1764,0
261292460,258341290,2943887,1634,4043,1606,36132977,30935297,5190533,1403,3986,1758,0
261392695,258450083,2935316,1616,4097,1583,36173290,30979914,5186243,1402,3969,1762,0
261492929,258558955,2926727,1597,4096,1554,36213605,31024654,5181837,1386,3949,1779,0
261593173,258667704,2918244,1603,4078,1544,36253642,31069277,5177243,1364,4003,1755,0
261693508,258776630,2909692,1605,4054,1527,36293859,31113774,5172970,1383,4005,1727,0
261793893,258885578,2901124,1608,4060,1523,36334074,31158359,5168625,1368,4021,1701,0
261894414,258994228,2892982,1600,4063,1541,36374292,31203076,5164129,1367,4019,1701,0
261994995,259103174,2884632,1617,4018,1554,36414398,31247524,5159790,1383,3984,1717,0
262095547,259212271,2876154,1610,3989,1523,36454590,31292166,5155361,1384,3978,1701,0
262196230,259321232,2867859,1631,4002,1506,36494844,31336886,5150902,1387,3992,1677,0
262296983,259430280,2859600,1625,3974,1504,36535005,31381354,5146596,1381,3981,1693,0
262397747,259539526,2851121,1616,3970,1514,36575292,31425722,5142524,1377,3990,1679,0
262498610,259648778,2842766,1610,3945,1511,36615419,31470090,5138295,1380,3995,1659,0
262599557,259757767,2834702,1622,3943,1523,36655539,31514444,5134036,1398,3974,1687,0
262700601,259867202,2826352,1607,3903,1537,36695721,31558784,5129820,1385,4024,1708,0
262801622,259976357,2818199,1619,3926,1521,36735945,31603285,5125520,1371,4043,1726,0
262902777,260085749,2810002,1602,3905,1519,36776211,31647761,5121322,1383,4036,1709,0
263003907,260195125,2801790,1584,3899,1509,36816399,31691941,5117339,1362,4048,1709,0
263105077,260304548,2793560,1585,3904,1480,36856558,31735995,5113418,1376,4062,1707,0
263206349,260413898,2785493,1574,3920,1464,36896793,31780413,5109245,1387,4047,1701,0
263307724,260523289,2777480,1572,3913,1470,36936947,31824638,5105173,1399,4023,1714,0
263409121,260632674,2769519,1551,3918,1459,36977164,31868951,5101105,1418,3989,1701,0
263510570,260742277,2761406,1546,3878,1463,37017388,31913054,5097244,1422,3951,1717,0
263612136,260851977,2753305,1540,3865,1449,37057624,31957235,5093339,1406,3923,1721,0
263713773,260961547,2745385,1527,3873,1441,37097693,32001430,5089230,1407,3929,1697,0
263815444,261071068,2737536,1548,3868,1424,37137695,32045523,5085171,1423,3905,1673,0
263917144,261180840,2729482,1554,3844,1424,37177988,32089490,5081508,1401,3915,1674,0
264018944,261290720,2721473,1522,3814,1415,37218236,32133713,5077496,1393,3959,1675,0
264120724,261400431,2713529,1523,3813,1428,37258379,32177597,5073702,1380,4003,1697,0
264222613,261510134,2705748,1528,3785,1418,37298505,32221425,5069949,1404,4029,1698,0
264324540,261620044,2697812,1527,3746,1411,37338734,32265193,5066464,1399,4005,1673,0
264426542,261729840,2690024,1530,3731,1417,37378890,32309380,5062362,1407,4044,1697,0
264528666,261839800,2682223,1524,3696,1423,37419023,32353301,5058578,1412,4056,1676,0
264630804,261949725,2674408,1543,3695,1433,37459172,32397256,5054782,1426,4032,1676,0
264732940,262059657,2666576,1569,3704,1434,37499453,32441115,5051220,1426,4018,1674,0
264835187,262169786,2658713,1565,3688,1435,37539557,32484706,5047722,1418,4041,1670,0
264937502,262279751,2651063,1562,3698,1428,37579639,32528306,5044165,1422,4065,1681,0
265039903,262389944,2643304,1540,3698,1417,37619746,32572219,5040366,1417,4060,1684,0
265142367,262500159,2635610,1539,3651,1408,37659949,32616014,5036790,1408,4038,1699,0
265244878,262610283,2627972,1535,3660,1428,37700069,32659739,5033210,1391,4049,1680,0
265347463,262720346,2620490,1555,3630,1442,37740184,32703463,5029637,1386,4027,1671,0
265450070,262830621,2612863,1545,3592,1449,37780397,32747130,5026267,1405,3940,1655,0
265552727,262940998,2605133,1521,3604,1471,37820667,32790710,5022958,1401,3949,1649,0
265655465,263051342,2597558,1509,3593,1463,37860859,32834412,5019507,1387,3917,1636,0
265758281,263161782,2589964,1464,3606,1465,37901046,32878080,5016005,1380,3927,1654,0
265861200,263272237,2582411,1471,3623,1458,37941322,32921670,5012696,1407,3895,1654,0
265964172,263382934,2574752,1458,3592,1436,37981412,32965438,5009030,1396,3906,1642,0
266067237,263493480,2567322,1451,3568,1416,38021580,33009218,5005412,1387,3921,1642,0
266170262,263603972,2559885,1452,3559,1394,38061655,33052761,5001957,1377,3907,1653,0
266273458,263714450,2552590,1445,3576,1397,38101798,33096226,4998681,1381,3871,1639,0
266376665,263825146,2545145,1440,3556,1378,38141929,33139831,4995258,1362,3868,1610,0
266479960,263935888,2537729,1436,3533,1374,38182032,33183301,4991909,1349,3871,1602,0
266583282,264046644,2530304,1451,3524,1359,38222152,33226622,4988676,1359,3864,1631,0
266686672,264157422,2522941,1446,3498,1365,38262292,33270151,4985257,1363,3902,1619,0
266790093,264268358,2515469,1439,3471,1356,38302406,33313491,4982046,1383,3871,1615,0
266893628,264379177,2508217,1402,3477,1355,38342546,33356816,4978838,1387,3884,1621,0
266997234,264490068,2500937,1400,3465,1364,38382611,33400320,4975423,1369,3880,1619,0
267100895,264601029,2493647,1405,3445,1369,38422685,33443781,4972038,1363,3904,1599,0
267204642,264711850,2486643,1365,3414,1370,38462760,33487468,4968389,1375,3930,1598,0
267308504,264822986,2479375,1370,3422,1351,38502818,33530922,4965022,1379,3920,1575,0
267412422,264934058,2472253,1371,3393,1347,38542862,33574342,4961635,1368,3916,1601,0
267516355,265045244,2465050,1372,3365,1324,38582915,33617724,4958358,1344,3909,1580,0
267620334,265156463,2457837,1356,3344,1334,38623026,33661184,4955000,1353,3905,1584,0
267724416,265267691,2450688,1342,3345,1350,38663072,33704608,4951608,1337,3937,1582,0
267828496,265379131,2443351,1359,3318,1337,38703244,33747821,4948550,1328,3955,1590,0
267932695,265490403,2436310,1361,3321,1300,38743325,33791258,4945249,1310,3915,1593,0
268036968,265601679,2429326,1365,3303,1295,38783427,33834415,4942191,1325,3908,1588,0
268141246,265712933,2422351,1367,3307,1288,38823480,33877190,4939448,1351,3900,1591,0
268245627,265824304,2415405,1365,3267,1286,38863531,33920311,4936381,1350,3900,1589,0
268350058,265935678,2408482,1346,3248,1304,38903564,33963492,4933222,1346,3923,1581,0
268454507,266047141,2401496,1314,3246,1310,38943627,34006474,4930269,1384,3926,1574,0
268559048,266158555,2394642,1309,3235,1307,38983751,34049263,4927586,1405,3917,1580,0
268663713,266270364,2387551,1298,3206,1294,39023868,34092274,4924701,1401,3911,1581,0
