"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","cost"
250000000,245839452,4151598,1934,4968,2048,31400000,25500948,5892120,1107,4130,1695,0
250093049,245944712,4139385,1948,4971,2033,31440751,25549426,5884386,1145,4123,1671,0
250186023,246050001,4127040,1936,4987,2059,31481393,25598306,5876076,1187,4142,1682,0
250279081,246155501,4114580,1946,4987,2067,31522117,25646906,5868173,1238,4120,1680,0
250372316,246260914,4102396,1976,4974,2056,31562726,25695377,5860321,1248,4117,1663,0
250465509,246366411,4090090,1963,4975,2070,31603313,25743669,5852555,1248,4164,1677,0
250558730,246472002,4077743,1938,4992,2055,31643967,25791991,5844890,1247,4165,1674,0
250652024,246577508,4065559,1921,4972,2064,31684638,25840479,5837034,1266,4154,1705,0
250745371,246683069,4053325,1933,4998,2046,31725317,25888771,5829384,1282,4172,1708,0
250838767,246788368,4041406,1941,5016,2036,31765912,25936923,5821861,1293,4113,1722,0
250932297,246893741,4029556,1929,5038,2033,31806632,25985251,5814270,1293,4111,1707,0
251025918,246999410,4017482,1902,5090,2034,31847370,26033445,5806810,1291,4107,1717,0
251119581,247105035,4005552,1934,5045,2015,31888023,26081566,5799299,1295,4127,1736,0
251213288,247210592,3993705,1925,5049,2017,31928821,26129742,5791934,1319,4107,1719,0
251307051,247316561,3981575,1915,4988,2012,31969436,26178207,5784062,1329,4121,1717,0
251400785,247422174,3969733,1910,4979,1989,32010085,26226396,5776517,1328,4151,1693,0
251494728,247527618,3958201,1916,5007,1986,32050708,26274400,5769135,1304,4182,1687,0
251588663,247633432,3946336,1920,5012,1963,32091303,26322512,5761634,1297,4175,1685,0
251682583,247739129,3934568,1941,4985,1960,32131877,26370141,5754515,1326,4189,1706,0
251776636,247844845,3922885,1950,4998,1958,32172529,26418337,5746975,1341,4180,1696,0
251870689,247950681,3911135,1966,4928,1979,32213137,26466145,5739773,1333,4198,1688,0
251964820,248056520,3899454,1962,4921,1963,32253797,26513701,5732859,1334,4227,1676,0
252059052,248162473,3887768,1942,4904,1965,32294360,26561493,5725579,1357,4259,1672,0
252153386,248268065,3876506,1948,4904,1963,32334946,26609472,5718131,1374,4265,1704,0
252247783,248373930,3865016,1992,4882,1963,32375460,26657176,5710969,1381,4243,1691,0
252342184,248479953,3853387,1967,4904,1973,32416044,26704845,5703869,1378,4242,1710,0
252436638,248585868,3841892,1952,4905,2021,32456683,26752644,5696718,1373,4255,1693,0
252531167,248691967,3830395,1942,4845,2018,32497157,26800251,5689583,1389,4266,1668,0
252625804,248798109,3818915,1947,4821,2012,32537735,26847735,5682639,1385,4285,1691,0
252720546,248904015,3807732,1947,4832,2020,32578198,26895097,5675773,1381,4249,1698,0
252815330,249009847,3796671,1975,4829,2008,32618784,26942079,5669360,1376,4239,1730,0
252910067,249115981,3785302,1953,4838,1993,32659268,26989363,5662568,1381,4198,1758,0
253004917,249222101,3774035,1942,4869,1970,32699809,27036742,5655723,1376,4219,1749,0
253099855,249327933,3763156,1946,4857,1963,32740364,27083821,5649204,1376,4222,1741,0
253194769,249434220,3751804,1934,4847,1964,32780967,27130983,5642634,1367,4238,1745,0
253289825,249540382,3740733,1926,4836,1948,32821602,27178336,5635903,1380,4246,1737,0
253384965,249646459,3729825,1910,4823,1948,32862071,27225474,5629263,1385,4228,1721,0
253480193,249752652,3718899,1911,4772,1959,32902722,27272505,5622841,1395,4254,1727,0
253575447,249858904,3707900,1902,4804,1937,32943104,27319629,5616137,1372,4255,1711,0
253670645,249964881,3697079,1910,4838,1937,32983556,27366485,5609727,1384,4247,1713,0
253765990,250071281,3686087,1905,4801,1916,33024098,27413732,5603062,1411,4191,1702,0
253861451,250177668,3675163,1921,4774,1925,33064578,27460749,5596551,1384,4183,1711,0
253956961,250284187,3664204,1894,4758,1918,33105092,27507507,5590276,1384,4212,1713,0
254052482,250390419,3653517,1876,4754,1916,33145654,27554253,5584084,1386,4245,1686,0
254148137,250496634,3642933,1879,4761,1930,33186153,27600871,5577996,1391,4228,1667,0
254243773,250603060,3632164,1876,4750,1923,33226658,27647683,5571658,1392,4257,1668,0
254339473,250709445,3621457,1879,4761,1931,33267065,27694437,5565233,1412,4300,1683,0
254435217,250815989,3610710,1854,4733,1931,33307505,27741352,5558750,1397,4313,1693,0
254531029,250922422,3600086,1878,4720,1923,33348012,27788169,5552491,1393,4281,1678,0
254626928,251028924,3589485,1904,4686,1929,33388523,27835018,5546148,1384,4279,1694,0
254722946,251135506,3578924,1902,4696,1918,33429122,27881747,5539993,1398,4294,1690,0
254818947,251242222,3568251,1908,4675,1891,33469679,27928518,5533762,1425,4285,1689,0
254914990,251348860,3557699,1890,4660,1881,33510138,27974646,5528092,1448,4276,1676,0
255011080,251455387,3547343,1875,4613,1862,33550784,28021279,5522113,1450,4255,1687,0
255107292,251562211,3536718,1853,4638,1872,33591256,28067959,5515908,1435,4261,1693,0
255203565,251669068,3526173,1831,4625,1868,33631719,28114493,5509837,1454,4225,1710,0
255299946,251775751,3515858,1841,4639,1857,33672094,28161072,5503670,1446,4202,1704,0
255396358,251882676,3505325,1826,4678,1853,33712656,28207418,5497870,1458,4197,1713,0
255492810,251989332,3495133,1816,4669,1860,33753081,28253561,5492139,1457,4217,1707,0
255589277,252096101,3484864,1823,4633,1856,33793516,28299992,5486122,1457,4243,1702,0
255685799,252202929,3474536,1820,4654,1860,33833968,28346218,5480329,1456,4258,1707,0
255782471,252309699,3464441,1812,4650,1869,33874367,28392389,5474548,1438,4267,1725,0
255879165,252416550,3454260,1806,4660,1889,33914720,28438698,5468599,1456,4252,1715,0
255975936,252523579,3444016,1794,4676,1871,33955179,28484960,5462787,1444,4265,1723,0
256072784,252630532,3433916,1790,4657,1889,33995579,28531206,5456947,1449,4267,1710,0
256169679,252737595,3423773,1785,4634,1892,34035925,28577554,5450964,1423,4260,1724,0
256266630,252844601,3413727,1814,4628,1860,34076463,28623475,5445545,1436,4271,1736,0
256363610,252951662,3403710,1781,4621,1836,34116856,28669755,5439691,1422,4245,1743,0
256460717,253058687,3393775,1789,4641,1825,34157230,28715650,5434138,1409,4277,1756,0
256557826,253165709,3383861,1791,4623,1842,34197684,28761583,5428717,1394,4257,1733,0
256655038,253272942,3373889,1782,4602,1823,34238143,28807762,5422996,1404,4259,1722,0
256752347,253380201,3363963,1783,4602,1798,34278496,28853637,5417530,1402,4236,1691,0
256849705,253487619,3353971,1783,4548,1784,34319004,28899632,5412029,1382,4254,1707,0
256947006,253594866,3344066,1807,4512,1755,34359381,28945583,5406467,1402,4222,1707,0
257044354,253701811,3334490,1811,4464,1778,34399807,28991506,5400976,1380,4227,1718,0
257141818,253808927,3324849,1781,4459,1802,34440181,29037401,5395461,1404,4192,1723,0
257239398,253916340,3315042,1795,4423,1798,34480535,29083214,5390011,1411,4196,1703,0
257336990,254023581,3305406,1787,4418,1798,34520938,29129130,5384478,1401,4227,1702,0
257434723,254130850,3295877,1762,4434,1800,34561303,29174934,5379088,1387,4196,1698,0
257532471,254238271,3286204,1751,4433,1812,34601680,29220561,5373810,1397,4200,1712,0
257630238,254345735,3276503,1747,4437,1816,34642029,29266806,5367962,1415,4177,1669,0
257728084,254453256,3266855,1751,4423,1799,34682397,29312315,5362820,1407,4164,1691,0
257825992,254560906,3257159,1736,4398,1793,34722817,29357934,5357609,1407,4187,1680,0
257923996,254668538,3247533,1727,4402,1796,34763250,29403613,5352329,1407,4188,1713,0
258022101,254776015,3238209,1744,4359,1774,34803538,29449088,5347116,1415,4214,1705,0
258120269,254883650,3228792,1755,4301,1771,34843899,29494754,5341826,1404,4200,1715,0
258218418,254991315,3219313,1729,4308,1753,34884272,29540287,5336631,1400,4217,1737,0
258316662,255098971,3209950,1726,4280,1735,34924689,29585942,5331376,1400,4227,1744,0
258414945,255206624,3200613,1713,4262,1733,34964933,29631332,5326223,1415,4219,1744,0
258513321,255314451,3191204,1708,4252,1706,35005176,29676730,5321105,1412,4186,1743,0
258611771,255422185,3181920,1701,4245,1720,35045582,29722134,5316063,1428,4217,1740,0
258710229,255530112,3172482,1731,4185,1719,35085879,29767525,5310988,1406,4207,1753,0
258808721,255637990,3163087,1734,4183,1727,35126140,29812787,5305978,1390,4222,1763,0
258907288,255745878,3153803,1712,4161,1734,35166626,29858114,5301136,1396,4215,1765,0
259005954,255853814,3144558,1712,4154,1716,35207013,29903509,5296129,1407,4199,1769,0
259104654,255961681,3135434,1665,4158,1716,35247241,29948773,5291103,1419,4175,1771,0
259203404,256069676,3126183,1677,4169,1699,35287527,29994097,5286101,1428,4159,1742,0
259302294,256177736,3117037,1661,4174,1686,35327722,30039600,5280878,1405,4104,1735,0
259401249,256285757,3107974,1669,4165,1684,35368029,30084660,5276139,1408,4111,1711,0
259500192,256393992,3098705,1645,4137,1713,35408314,30130012,5271117,1397,4082,1706,0
259599179,256502152,3089585,1633,4133,1676,35448716,30175437,5266095,1388,4095,1701,0
259698310,256610353,3080503,1630,4160,1664,35488907,30220470,5261257,1397,4084,1699,0
259797522,256718502,3071579,1625,4147,1669,35529214,30265544,5256501,1393,4071,1705,0
259896622,256826772,3062440,1620,4120,1670,35569483,30310766,5251580,1379,4068,1690,0
259995927,256934995,3053507,1630,4116,1679,35609742,30355876,5246687,1377,4092,1710,0
260095293,257043253,3044583,1657,4127,1673,35650051,30400987,5241873,1387,4081,1723,0
260194724,257151537,3035783,1658,4068,1678,35690396,30446225,5236966,1361,4107,1737,0
260294289,257259891,3027013,1681,4054,1650,35730710,30491344,5232161,1367,4117,1721,0
