"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","cost"
250000000,245839452,4151598,1934,4968,2048,31400000,25500948,5892120,1107,4130,1695,0
250092970,245944982,4139030,1922,4986,2050,31440710,25549426,5884289,1138,4161,1696,0
250186022,246050335,4126708,1929,4990,2060,31481461,25598054,5876334,1182,4181,1710,0
250279080,246155671,4114423,1932,4977,2077,31522087,25646468,5868525,1204,4176,1714,0
250372216,246261182,4102107,1927,4953,2047,31562760,25694964,5860665,1233,4193,1705,0
250465338,246366580,4089788,1931,4989,2050,31603534,25743598,5852762,1268,4193,1713,0
250558575,246472206,4077441,1920,4957,2051,31644163,25791881,5845063,1265,4226,1728,0
250651959,246577914,4065172,1904,4946,2023,31684979,25840195,5837532,1277,4215,1760,0
250745221,246683342,4052995,1918,4932,2034,31725634,25888345,5830003,1275,4235,1776,0
250838655,246788947,4040832,1952,4897,2027,31766332,25936559,5822499,1285,4237,1752,0
250932096,246894944,4028236,1982,4901,2033,31806993,25984659,5814992,1317,4279,1746,0
251025660,247000439,4016279,1973,4915,2054,31847794,26032637,5807809,1318,4285,1745,0
251119282,247106382,4003961,1985,4904,2050,31888377,26080661,5800341,1327,4304,1744,0
251213017,247211983,3992118,1981,4879,2056,31929108,26128939,5792766,1339,4313,1751,0
251306805,247317755,3980167,1935,4900,2048,31969602,26176931,5785264,1326,4313,1768,0
251400643,247423586,3968165,1934,4914,2044,32010304,26224927,5777984,1335,4307,1751,0
251494456,247529366,3956175,1961,4903,2051,32050827,26273039,5770387,1339,4296,1766,0
251588415,247635233,3944277,1957,4906,2042,32091369,26320931,5763036,1359,4265,1778,0
251682419,247740977,3932575,1955,4873,2039,32132040,26368891,5755719,1375,4261,1794,0
251776585,247846747,3921040,1965,4799,2034,32172667,26417014,5748224,1372,4287,1770,0
251870644,247952548,3909330,1969,4772,2025,32213296,26464712,5741101,1369,4312,1802,0
251964865,248058481,3897644,1939,4780,2021,32253826,26512363,5733933,1376,4328,1826,0
252059089,248164283,3886018,1917,4843,2028,32294504,26560178,5726763,1387,4338,1838,0
252153369,248269948,3874627,1916,4849,2029,32335149,26607976,5719605,1380,4342,1846,0
252247733,248375857,3863108,1936,4821,2011,32375772,26655521,5712654,1397,4341,1859,0
252342067,248481811,3851478,1937,4850,1991,32416381,26703178,5705646,1389,4311,1857,0
252436569,248587807,3839964,1950,4835,2013,32456844,26750760,5698505,1384,4331,1864,0
252531160,248693917,3828482,1952,4818,1991,32497399,26798214,5691625,1395,4330,1835,0
252625745,248800031,3816933,1948,4831,2002,32538016,26845862,5684583,1372,4383,1816,0
252720359,248906072,3805494,1954,4847,1992,32578601,26893134,5677862,1396,4397,1812,0
252815104,249012137,3794194,1920,4863,1990,32619228,26940394,5671243,1416,4389,1786,0
252909915,249118246,3782873,1939,4875,1982,32659725,26987802,5664286,1432,4397,1808,0
253004765,249224281,3771734,1954,4823,1973,32700227,27035046,5657579,1435,4387,1780,0
253099719,249330352,3760614,1948,4815,1990,32740759,27082418,5650714,1458,4369,1800,0
253194748,249436371,3749654,1939,4773,2011,32781323,27129691,5644038,1449,4347,1798,0
253289744,249542472,3738562,1905,4787,2018,32821857,27176912,5637358,1459,4352,1776,0
253384889,249648883,3727311,1903,4817,1975,32862309,27224091,5630633,1457,4351,1777,0
253480059,249755104,3716278,1907,4827,1943,32902953,27271099,5624200,1485,4378,1791,0
253575276,249861267,3705329,1880,4853,1947,32943442,27318041,5617704,1491,4409,1797,0
253670510,249967218,3694660,1892,4805,1935,32983994,27364981,5611377,1485,4371,1780,0
253765872,250073316,3683936,1915,4787,1918,33024597,27412083,5604875,1455,4384,1800,0
253861310,250179407,3673288,1908,4772,1935,33065124,27459108,5598369,1460,4392,1795,0
253956836,250285706,3662514,1916,4752,1948,33105631,27506167,5591798,1468,4386,1812,0
254052415,250392079,3651763,1901,4713,1959,33146163,27553058,5585458,1459,4375,1813,0
254148001,250498591,3640905,1884,4673,1948,33186658,27600473,5578563,1435,4385,1802,0
254243578,250604903,3630212,1861,4666,1936,33227179,27647430,5572170,1427,4368,1784,0
254339365,250711300,3619593,1848,4683,1941,33267644,27694151,5565953,1422,4344,1774,0
254435188,250817875,3608844,1870,4677,1922,33308103,27741022,5559569,1426,4327,1759,0
254530935,250924343,3598195,1856,4638,1903,33348576,27787608,5553466,1426,4335,1741,0
254626830,251030903,3587577,1868,4623,1859,33389013,27834498,5547019,1431,4336,1729,0
254722739,251137507,3576890,1883,4610,1849,33429468,27881220,5540756,1437,4317,1738,0
254818744,251244136,3566307,1865,4599,1837,33469977,27927722,5534763,1422,4313,1757,0
254914808,251350954,3555591,1845,4586,1832,33510429,27974247,5528625,1428,4337,1792,0
255010957,251457887,3544818,1855,4586,1811,33550939,28020730,5522667,1395,4360,1787,0
255107139,251564591,3534337,1820,4594,1797,33591495,28067378,5516561,1406,4371,1779,0
255203415,251671341,3523857,1815,4593,1809,33631984,28113783,5510643,1405,4393,1760,0
255299792,251778052,3513541,1810,4576,1813,33672380,28160265,5504559,1436,4364,1756,0
255396204,251884984,3503042,1791,4580,1807,33712864,28206837,5498524,1463,4300,1740,0
255492682,251991725,3492789,1787,4568,1813,33753219,28253232,5492482,1469,4294,1742,0
255589204,252098468,3482580,1782,4529,1845,33793638,28299763,5486344,1451,4305,1775,0
255685850,252205187,3472486,1788,4538,1851,33834073,28346154,5480428,1423,4287,1781,0
255782579,252312071,3462343,1752,4546,1867,33874386,28392161,5474734,1441,4278,1772,0
255879235,252419137,3451919,1767,4528,1884,33914791,28438260,5469022,1448,4273,1788,0
255975963,252526164,3441634,1763,4536,1866,33955188,28484504,5463167,1449,4280,1788,0
256072815,252632763,3431907,1776,4505,1864,33995604,28530361,5457664,1476,4309,1794,0
256169700,252739926,3421663,1787,4479,1845,34036032,28576362,5452080,1479,4318,1793,0
256266651,252846912,3411614,1803,4488,1834,34076510,28622675,5446259,1483,4334,1759,0
256363620,252953951,3401609,1792,4471,1797,34116865,28668555,5440753,1507,4316,1734,0
