"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","cost"
250000000,245839452,4151598,1934,4968,2048,31400000,25500948,5892120,1107,4130,1695,0
250092918,245944804,4139149,1942,4971,2052,31440759,25549604,5884138,1133,4161,1723,0
250185938,246050180,4126752,1932,4990,2084,31481493,25598069,5876389,1150,4183,1702,0
250279001,246155410,4114580,1919,4988,2104,31522264,25646610,5868605,1156,4178,1715,0
250372208,246260732,4102471,1919,4977,2109,31562950,25695255,5860642,1163,4180,1710,0
250465403,246366191,4090151,1938,5003,2120,31603643,25743703,5852829,1205,4199,1707,0
250558729,246471677,4078009,1949,4976,2118,31644387,25792107,5845082,1242,4220,1736,0
250652066,246577375,4065647,1948,4965,2131,31685086,25840355,5837497,1242,4240,1752,0
250745487,246682870,4053565,1945,4967,2140,31725835,25889055,5829516,1262,4248,1754,0
250838853,246788426,4041352,1952,4983,2140,31766439,25937353,5821777,1282,4261,1766,0
250932413,246894027,4029277,1942,5012,2155,31807126,25985338,5814461,1291,4281,1755,0
251026009,246999412,4017471,1926,5038,2162,31847745,26033572,5806848,1321,4277,1727,0
251119637,247105177,4005366,1921,5022,2151,31888360,26081547,5799420,1339,4299,1755,0
251213330,247210899,3993370,1914,5001,2146,31929088,26129606,5792108,1342,4294,1738,0
251307136,247316344,3981794,1890,4984,2124,31969612,26177506,5784653,1360,4346,1747,0
251400986,247422040,3969951,1909,4968,2118,32010174,26225473,5777237,1374,4355,1735,0
251494906,247527725,3958139,1916,4994,2132,32050757,26273457,5769801,1363,4398,1738,0
251588813,247633493,3946319,1904,4961,2136,32091380,26321570,5762303,1382,4378,1747,0
251682818,247739343,3934473,1898,4968,2136,32131964,26369454,5754978,1358,4444,1730,0
251776926,247845148,3922753,1915,4969,2141,32172521,26417247,5747726,1356,4439,1753,0
251871049,247951000,3911074,1891,4968,2116,32213148,26465068,5740555,1358,4408,1759,0
251965292,248056815,3899490,1909,4968,2110,32253656,26512703,5733407,1380,4413,1753,0
252059565,248162655,3887902,1917,4983,2108,32294307,26560528,5726186,1389,4447,1757,0
252153904,248268450,3876470,1916,4944,2124,32334971,26608130,5719258,1406,4424,1753,0
252248212,248374486,3864757,1911,4938,2120,32375541,26655324,5712597,1417,4471,1732,0
252342621,248480429,3853247,1907,4928,2110,32416044,26702815,5705601,1427,4465,1736,0
252437105,248586427,3841750,1910,4906,2112,32456583,26750205,5698722,1435,4472,1749,0
252531687,248692340,3830423,1927,4902,2095,32497135,26797314,5692195,1441,4428,1757,0
252626309,248798246,3819185,1919,4892,2067,32537760,26844905,5685247,1458,4402,1748,0
252720938,248904186,3807887,1919,4891,2055,32578272,26892370,5678334,1446,4384,1738,0
252815713,249010102,3796729,1926,4898,2058,32618882,26939598,5671736,1420,4401,1727,0
252910513,249116117,3785516,1960,4878,2042,32659472,26987000,5664884,1431,4411,1746,0
253005347,249222085,3774396,1953,4846,2067,32699963,27034099,5658252,1428,4420,1764,0
253100300,249328062,3763368,1957,4844,2069,32740443,27081048,5651779,1455,4414,1747,0
253195304,249434242,3752217,1933,4849,2063,32781001,27128432,5644936,1429,4426,1778,0
253290321,249540416,3741104,1891,4858,2052,32821514,27175328,5638552,1454,4420,1760,0
253385427,249646370,3730302,1892,4818,2045,32862141,27222397,5632121,1455,4398,1770,0
253480600,249752476,3719401,1897,4811,2015,32902661,27269306,5625720,1427,4420,1788,0
253575855,249858639,3708481,1917,4805,2013,32943210,27316035,5619538,1430,4414,1793,0
253671131,249965048,3697417,1884,4793,1989,32983684,27363086,5612971,1423,4422,1782,0
253766513,250071269,3686603,1897,4778,1966,33024157,27410082,5606469,1421,4397,1788,0
253861830,250177528,3675699,1888,4764,1951,33064765,27457235,5599881,1415,4425,1809,0
253957360,250284022,3664758,1839,4769,1972,33105262,27504122,5593538,1424,4385,1793,0
254052898,250390499,3653840,1825,4751,1983,33145802,27550747,5587469,1422,4383,1781,0
254148401,250497022,3642866,1842,4703,1968,33186399,27597863,5580975,1428,4370,1763,0
254244069,250603309,3632245,1832,4710,1973,33226803,27644220,5575023,1450,4344,1766,0
254339835,250709580,3621749,1862,4705,1939,33267396,27691057,5568748,1470,4353,1768,0
254435654,250815954,3611169,1889,4693,1949,33307829,27737883,5562344,1467,4360,1775,0
254531475,250922453,3600490,1882,4699,1951,33348222,27784844,5555741,1477,4382,1778,0
254627405,251029025,3589832,1887,4698,1963,33388722,27831517,5549614,1465,4360,1766,0
254723404,251135619,3579243,1880,4698,1964,33429290,27878033,5543690,1430,4363,1774,0
254819421,251242101,3568794,1864,4712,1950,33469738,27924446,5537728,1406,4346,1812,0
254915541,251348734,3558336,1870,4648,1953,33510188,27971020,5531563,1424,4348,1833,0
255011636,251455359,3547804,1887,4669,1917,33550611,28017581,5525409,1445,4353,1823,0
255107764,251562061,3537260,1861,4690,1892,33591042,28064094,5519364,1427,4338,1819,0
255203969,251668604,3526899,1864,4705,1897,33631525,28110532,5513383,1431,4380,1799,0
255300306,251775349,3516515,1868,4693,1881,33672016,28156943,5507457,1441,4369,1806,0
255396651,251882224,3506038,1861,4640,1888,33712491,28203268,5501608,1458,4356,1801,0
255493136,251988924,3495843,1844,4626,1899,33752856,28249731,5495504,1471,4345,1805,0
255589656,252095803,3485458,1846,4636,1913,33793397,28295901,5489817,1467,4369,1843,0
255686211,252202521,3475302,1870,4610,1908,33833834,28342293,5483903,1461,4349,1828,0
255782858,252309436,3465068,1843,4625,1886,33874225,28388425,5478155,1450,4357,1838,0
255879514,252416481,3454698,1846,4602,1887,33914731,28434480,5472639,1433,4353,1826,0
255976333,252523466,3444530,1862,4607,1868,33955147,28480756,5466742,1460,4355,1834,0
256073220,252630504,3434416,1841,4608,1851,33995545,28526821,5461086,1437,4385,1816,0
256170117,252737697,3424156,1829,4554,1881,34036079,28573042,5455427,1414,4390,1806,0
256266966,252844683,3414024,1869,4532,1858,34076517,28619205,5449712,1439,4369,1792,0
256363918,252951612,3404039,1871,4533,1863,34116998,28665244,5444158,1457,4351,1788,0
256460955,253058510,3394224,1863,4527,1831,34157397,28711328,5438513,1431,4363,1762,0
256558090,253165591,3384288,1867,4524,1820,34197775,28757377,5432839,1437,4384,1738,0
256655257,253272493,3374576,1840,4520,1828,34238156,28803465,5427095,1432,4419,1745,0
256752501,253379575,3364778,1816,4516,1816,34278560,28849434,5421560,1445,4367,1754,0
256849863,253486917,3354815,1804,4515,1812,34318946,28895330,5416099,1440,4304,1773,0
256947215,253594198,3344852,1806,4539,1820,34359332,28941651,5410173,1438,4292,1778,0
257044615,253701387,3335078,1823,4527,1800,34399740,28987364,5404868,1439,4276,1793,0
257142088,253808762,3325230,1800,4518,1778,34440167,29033335,5399352,1426,4286,1768,0
257239694,253916142,3315443,1800,4519,1790,34480631,29079223,5393934,1416,4282,1776,0
257337369,254023412,3305869,1794,4512,1782,34520960,29124932,5388604,1404,4269,1751,0
257435055,254131013,3296018,1815,4437,1772,34561298,29170590,5383262,1410,4265,1771,0
257532829,254238436,3286368,1805,4450,1770,34601721,29216314,5377979,1409,4255,1764,0
257630596,254345972,3276635,1772,4430,1787,34642133,29262168,5372506,1428,4266,1765,0
257728406,254453246,3267200,1749,4402,1809,34682510,29307756,5367293,1414,4279,1768,0
257826321,254560933,3257471,1749,4375,1793,34722817,29353357,5362003,1413,4279,1765,0
257924320,254668395,3248075,1726,4337,1787,34763230,29399071,5356712,1421,4280,1746,0
258022396,254776102,3238453,1727,4331,1783,34803533,29444646,5351449,1408,4275,1755,0
258120511,254883674,3229013,1736,4295,1793,34843868,29490196,5346219,1434,4256,1763,0
258218770,254991407,3219545,1728,4288,1802,34884304,29535777,5341070,1441,4264,1752,0
258316865,255099005,3210056,1724,4283,1797,34924625,29581263,5335934,1438,4223,1767,0
258415221,255206838,3200630,1709,4269,1775,34964947,29626759,5330804,1413,4210,1761,0
258513527,255314579,3191190,1716,4240,1802,35005183,29672199,5325615,1409,4225,1735,0
258612015,255422178,3182093,1679,4256,1809,35045424,29717803,5320269,1386,4228,1738,0
258710545,255529992,3172828,1673,4264,1788,35085677,29763185,5315163,1383,4213,1733,0
258809067,255637799,3163585,1673,4241,1769,35125967,29808778,5309849,1402,4203,1735,0
258907695,255745714,3154323,1667,4239,1752,35166347,29854349,5304691,1416,4168,1723,0
259006387,255853655,3145109,1664,4216,1743,35206634,29899615,5299709,1416,4168,1726,0
259105118,255961855,3135661,1644,4223,1735,35247051,29944836,5294900,1443,4169,1703,0
259203950,256069959,3126385,1649,4224,1733,35287292,29990142,5289875,1460,4136,1679,0
259302827,256177971,3117235,1659,4239,1723,35327493,30035332,5284847,1456,4174,1684,0
259401776,256286120,3108053,1662,4235,1706,35367776,30080590,5279885,1442,4151,1708,0
259500823,256394211,3099013,1640,4249,1710,35408070,30125853,5274925,1456,4112,1724,0
259599896,256502366,3089966,1642,4214,1708,35448479,30171179,5270009,1467,4089,1735,0
259698968,256610417,3080997,1654,4198,1702,35488701,30216261,5265145,1456,4100,1739,0
259798128,256718623,3071961,1658,4187,1699,35528899,30261212,5260367,1438,4122,1760,0
259897309,256826647,3063136,1666,4160,1700,35569293,30306483,5255498,1435,4132,1745,0
259996646,256934853,3054255,1674,4157,1707,35609665,30351626,5250721,1423,4154,1741,0
260096007,257043183,3045279,1682,4152,1711,35649867,30396624,5245994,1401,4137,1711,0
260195442,257151438,3036447,1689,4154,1714,35690138,30441527,5241345,1395,4140,1731,0
260294921,257259728,3027667,1661,4132,1733,35730309,30486667,5236395,1396,4151,1700,0
260394415,257368261,3018711,1629,4098,1716,35770467,30531467,5231763,1397,4150,1690,0
260494049,257476815,3009787,1650,4085,1712,35810762,30576365,5227174,1391,4142,1690,0
260593748,257585369,3000936,1644,4067,1732,35851053,30621389,5222420,1398,4167,1679,0
260693435,257693889,2992114,1626,4074,1732,35891299,30666308,5217728,1422,4161,1680,0
260793243,257802297,2983552,1632,4045,1717,35931518,30711108,5213156,1427,4156,1671,0
260893069,257911002,2974701,1623,4040,1703,35971777,30755830,5208763,1423,4095,1666,0
260992922,258019615,2965978,1606,4015,1708,36011974,30800794,5203968,1419,4124,1669,0
261092853,258128389,2957206,1607,3980,1671,36052264,30845559,5199487,1447,4104,1667,0
261192956,258237122,2948549,1608,3989,1688,36092456,30890372,5194926,1431,4053,1674,0
261293014,258345818,2939942,1582,3976,1696,36132739,30935101,5190474,1429,4062,1673,0
261393149,258454661,2931285,1573,3953,1677,36173019,30979872,5185993,1425,4066,1663,0
261493290,258563413,2922687,1593,3937,1660,36213247,31024504,5181616,1422,4051,1654,0
261593612,258672485,2913980,1570,3919,1658,36253479,31069189,5177140,1439,4047,1664,0
261693936,258781268,2905528,1558,3937,1645,36293737,31113787,5172831,1438,4045,1636,0
261794315,258890293,2896893,1541,3940,1648,36333945,31158258,5168579,1419,4043,1646,0
261894773,258999192,2888485,1532,3914,1650,36374219,31202620,5164523,1391,4056,1629,0
261995336,259108099,2880152,1560,3883,1642,36414497,31247308,5160078,1383,4077,1651,0
262095943,259217053,2871816,1570,3866,1638,36454699,31291823,5155728,1395,4075,1678,0
262196674,259326208,2863426,1557,3834,1649,36494908,31336244,5151476,1411,4072,1705,0
262297469,259435401,2855039,1532,3833,1664,36535223,31380767,5147283,1417,4057,1699,0
262398266,259544850,2846418,1521,3816,1661,36575350,31425191,5143022,1425,4053,1659,0
262499110,259654103,2838081,1504,3772,1650,36615623,31469914,5138610,1397,4041,1661,0
