"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","cost"
250000000,245839452,4151598,1934,4968,2048,31400000,25500948,5892120,1107,4130,1695,0
250092981,245944800,4139185,1937,5014,2045,31440819,25549703,5884164,1133,4132,1687,0
250185978,246050405,4126607,1936,4992,2038,31481468,25598572,5875925,1168,4135,1668,0
250279000,246155874,4114157,1916,5003,2050,31522220,25647290,5867921,1195,4155,1659,0
250372202,246261165,4102029,1928,5013,2067,31562844,25695693,5860135,1194,4167,1655,0
250465429,246366675,4089729,1945,5036,2044,31603490,25744181,5852286,1215,4165,1643,0
250558603,246472098,4077497,1975,4974,2059,31644174,25792276,5844771,1245,4199,1683,0
250651931,246577666,4065263,1960,4978,2064,31684836,25840900,5836752,1286,4207,1691,0
250745260,246683276,4053009,1944,4963,2068,31725475,25889046,5829193,1323,4233,1680,0
250838678,246788864,4040848,1956,4946,2064,31766165,25937200,5821703,1335,4275,1652,0
250932178,246894592,4028593,1962,4951,2080,31806774,25985436,5814007,1330,4326,1675,0
251025766,247000091,4016701,1975,4951,2048,31847435,26033935,5806128,1334,4354,1684,0
251119375,247105774,4004627,1960,4972,2042,31888039,26081941,5798707,1348,4351,1692,0
251213082,247211450,3992632,1947,5026,2027,31928673,26129978,5791298,1357,4328,1712,0
251306783,247317098,3980705,1939,5018,2023,31969328,26178228,5783717,1355,4305,1723,0
251400558,247422796,3968814,1949,4969,2030,32009965,26226445,5776094,1376,4328,1722,0
251494386,247528595,3956858,1940,4962,2031,32050648,26274488,5768702,1399,4343,1716,0
251588383,247634307,3945180,1921,4963,2012,32091293,26322345,5761501,1394,4330,1723,0
251682403,247740040,3933448,1942,4976,1997,32131805,26369911,5754442,1377,4344,1731,0
251776458,247845558,3921971,1960,4979,1990,32172348,26417614,5747252,1392,4348,1742,0
251870532,247951268,3910339,1938,4987,2000,32212879,26465449,5739924,1393,4381,1732,0
251964718,248056942,3898825,1948,4984,2019,32253460,26512772,5733172,1394,4376,1746,0
252059078,248162864,3887302,1925,4993,1994,32294089,26560484,5726101,1404,4354,1746,0
252153374,248268698,3875732,1962,5018,1964,32334610,26608202,5718897,1384,4369,1758,0
252247740,248374405,3864388,1943,5041,1963,32375188,26655563,5712125,1409,4333,1758,0
252342141,248480297,3852893,1934,5051,1966,32415857,26703268,5705048,1398,4359,1784,0
252436592,248585984,3841645,1950,5047,1966,32456400,26750671,5698181,1420,4353,1775,0
252531137,248691753,3830411,1936,5081,1956,32496924,26797904,5691488,1401,4378,1753,0
252625776,248797714,3819077,1949,5077,1959,32537514,26845467,5684463,1399,4419,1766,0
252720405,248903437,3807981,1967,5057,1963,32578040,26892709,5677767,1401,4400,1763,0
252815149,249009280,3796889,1978,5030,1972,32618700,26940061,5671104,1409,4377,1749,0
252909981,249115027,3785958,1962,5051,1983,32659227,26987160,5664483,1436,4399,1749,0
253004872,249221004,3774859,1981,5034,1994,32699806,27034116,5658065,1432,4448,1745,0
253099805,249327107,3763719,1992,5005,1982,32740268,27081395,5651253,1452,4451,1717,0
253194816,249433065,3752797,1998,4991,1965,32780778,27128661,5644495,1454,4451,1717,0
253289757,249539154,3741676,1990,4974,1963,32821418,27176019,5637792,1446,4436,1725,0
253384905,249645296,3730676,1972,4992,1969,32861973,27223040,5631316,1445,4454,1718,0
253480067,249751446,3719711,1987,4951,1972,32902565,27270002,5624998,1441,4408,1716,0
