"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","cost"
250000000,245839452,4151598,1934,4968,2048,31400000,25500948,5892120,1107,4130,1695,0
250092933,245944836,4139140,1953,4956,2048,31440713,25549748,5883986,1120,4167,1692,0
250185922,246050175,4126776,1936,4981,2054,31481435,25598255,5876171,1145,4180,1684,0
250278954,246155371,4114578,1913,5043,2049,31522240,25646567,5868604,1177,4200,1692,0
250372143,246260723,4102448,1952,4983,2037,31562977,25695055,5860832,1216,4184,1690,0
250465388,246366107,4090338,1944,4968,2031,31603672,25743498,5853058,1248,4163,1705,0
250558720,246471676,4078121,1954,4939,2030,31644362,25791957,5845215,1277,4168,1745,0
250652064,246577421,4065684,1928,4953,2078,31685073,25840212,5837651,1265,4189,1756,0
250745481,246682989,4053571,1958,4901,2062,31725805,25888921,5829649,1289,4216,1730,0
250838865,246788614,4041343,1943,4924,2041,31766395,25937199,5821986,1272,4213,1725,0
250932452,246894190,4029312,1950,4956,2044,31807137,25985235,5814686,1284,4234,1698,0
251026040,246999599,4017474,1929,4972,2066,31847719,26033377,5807114,1326,4220,1682,0
251119696,247105411,4005364,1921,4963,2037,31888334,26081374,5799718,1344,4209,1689,0
251213361,247210962,3993514,1927,4957,2001,31929037,26129623,5792193,1327,4203,1691,0
251307157,247316299,3981977,1929,4953,1999,31969587,26177507,5784763,1356,4244,1717,0
251400992,247421965,3970134,1931,4950,2012,32010140,26225433,5777331,1341,4305,1730,0
251494925,247527833,3958175,1944,4967,2006,32050794,26273374,5770047,1352,4300,1721,0
251588863,247633623,3946346,1964,4949,1981,32091458,26321448,5762598,1363,4300,1749,0
251682887,247739411,3934579,1972,4959,1966,32132082,26369211,5755417,1386,4319,1749,0
251777013,247845299,3922802,1959,4979,1974,32172669,26417263,5747983,1357,4324,1742,0
251871122,247951169,3911079,1975,4927,1972,32213280,26465070,5740772,1356,4328,1754,0
251965348,248057082,3899407,1964,4908,1987,32253877,26512727,5733696,1364,4342,1748,0
252059621,248162938,3887774,1978,4931,2000,32294460,26560547,5726467,1355,4340,1751,0
252153900,248268645,3876387,1947,4904,2017,32335183,26608169,5719606,1347,4316,1745,0
252248171,248374594,3864701,1943,4883,2050,32375788,26655668,5712718,1371,4326,1705,0
252342565,248480510,3853179,1932,4881,2063,32416315,26703216,5705653,1369,4364,1713,0
252437086,248586415,3841827,1933,4860,2051,32456784,26750575,5698734,1405,4365,1705,0
252531652,248692363,3830497,1911,4841,2040,32497307,26797795,5692002,1435,4371,1704,0
252626241,248798333,3819117,1924,4840,2027,32537962,26845476,5684998,1434,4350,1704,0
252720868,248904324,3807796,1924,4819,2005,32578505,26892907,5678110,1430,4363,1695,0
252815640,249010388,3796487,1921,4844,2000,32619134,26940055,5671642,1424,4332,1681,0
252910452,249116359,3785286,1953,4853,2001,32659672,26987342,5664841,1424,4352,1713,0
253005245,249222419,3774090,1910,4830,1996,32700138,27034483,5658153,1443,4341,1718,0
253100246,249328528,3762931,1920,4880,1987,32740644,27081626,5651494,1420,4375,1729,0
