"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","cost"
250000000,245839452,4151598,1934,4968,2048,31400000,25500948,5892120,1107,4130,1695,0
250093075,245944964,4139180,1903,4998,2030,31440680,25549547,5884138,1139,4139,1717,0
250186007,246050378,4126659,1907,5013,2050,31481355,25598091,5876265,1162,4121,1716,0
250279128,246155728,4114392,1894,5056,2058,31521963,25646561,5868319,1201,4151,1731,0
250372271,246261301,4101974,1914,5044,2038,31562650,25695035,5860498,1207,4166,1744,0
250465537,246367010,4089518,1909,5088,2012,31603389,25743642,5852643,1226,4140,1738,0
250558786,246472364,4077340,1938,5116,2028,31644179,25792031,5844972,1241,4188,1747,0
250652070,246577770,4065187,1930,5140,2043,31684784,25840191,5837345,1261,4236,1751,0
250745430,246683207,4053153,1948,5089,2033,31725496,25888603,5829655,1276,4209,1753,0
250838891,246788678,4041103,1949,5107,2054,31766247,25936839,5822148,1287,4213,1760,0
250932418,246894304,4028982,1933,5131,2068,31806897,25984830,5814745,1336,4214,1772,0
251025951,246999952,4016853,1930,5150,2066,31847587,26032962,5807284,1342,4204,1795,0
251119567,247105553,4004909,1943,5103,2059,31888168,26081227,5799592,1347,4251,1751,0
251213307,247211071,3993105,1942,5139,2050,31928781,26129384,5792039,1365,4246,1747,0
251307140,247316850,3981175,1961,5123,2031,31969403,26177407,5784592,1357,4286,1761,0
251400840,247422330,3969437,1944,5120,2009,32010025,26225471,5777109,1359,4301,1785,0
251494644,247527871,3957726,1946,5097,2004,32050678,26273238,5769933,1376,4336,1795,0
251588599,247633725,3945816,1959,5075,2024,32091241,26321186,5762585,1352,4309,1809,0
251682656,247739472,3934084,1961,5120,2019,32131757,26368907,5755364,1386,4291,1809,0
251776762,247845131,3922512,1975,5112,2032,32172328,26416897,5747967,1390,4262,1812,0
251870918,247950691,3911122,1995,5045,2065,32212979,26464849,5740699,1362,4255,1814,0
251965066,248056413,3899531,1982,5073,2067,32253549,26512676,5733459,1384,4242,1788,0
252059330,248162304,3887938,1965,5075,2048,32294068,26560280,5726370,1380,4241,1797,0
252153661,248268102,3876470,2003,5057,2029,32334693,26608056,5719238,1363,4234,1802,0
252248036,248373829,3865123,1981,5076,2027,32375245,26655605,5712203,1386,4238,1813,0
252342404,248479603,3853757,1989,5041,2014,32415896,26702996,5705462,1399,4227,1812,0
252436868,248585469,3842375,1985,5029,2010,32456523,26750505,5698542,1412,4240,1824,0
252531459,248691239,3831193,1991,5011,2025,32497123,26798010,5691648,1405,4230,1830,0
252626154,248797198,3819950,1973,5007,2026,32537683,26845634,5684541,1411,4247,1850,0
252720814,248903255,3808554,1984,4986,2035,32578248,26892867,5677845,1424,4259,1853,0
252815583,249009285,3797296,1994,4962,2046,32618879,26940629,5670717,1445,4254,1834,0
252910291,249115236,3786087,1962,4980,2026,32659330,26988006,5663799,1451,4242,1832,0
253005139,249221289,3774915,1948,4954,2033,32699960,27035126,5657331,1443,4242,1818,0
253100039,249327233,3763901,1914,4970,2021,32740489,27082531,5650479,1432,4250,1797,0
253194970,249433247,3752833,1937,4929,2024,32781044,27129782,5643774,1431,4250,1807,0
253290000,249539440,3741677,1921,4938,2024,32821605,27177104,5637019,1434,4247,1801,0
253385088,249645397,3730869,1902,4901,2019,32862018,27224177,5630344,1426,4273,1798,0
253480216,249751593,3719805,1910,4896,2012,32902562,27271261,5623819,1431,4269,1782,0
