"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","cost"
250000000,245839452,4151598,1934,4968,2048,31400000,25500948,5892120,1107,4130,1695,0
250092961,245945075,4138900,1950,4961,2075,31440648,25549552,5884121,1142,4146,1687,0
250185969,246050432,4126560,1948,4955,2074,31481407,25598257,5876109,1173,4189,1679,0
250279087,246155593,4114469,1947,4995,2083,31521993,25646822,5868077,1185,4213,1696,0
250372185,246261021,4102123,1927,5022,2092,31562685,25695339,5860245,1202,4224,1675,0
250465309,246366479,4089815,1960,4969,2086,31603350,25743569,5852620,1222,4218,1721,0
250558574,246472045,4077543,1948,4955,2083,31644027,25792053,5844750,1240,4244,1740,0
250651804,246577642,4065202,1971,4919,2070,31684649,25840425,5836992,1248,4235,1749,0
250745136,246683272,4052908,1966,4931,2059,31725411,25888513,5829629,1267,4261,1741,0
250838606,246788891,4040779,1952,4922,2062,31766039,25936811,5821905,1270,4294,1759,0
250932124,246894393,4028812,1925,4932,2062,31806712,25985153,5814177,1288,4314,1780,0
251025744,247000082,4016720,1916,4948,2078,31847310,26033323,5806608,1293,4326,1760,0
251119359,247105861,4004575,1921,4940,2062,31887935,26081523,5799052,1291,4300,1769,0
251213025,247211490,3992595,1942,4946,2052,31928658,26129802,5791516,1295,4283,1762,0
251306762,247317163,3980661,1943,4959,2036,31969233,26177925,5783925,1319,4321,1743,0
251400560,247422837,3968832,1929,4936,2026,32009852,26225964,5776427,1361,4353,1747,0
251494525,247528436,3957209,1954,4895,2031,32050481,26273631,5769429,1366,4291,1764,0
251588541,247634247,3945410,1925,4901,2058,32090992,26321203,5762318,1384,4327,1760,0
251682495,247740052,3933524,1934,4901,2084,32131584,26368916,5755210,1381,4279,1798,0
251776510,247845886,3921761,1910,4893,2060,32172158,26416750,5747907,1372,4327,1802,0
251870658,247951523,3910274,1921,4863,2077,32212791,26464374,5740898,1373,4341,1805,0
251964921,248057537,3898537,1932,4877,2038,32253447,26512089,5733790,1363,4366,1839,0
252059182,248163387,3886984,1917,4874,2020,32293982,26559749,5726669,1378,4355,1831,0
252153505,248269155,3875588,1899,4862,2001,32334475,26607191,5719735,1367,4354,1828,0
252247828,248375104,3864002,1913,4816,1993,32375207,26654877,5712756,1354,4393,1827,0
252342269,248481013,3852534,1906,4807,2009,32415749,26702436,5705747,1345,4395,1826,0
252436746,248586952,3841073,1923,4792,2006,32456304,26749555,5699154,1372,4393,1830,0
252531276,248692946,3829627,1944,4777,1982,32496900,26797252,5692075,1387,4346,1840,0
252625899,248798878,3818354,1947,4754,1966,32537493,26844694,5685165,1401,4385,1848,0
252720681,248904960,3807114,1939,4704,1964,32578086,26892111,5678346,1402,4381,1846,0
252815488,249010898,3795998,1918,4727,1947,32618591,26939338,5671631,1425,4384,1813,0
252910280,249116993,3784735,1888,4712,1952,32659189,26986387,5665166,1434,4394,1808,0
253005126,249223085,3773480,1891,4711,1959,32699734,27033927,5658195,1422,4398,1792,0
253100060,249329167,3762282,1884,4769,1958,32740266,27081220,5651451,1430,4367,1798,0
253195011,249435154,3751238,1894,4776,1949,32780876,27128651,5644582,1400,4422,1821,0
253290083,249541293,3740124,1880,4807,1979,32821401,27175751,5637975,1388,4464,1823,0
253385190,249647548,3729013,1866,4790,1973,32861997,27222582,5631792,1408,4411,1804,0
253480264,249753723,3717938,1890,4757,1956,32902588,27269865,5625124,1407,4405,1787,0
253575493,249859695,3707183,1916,4760,1939,32943011,27316656,5618750,1425,4403,1777,0
253670865,249965920,3696352,1898,4764,1931,32983606,27363795,5612254,1411,4380,1766,0
253766258,250072222,3685445,1908,4749,1934,33024068,27410756,5605741,1419,4370,1782,0
253861663,250178656,3674487,1854,4747,1919,33064466,27458043,5598842,1434,4346,1801,0
253957210,250285013,3663618,1845,4802,1932,33104992,27505088,5592352,1434,4326,1792,0
254052760,250391372,3652805,1886,4785,1912,33145608,27551781,5586231,1433,4345,1818,0
254148351,250497625,3642139,1922,4783,1882,33186108,27598461,5580025,1446,4353,1823,0
254244028,250604115,3631384,1919,4740,1870,33226565,27645277,5573635,1458,4357,1838,0
254339652,250710531,3620600,1907,4757,1857,33267066,27692226,5567209,1464,4351,1816,0
254435360,250816983,3609904,1905,4721,1847,33307571,27738947,5561010,1460,4358,1796,0
254531186,250923418,3599301,1903,4714,1850,33348057,27785645,5554812,1455,4366,1779,0
254627058,251029820,3588754,1906,4729,1849,33388570,27832369,5548635,1448,4353,1765,0
254723028,251136440,3578112,1890,4717,1869,33429010,27879001,5542422,1455,4362,1770,0
254819076,251242973,3567653,1869,4702,1879,33469410,27925726,5536093,1439,4381,1771,0
254915159,251349706,3557051,1854,4646,1902,33509969,27972291,5530087,1422,4379,1790,0
255011354,251456259,3546697,1848,4640,1910,33550396,28019025,5523798,1399,4375,1799,0
255107591,251562920,3536296,1833,4644,1898,33590844,28065399,5517848,1431,4357,1809,0
255203839,251669618,3525850,1838,4626,1907,33631357,28111701,5512029,1471,4336,1820,0
255300215,251776445,3515422,1835,4626,1887,33671841,28158225,5506008,1452,4318,1838,0
255396638,251883283,3505043,1865,4586,1861,33712337,28204591,5500146,1473,4295,1832,0
255493105,251990178,3494635,1847,4571,1874,33752854,28251119,5494132,1473,4281,1849,0
255589575,252097043,3484303,1839,4535,1855,33793246,28297618,5488082,1481,4243,1822,0
255686103,252203803,3474094,1814,4552,1840,33833736,28343784,5482377,1458,4295,1822,0
255782637,252310579,3463827,1818,4570,1843,33874220,28389992,5476664,1465,4320,1779,0
255879377,252417700,3453508,1827,4515,1827,33914651,28436420,5470682,1461,4344,1744,0
255976136,252524522,3443531,1827,4458,1798,33955104,28482684,5464879,1463,4334,1744,0
256072950,252631579,3433269,1830,4469,1803,33995559,28528642,5459362,1463,4323,1769,0
256169843,252738822,3422981,1824,4419,1797,34035929,28574811,5453591,1477,4290,1760,0
256266764,252845559,3413149,1846,4417,1793,34076248,28621256,5447441,1464,4312,1775,0
256363794,252952715,3403061,1805,4413,1800,34116597,28667485,5441599,1445,4276,1792,0
256460924,253059992,3392946,1797,4387,1802,34157010,28713518,5435996,1472,4252,1772,0
256557989,253167206,3382787,1774,4419,1803,34197338,28759501,5430384,1447,4225,1781,0
256655202,253274409,3372842,1771,4379,1801,34237782,28805490,5424856,1431,4243,1762,0
256752492,253381568,3362989,1775,4349,1811,34278216,28851636,5419166,1402,4241,1771,0
256849788,253488915,3353008,1770,4310,1785,34318729,28897645,5413662,1420,4223,1779,0
256947228,253596196,3343138,1753,4340,1801,34359055,28943401,5408223,1432,4249,1750,0
257044631,253703546,3333235,1751,4303,1796,34399403,28989126,5402856,1429,4220,1772,0
257142139,253810921,3323408,1767,4265,1778,34439778,29035064,5397314,1405,4229,1766,0
257239636,253918266,3313554,1756,4275,1785,34480246,29081027,5391814,1407,4221,1777,0
257337278,254025697,3303799,1734,4255,1793,34520562,29126765,5386360,1421,4236,1780,0
