"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","cost"
250000000,245839452,4151598,1934,4968,2048,31400000,25500948,5892120,1107,4130,1695,0
250092955,245944883,4139140,1958,4969,2005,31440737,25549379,5884384,1162,4145,1667,0
250186012,246050370,4126725,1976,4959,1982,31481496,25597949,5876599,1144,4118,1686,0
250279112,246155747,4114446,1975,4966,1978,31522103,25646588,5868486,1191,4129,1709,0
250372284,246261297,4102079,1979,4950,1979,31562794,25695132,5860620,1213,4113,1716,0
250465495,246366825,4089790,1968,4942,1970,31603592,25743374,5853116,1230,4140,1732,0
250558778,246472105,4077786,1981,4930,1976,31644261,25791670,5845476,1232,4151,1732,0
250652101,246577646,4065596,1970,4910,1979,31684956,25840147,5837646,1228,4165,1770,0
250745398,246683193,4053375,1953,4890,1987,31725671,25888433,5830053,1247,4193,1745,0
250838883,246788747,4041289,1973,4882,1992,31766266,25936604,5822469,1247,4201,1745,0
250932419,246894209,4029348,1995,4865,2002,31806869,25984799,5814855,1262,4208,1745,0
251026001,246999791,4017362,1973,4880,1995,31847515,26032892,5807403,1279,4180,1761,0
251119523,247105500,4005212,1954,4877,1980,31888152,26081238,5799710,1303,4136,1765,0
251213248,247211141,3993271,1952,4901,1983,31928891,26129346,5792320,1325,4129,1771,0
251306983,247316831,3981274,1948,4940,1990,31969534,26177499,5784775,1343,4147,1770,0
251400757,247422527,3969386,1936,4917,1991,32010229,26225332,5777571,1356,4181,1789,0
251494593,247528288,3957484,1949,4914,1958,32050848,26272997,5770524,1393,4151,1783,0
251588599,247634133,3945636,1962,4924,1944,32091480,26321237,5762915,1394,4148,1786,0
251682657,247739826,3933989,1981,4929,1932,32132085,26369168,5755591,1391,4165,1770,0
251776758,247845643,3922244,1980,4937,1954,32172780,26417154,5748311,1399,4144,1772,0
251870866,247951400,3910646,1976,4889,1955,32213298,26464983,5740997,1389,4151,1778,0
251965036,248057054,3899151,1977,4909,1945,32253961,26512616,5733962,1376,4224,1783,0
252059267,248163035,3887454,1944,4882,1952,32294602,26560116,5727080,1377,4246,1783,0
252153591,248269081,3875751,1914,4873,1972,32335242,26607944,5719852,1390,4277,1779,0
252247935,248375021,3864143,1895,4898,1978,32375875,26655512,5712959,1377,4262,1765,0
252342382,248480656,3852941,1910,4903,1972,32416539,26703095,5706032,1379,4270,1763,0
252436800,248586614,3841424,1908,4886,1968,32457162,26751209,5698564,1420,4230,1739,0
252531361,248692650,3829951,1903,4903,1954,32497700,26798575,5691702,1402,4244,1777,0
252626011,248798549,3818713,1922,4892,1935,32538265,26846053,5684769,1410,4273,1760,0
252720690,248904655,3807288,1921,4865,1961,32578892,26893475,5677979,1385,4262,1791,0
252815431,249010584,3796123,1919,4871,1934,32619466,26940667,5671355,1400,4261,1783,0
252910281,249116558,3784983,1909,4879,1952,32660088,26988159,5664462,1411,4277,1779,0
253005103,249222602,3773781,1925,4854,1941,32700764,27035524,5657774,1426,4273,1767,0
253100087,249328659,3762716,1911,4871,1930,32741285,27082802,5651054,1409,4263,1757,0
253195083,249434727,3751679,1912,4848,1917,32781778,27129939,5644415,1379,4283,1762,0
253290201,249541039,3740502,1914,4865,1881,32822316,27177151,5637726,1385,4300,1754,0
