"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","cost"
250000000,245839452,4151598,1934,4968,2048,31400000,25500948,5892120,1107,4130,1695,0
250092991,245944888,4139180,1920,4975,2028,31440649,25549369,5884267,1127,4166,1720,0
250186097,246050194,4127010,1935,4941,2017,31481393,25597824,5876557,1172,4149,1691,0
250279137,246155455,4114769,1934,4954,2025,31521998,25646586,5868318,1208,4168,1718,0
250372226,246261122,4102267,1914,4906,2017,31562730,25695178,5860450,1210,4186,1706,0
250465538,246366683,4090005,1938,4889,2023,31603353,25743518,5852684,1219,4212,1720,0
250558790,246472259,4077688,1911,4908,2024,31643946,25791741,5845044,1237,4210,1714,0
250652127,246577871,4065396,1931,4883,2046,31684576,25839959,5837420,1250,4218,1729,0
250745523,246683388,4053220,1939,4901,2075,31725233,25888392,5829642,1263,4201,1735,0
250838935,246789051,4040997,1922,4910,2055,31765890,25936613,5822073,1256,4202,1746,0
250932402,246894550,4028957,1935,4925,2035,31806492,25984749,5814532,1252,4197,1762,0
251025976,247000005,4017086,1938,4918,2029,31847207,26033005,5806992,1267,4191,1752,0
251119659,247105726,4005031,1911,4958,2033,31887912,26081141,5799560,1279,4180,1752,0
251213378,247211310,3993153,1926,4969,2020,31928551,26129275,5792026,1270,4192,1788,0
251307109,247317005,3981195,1933,4968,2008,31969352,26177318,5784752,1270,4201,1811,0
251400958,247422888,3969198,1935,4932,2005,32009974,26225725,5776942,1301,4213,1793,0
251494754,247528515,3957411,1946,4903,1979,32050623,26273843,5769474,1318,4229,1759,0
251588761,247634012,3945897,1967,4901,1984,32091212,26321728,5762180,1330,4201,1773,0
251682783,247739865,3934023,1975,4959,1961,32131767,26369699,5754770,1329,4209,1760,0
251776745,247845566,3922303,1955,4956,1965,32172363,26417373,5747657,1323,4227,1783,0
251870855,247951394,3910598,1945,4948,1970,32213017,26465371,5740270,1342,4248,1786,0
251964956,248057187,3898902,1928,4962,1977,32253626,26512998,5733212,1367,4265,1784,0
252059153,248163106,3887236,1920,4924,1967,32294278,26560431,5726428,1387,4255,1777,0
252153438,248268989,3875649,1909,4904,1987,32334823,26608228,5719168,1364,4277,1786,0
252247834,248374712,3864321,1918,4895,1988,32375407,26656223,5711707,1356,4306,1815,0
252342266,248480664,3852814,1914,4895,1979,32415932,26703828,5704636,1354,4337,1777,0
252436730,248586715,3841234,1904,4894,1983,32456513,26751413,5697622,1373,4335,1770,0
252531265,248692659,3829788,1914,4924,1980,32497139,26799128,5690562,1370,4307,1772,0
252625867,248798558,3818467,1928,4932,1982,32537639,26846776,5683384,1345,4345,1789,0
252720580,248904562,3807170,1933,4909,2006,32578211,26894179,5676487,1369,4376,1800,0
252815371,249010429,3796117,1975,4886,1964,32618665,26941432,5669709,1362,4360,1802,0
252910205,249116277,3785099,1965,4911,1953,32659241,26988336,5663386,1391,4330,1798,0
253005002,249222423,3773779,1945,4876,1979,32699742,27035551,5656644,1383,4335,1829,0
253099880,249328626,3762435,1962,4897,1960,32740303,27082671,5650012,1409,4365,1846,0
253194883,249434432,3751653,1937,4900,1961,32780844,27129567,5643660,1416,4365,1836,0
253289904,249540682,3740410,1929,4901,1982,32821437,27176661,5637155,1410,4363,1848,0
253384991,249646842,3729394,1909,4884,1962,32862079,27223971,5630506,1404,4366,1832,0
253480184,249753006,3718451,1906,4857,1964,32902538,27271007,5623988,1421,4325,1797,0
253575497,249859350,3707516,1899,4786,1946,32943175,27318086,5617550,1432,4323,1784,0
253670802,249965669,3696515,1886,4778,1954,32983553,27365116,5610893,1434,4346,1764,0
253766064,250071631,3685832,1890,4764,1947,33024022,27411839,5604580,1446,4370,1787,0
253861438,250178064,3674755,1914,4784,1921,33064530,27458873,5598119,1461,4319,1758,0
253956973,250284409,3663930,1904,4818,1912,33105037,27505817,5591668,1472,4326,1754,0
254052552,250390769,3653198,1910,4791,1884,33145537,27552530,5585448,1472,4353,1734,0
254148120,250497017,3642529,1905,4782,1887,33186093,27599286,5579290,1442,4346,1729,0
254243839,250603310,3631942,1900,4798,1889,33226594,27645806,5573261,1457,4349,1721,0
254339555,250709916,3621080,1900,4764,1895,33267075,27692510,5567052,1432,4386,1695,0
254435280,250816362,3610305,1876,4830,1907,33307516,27739277,5560731,1419,4382,1707,0
254531139,250922801,3599740,1897,4816,1885,33348001,27786126,5554369,1420,4382,1704,0
254626977,251029107,3589266,1927,4792,1885,33388483,27832848,5548147,1424,4367,1697,0
254722958,251135806,3578557,1901,4800,1894,33428975,27879547,5541985,1418,4325,1700,0
254819016,251242370,3568098,1909,4761,1878,33469547,27926188,5535940,1448,4300,1671,0
254915074,251349135,3557405,1901,4757,1876,33510086,27972965,5529701,1435,4319,1666,0
255011197,251455768,3546933,1865,4744,1887,33550550,28019102,5524015,1428,4330,1675,0
255107328,251562309,3536569,1856,4707,1887,33591169,28065667,5518102,1433,4305,1662,0
255203606,251669071,3526091,1850,4694,1900,33631640,28112228,5512011,1441,4299,1661,0
255299944,251775771,3515798,1848,4655,1872,33672077,28158753,5505913,1453,4296,1662,0
255396367,251882642,3505387,1847,4617,1874,33712470,28205170,5499931,1453,4267,1649,0
255492856,251989435,3495096,1847,4608,1870,33752990,28251548,5494064,1461,4220,1697,0
255589375,252095982,3485067,1850,4606,1870,33793372,28297764,5488202,1467,4235,1704,0
255685927,252202802,3474828,1847,4596,1854,33833835,28344143,5482265,1489,4246,1692,0
255782498,252309784,3464440,1846,4562,1866,33874256,28390388,5476415,1470,4277,1706,0
255879137,252416650,3454247,1846,4532,1862,33914685,28436612,5470636,1458,4247,1732,0
255975880,252523573,3444062,1833,4543,1869,33955127,28482778,5464927,1466,4257,1699,0
256072689,252630612,3433865,1843,4518,1851,33995636,28528987,5459222,1445,4288,1694,0
256169537,252737679,3423656,1845,4519,1838,34036065,28574986,5453665,1427,4284,1703,0
256266531,252844792,3413579,1845,4487,1828,34076423,28621153,5447854,1418,4295,1703,0
256363577,252951941,3403438,1854,4500,1844,34116895,28667064,5442406,1412,4292,1721,0
256460675,253059005,3393494,1835,4513,1828,34157245,28713112,5436683,1438,4280,1732,0
256557816,253166169,3383520,1817,4494,1816,34197621,28758992,5431141,1457,4276,1755,0
256654957,253273369,3373476,1801,4499,1812,34238092,28804877,5425708,1442,4312,1753,0
256752276,253380600,3363571,1796,4503,1806,34278484,28850983,5419993,1453,4290,1765,0
256849636,253487845,3353679,1795,4495,1822,34318868,28896883,5414503,1492,4269,1721,0
256947069,253595238,3343779,1780,4450,1822,34359344,28942742,5409112,1496,4251,1743,0
257044400,253702531,3333840,1787,4445,1797,34399756,28988655,5403602,1482,4253,1764,0
