"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","cost"
250000000,245839452,4151598,1934,4968,2048,31400000,25500948,5892120,1107,4130,1695,0
250092926,245944697,4139233,1944,4986,2066,31440719,25549761,5884017,1109,4131,1701,0
250185925,246050162,4126770,1975,4954,2064,31481400,25598485,5875894,1132,4170,1719,0
250278994,246155683,4114336,1977,4947,2051,31522148,25647099,5867948,1163,4205,1733,0
250372210,246261158,4102060,1989,4938,2065,31562842,25695502,5860215,1200,4173,1752,0
250465403,246366704,4089672,2003,4962,2062,31603445,25743549,5852744,1185,4205,1762,0
250558704,246472210,4077452,1984,4988,2070,31644034,25791870,5844972,1212,4195,1785,0
250652026,246577727,4065233,1977,5012,2077,31684645,25840141,5837249,1240,4253,1762,0
250745430,246683336,4053042,1996,5017,2039,31725286,25888114,5829939,1250,4239,1744,0
250838891,246788829,4040984,1986,5047,2045,31766004,25936400,5822353,1270,4237,1744,0
250932334,246894243,4029001,2013,5037,2040,31806633,25984605,5814751,1283,4259,1735,0
251025917,246999783,4016994,2013,5098,2029,31847366,26032474,5807574,1294,4292,1732,0
251119587,247105443,4004975,2010,5120,2039,31887994,26080581,5800043,1321,4316,1733,0
251213203,247210665,3993376,2037,5110,2015,31928571,26128411,5792776,1328,4328,1728,0
251307012,247316384,3981446,2020,5142,2020,31969209,26176314,5785521,1313,4327,1734,0
251400817,247422304,3969346,2015,5128,2024,32009814,26224227,5778186,1317,4355,1729,0
251494693,247527992,3957573,1998,5106,2024,32050492,26271791,5771277,1347,4345,1732,0
251588609,247633394,3946079,2047,5067,2022,32091168,26319590,5764155,1364,4344,1715,0
251682691,247738999,3934551,2061,5072,2008,32131789,26367234,5757154,1353,4330,1718,0
251776724,247844732,3922864,2082,5050,1996,32172371,26414880,5750042,1366,4364,1719,0
251870837,247950576,3911110,2082,5041,2028,32212884,26462755,5742696,1359,4359,1715,0
251964955,248056322,3899486,2098,5031,2018,32253446,26510624,5735398,1352,4359,1713,0
252059164,248161966,3888049,2109,5032,2008,32294041,26558248,5728349,1364,4366,1714,0
252153421,248267549,3876709,2111,5004,2048,32334667,26605940,5721292,1371,4348,1716,0
252247892,248373584,3865109,2078,5059,2062,32375311,26653820,5714074,1359,4342,1716,0
252342287,248479257,3853862,2075,5057,2036,32415837,26701426,5706963,1360,4351,1737,0
252436808,248585228,3842409,2063,5090,2018,32456442,26748798,5700188,1370,4363,1723,0
252531403,248691117,3831146,2065,5064,2011,32497072,26796275,5693341,1358,4356,1742,0
252626045,248796884,3819985,2084,5071,2021,32537587,26843864,5686200,1354,4410,1759,0
252720701,248902784,3808765,2073,5056,2023,32578132,26891294,5679298,1378,4399,1763,0
252815508,249008745,3797721,2046,5002,1994,32618775,26938471,5672732,1390,4407,1775,0
252910309,249114536,3786740,2030,5005,1998,32659359,26985654,5666100,1411,4400,1794,0
253005236,249220530,3775761,2034,4938,1973,32699848,27032987,5659294,1419,4361,1787,0
253100062,249326627,3764522,2028,4929,1956,32740425,27080271,5652521,1428,4411,1794,0
253194976,249432614,3753464,1999,4936,1963,32780940,27127553,5645785,1415,4396,1791,0
253289965,249538714,3742348,1993,4954,1956,32821514,27174707,5639198,1446,4395,1768,0
253385060,249644791,3731375,1975,4966,1953,32862078,27221699,5632773,1445,4390,1771,0
253480198,249750921,3720387,1964,4968,1958,32902629,27268641,5626372,1442,4401,1773,0
253575463,249857097,3709510,1940,4948,1968,32943060,27315851,5619595,1406,4426,1782,0
253670779,249963383,3698589,1946,4900,1961,32983631,27362721,5613266,1445,4406,1793,0
253766170,250069475,3687887,1969,4888,1951,33024108,27409907,5606562,1424,4410,1805,0
