"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","cost"
250000000,245839452,4151598,1934,4968,2048,31400000,25500948,5892120,1107,4130,1695,0
250092973,245944936,4139042,1930,5038,2027,31440683,25549544,5884191,1136,4134,1678,0
250185900,246050337,4126550,1936,5038,2039,31481358,25597936,5876429,1166,4121,1706,0
250278983,246155797,4114205,1942,5014,2025,31522099,25646683,5868367,1192,4142,1715,0
250372083,246261103,4102017,1957,4987,2019,31562753,25695107,5860559,1229,4147,1711,0
250465246,246366667,4089603,1950,5019,2007,31603474,25743441,5852924,1252,4157,1700,0
250558458,246472171,4077336,1937,5013,2001,31644144,25791920,5845072,1270,4179,1703,0
250651831,246577662,4065211,1938,5016,2004,31684820,25840578,5837034,1277,4208,1723,0
250745223,246683386,4052873,1925,5036,2003,31725408,25888860,5829328,1283,4230,1707,0
250838720,246788832,4040862,1929,5075,2022,31766109,25937084,5821770,1307,4224,1724,0
250932234,246894425,4028773,1944,5100,1992,31806777,25985485,5813996,1341,4230,1725,0
251025835,246999997,4016822,1959,5066,1991,31847409,26033767,5806320,1353,4259,1710,0
251119476,247105623,4004796,1973,5091,1993,31888051,26082100,5798610,1356,4264,1721,0
251213258,247211158,3993048,1996,5058,1998,31928694,26130070,5791281,1394,4229,1720,0
251306982,247316842,3981081,1991,5061,2007,31969238,26177817,5784075,1400,4254,1692,0
251400804,247422562,3969180,1979,5075,2008,32009786,26225711,5776721,1410,4249,1695,0
251494670,247528169,3957428,1998,5067,2008,32050368,26273645,5769366,1397,4276,1684,0
251588636,247633907,3945675,1996,5046,2012,32090975,26321211,5762418,1389,4295,1662,0
251682650,247739577,3934042,1983,5054,1994,32131634,26369189,5755088,1390,4294,1673,0
251776697,247845382,3922295,1981,5057,1982,32172196,26416979,5747864,1394,4270,1689,0
251870852,247951148,3910672,1987,5053,1992,32212870,26464479,5741047,1407,4256,1681,0
251965029,248056917,3899124,1965,5031,1992,32253470,26512278,5733831,1388,4268,1705,0
252059214,248162615,3887629,1947,5036,1987,32293989,26559744,5726870,1415,4263,1697,0
252153583,248268444,3876165,1953,5034,1987,32334585,26607155,5720023,1418,4295,1694,0
252247933,248374527,3864433,1977,5014,1982,32375140,26654875,5712842,1413,4302,1708,0
252342336,248480438,3852955,1963,5013,1967,32415778,26702121,5706205,1391,4345,1716,0
252436817,248585919,3841939,1969,5048,1942,32456371,26749594,5699334,1385,4351,1707,0
252531401,248691833,3830654,1975,5022,1917,32496994,26796738,5692801,1395,4351,1709,0
252626051,248797846,3819330,1961,4983,1931,32537497,26843910,5686120,1404,4341,1722,0
252720701,248903818,3808008,1967,4971,1937,32577947,26891382,5679094,1428,4324,1719,0
252815409,249009862,3796688,1993,4948,1918,32618540,26938710,5672352,1412,4322,1744,0
252910144,249115782,3785535,1971,4942,1914,32659074,26986179,5665438,1428,4293,1736,0
253005019,249221858,3774356,1940,4935,1930,32699648,27033535,5658684,1429,4275,1725,0
253099976,249328060,3763150,1921,4915,1930,32740316,27080928,5651949,1433,4261,1745,0
253194951,249434168,3752017,1897,4954,1915,32780950,27128303,5645189,1420,4282,1756,0
253289978,249540275,3740952,1903,4935,1913,32821394,27175068,5638892,1431,4266,1737,0
253384974,249646483,3729806,1898,4863,1924,32862129,27222259,5632445,1418,4249,1758,0
253480092,249752897,3718495,1898,4859,1943,32902690,27269368,5625832,1429,4295,1766,0
253575239,249859165,3707382,1876,4868,1948,32943202,27316522,5619161,1428,4290,1801,0
253670507,249965212,3696620,1888,4840,1947,32983817,27363554,5612787,1418,4291,1767,0
253765835,250071563,3685636,1885,4815,1936,33024459,27410481,5606467,1438,4292,1781,0
253861202,250177922,3674637,1875,4809,1959,33065032,27457337,5600204,1437,4287,1767,0
253956678,250284283,3663752,1884,4799,1960,33105550,27504284,5593735,1438,4292,1801,0
254052166,250390609,3652968,1855,4797,1937,33146057,27551265,5587240,1432,4301,1819,0
254147749,250497124,3642037,1841,4799,1948,33186575,27598073,5580943,1435,4286,1838,0
254243411,250603477,3631377,1821,4770,1966,33227050,27644915,5574569,1423,4326,1817,0
254339130,250709780,3620788,1831,4774,1957,33267498,27691679,5568295,1444,4271,1809,0
254434786,250816303,3609909,1839,4758,1977,33307966,27738568,5561877,1437,4265,1819,0
254530626,250922869,3599201,1838,4764,1954,33348522,27785287,5555739,1452,4248,1796,0
