"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","cost"
250000000,245839452,4151598,1934,4968,2048,31400000,25500948,5892120,1107,4130,1695,0
250092991,245944934,4139115,1960,4936,2046,31440732,25549341,5884397,1153,4132,1709,0
250185994,246049959,4127056,1967,4955,2057,31481372,25597970,5876322,1200,4152,1728,0
250279140,246155380,4114785,1951,4962,2062,31522043,25646433,5868521,1206,4155,1728,0
250372311,246261007,4102328,1950,4970,2056,31562686,25694789,5860759,1232,4182,1724,0
250465455,246366281,4090235,1946,4936,2057,31603285,25743464,5852660,1250,4180,1731,0
250558747,246471768,4078019,1975,4918,2067,31643937,25792032,5844745,1264,4160,1736,0
250652098,246577433,4065700,1955,4966,2044,31684652,25840479,5836971,1276,4181,1745,0
250745533,246682974,4053595,1949,4952,2063,31725230,25888551,5829446,1306,4195,1732,0
250839021,246788870,4041232,1945,4914,2060,31765912,25936788,5821841,1315,4210,1758,0
250932568,246894633,4029015,1952,4902,2066,31806600,25984762,5814521,1345,4224,1748,0
251026172,247000148,4017081,1939,4931,2073,31847283,26032925,5807024,1319,4268,1747,0
251119743,247105784,4005029,1944,4924,2062,31887918,26080777,5799772,1326,4283,1760,0
251213473,247211353,3993190,1963,4933,2034,31928599,26128872,5792340,1319,4306,1762,0
251307163,247317076,3981148,1948,4940,2051,31969275,26176931,5784987,1312,4280,1765,0
251400957,247422841,3969147,1949,4942,2078,32009866,26224761,5777718,1300,4300,1787,0
251494901,247528666,3957291,1937,4919,2088,32050602,26272621,5770565,1325,4304,1787,0
251588720,247634223,3945514,1939,4935,2109,32091183,26320521,5763200,1327,4338,1797,0
251682729,247740126,3933712,1942,4878,2071,32131770,26368277,5756019,1397,4309,1768,0
251776741,247846295,3921506,1940,4922,2078,32172364,26415976,5748868,1379,4365,1776,0
251870836,247951965,3909924,1939,4913,2095,32213110,26463476,5742103,1365,4375,1791,0
251964979,248058057,3897998,1934,4914,2076,32253675,26510987,5735133,1376,4381,1798,0
252059231,248163848,3886539,1918,4873,2053,32294394,26558947,5727891,1393,4373,1790,0
252153548,248269755,3875005,1941,4832,2015,32334848,26606508,5720790,1395,4361,1794,0
252247926,248375817,3863324,1913,4843,2029,32375512,26654046,5713956,1401,4350,1759,0
252342319,248481882,3851638,1901,4875,2023,32415983,26701651,5706809,1428,4354,1741,0
252436809,248587901,3840171,1896,4834,2007,32456513,26749196,5699815,1424,4337,1741,0
252531371,248693957,3828641,1902,4862,2009,32497165,26796835,5692847,1413,4340,1730,0
252626085,248800011,3817342,1900,4823,2009,32537713,26844328,5685929,1399,4328,1729,0
252720718,248905902,3806066,1889,4835,2026,32578281,26891636,5679155,1384,4343,1763,0
252815381,249011984,3794638,1873,4856,2030,32618835,26938939,5672350,1364,4393,1789,0
252910191,249117820,3783602,1872,4866,2031,32659462,26986364,5665528,1382,4389,1799,0
