"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","cost"
250000000,245839452,4151598,1934,4968,2048,31400000,25500948,5892120,1107,4130,1695,0
250093016,245944849,4139203,1948,4972,2044,31440646,25549795,5883923,1153,4105,1670,0
250186099,246050346,4126767,1945,4981,2060,31481353,25598392,5875986,1169,4124,1682,0
250279108,246155676,4114431,1934,4985,2082,31522054,25646891,5868075,1202,4174,1712,0
250372191,246261149,4102099,1927,4943,2073,31562770,25695302,5860371,1211,4184,1702,0
250465408,246366719,4089726,1951,4949,2063,31603387,25743719,5852528,1240,4181,1719,0
250558714,246472262,4077498,1949,4954,2051,31643997,25791873,5844952,1258,4191,1723,0
250652118,246577776,4065331,1941,4998,2072,31684652,25840372,5837083,1271,4194,1732,0
250745523,246683145,4053344,1956,4993,2085,31725315,25888664,5829450,1292,4181,1728,0
250838952,246788615,4041298,1974,4968,2097,31766019,25936960,5821875,1310,4194,1680,0
250932392,246894280,4029097,1953,4975,2087,31806595,25985290,5814092,1328,4207,1678,0
251026002,246999716,4017284,1983,4942,2077,31847275,26033607,5806468,1344,4183,1673,0
251119621,247105347,4005282,1966,4921,2105,31887853,26081626,5799013,1358,4187,1669,0
251213271,247211054,3993251,1970,4887,2109,31928493,26129528,5791726,1364,4184,1691,0
251306970,247316890,3981149,1947,4883,2101,31969268,26177411,5784593,1340,4213,1711,0
251400773,247422586,3969267,1944,4878,2098,32009923,26225213,5777420,1334,4240,1716,0
251494685,247528332,3957428,1982,4861,2082,32050690,26273260,5770089,1344,4273,1724,0
251588641,247634343,3945378,1961,4869,2090,32091264,26321152,5762742,1354,4301,1715,0
251682612,247740062,3933621,1930,4927,2072,32131934,26369112,5755419,1362,4335,1706,0
251776629,247845699,3921997,1941,4908,2084,32172464,26416987,5748068,1376,4314,1719,0
251870764,247951444,3910397,1908,4936,2079,32213134,26464603,5741098,1412,4314,1707,0
251964895,248057300,3898686,1911,4912,2086,32253730,26512216,5734030,1396,4364,1724,0
252059140,248163334,3886942,1932,4878,2054,32294312,26560034,5726739,1421,4392,1726,0
252153419,248269202,3875350,1939,4890,2038,32334934,26607632,5719777,1440,4382,1703,0
252247812,248375076,3863832,1919,4924,2061,32375456,26655055,5712858,1437,4398,1708,0
252342232,248481008,3852306,1934,4944,2040,32416032,26702649,5705797,1456,4383,1747,0
252436695,248587189,3840604,1935,4933,2034,32456651,26750037,5698962,1461,4396,1795,0
252531291,248693192,3829235,1903,4936,2025,32497347,26797548,5692133,1472,4406,1788,0
