"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","cost"
250000000,245839452,4151598,1934,4968,2048,31400000,25500948,5892120,1107,4130,1695,0
250092978,245945058,4138956,1937,4991,2036,31440660,25549597,5884098,1139,4137,1689,0
250186013,246050576,4126456,1933,5018,2030,31481408,25597981,5876446,1163,4117,1701,0
250279095,246156280,4113898,1906,4997,2014,31522086,25646583,5868472,1180,4135,1716,0
250372222,246261740,4101492,1896,5093,2001,31562764,25695022,5860688,1202,4137,1715,0
250465518,246367066,4089426,1883,5120,2023,31603445,25743458,5852923,1221,4128,1715,0
250558671,246472631,4076993,1908,5103,2036,31644143,25791919,5845146,1239,4124,1715,0
250652026,246578041,4064885,1934,5135,2031,31684763,25840265,5837323,1252,4158,1765,0
250745489,246683660,4052741,1960,5105,2023,31725403,25888552,5829648,1260,4172,1771,0
250838995,246789432,4040455,1983,5095,2030,31766030,25936943,5821859,1286,4184,1758,0
250932472,246894860,4028508,1997,5076,2031,31806799,25985119,5814402,1318,4211,1749,0
251025960,247000259,4016531,1989,5132,2049,31847401,26033185,5806888,1320,4256,1752,0
251119555,247105760,4004615,2005,5123,2052,31888122,26081441,5799331,1324,4271,1755,0
251213288,247211427,3992640,2017,5117,2087,31928768,26129403,5792002,1308,4262,1793,0
251307116,247317099,3980814,2011,5114,2078,31969305,26177289,5784666,1312,4274,1764,0
251400970,247422765,3968981,2034,5136,2054,32009922,26225294,5777303,1314,4227,1784,0
251494852,247528261,3957353,2044,5150,2044,32050406,26273278,5769760,1337,4265,1766,0
251588812,247633808,3945746,2060,5165,2033,32090936,26321285,5762261,1357,4282,1751,0
251682852,247739633,3933970,2020,5199,2030,32131596,26369026,5755131,1364,4328,1747,0
251776862,247845203,3922370,2023,5201,2065,32172153,26416840,5747880,1353,4316,1764,0
251870964,247950700,3911010,2031,5168,2055,32212720,26464535,5740730,1360,4331,1764,0
251965099,248056673,3899180,2027,5169,2050,32253267,26512156,5733685,1355,4318,1753,0
252059380,248162408,3887733,2048,5141,2050,32293746,26559820,5726488,1327,4355,1756,0
252153623,248268089,3876303,2035,5134,2062,32334396,26607725,5719253,1328,4322,1768,0
252247928,248373827,3864926,2006,5103,2066,32375130,26655285,5712383,1337,4338,1787,0
252342309,248479666,3853450,2020,5110,2063,32415625,26702756,5705413,1331,4345,1780,0
252436773,248585767,3841826,2002,5120,2058,32456224,26750183,5698592,1334,4330,1785,0
252531260,248691503,3830573,1992,5138,2054,32496808,26797745,5691612,1354,4302,1795,0
252625825,248797233,3819378,2023,5142,2049,32537405,26845187,5684778,1362,4319,1759,0
252720458,248902937,3808333,2012,5105,2071,32578090,26892557,5678084,1377,4297,1775,0
