"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","cost"
250000000,245839452,4151598,1934,4968,2048,31400000,25500948,5892120,1107,4130,1695,0
250092916,245944741,4139258,1939,4941,2037,31440633,25549410,5884223,1135,4159,1706,0
250185891,246050243,4126703,1949,4959,2037,31481365,25597931,5876383,1156,4195,1700,0
250278976,246155806,4114232,1934,4944,2060,31522012,25646541,5868377,1194,4209,1691,0
250372112,246261329,4101860,1941,4928,2054,31562694,25695184,5860354,1219,4216,1721,0
250465306,246367076,4089339,1922,4917,2052,31603346,25743696,5852461,1246,4245,1698,0
250558635,246472709,4077046,1895,4905,2080,31644022,25792157,5844659,1262,4228,1716,0
250651990,246578342,4064773,1920,4891,2064,31684698,25840647,5836845,1272,4224,1710,0
250745429,246684022,4052535,1895,4892,2085,31725273,25888808,5829211,1293,4251,1710,0
250838900,246789646,4040379,1883,4909,2083,31765976,25937220,5821490,1289,4263,1714,0
250932435,246895109,4028413,1898,4916,2099,31806722,25985356,5814096,1308,4243,1719,0
251025933,247000810,4016211,1918,4909,2085,31847377,26033332,5806775,1317,4266,1687,0
251119536,247106557,4004122,1907,4854,2096,31887957,26081395,5799262,1334,4278,1688,0
251213266,247212038,3992334,1912,4890,2092,31928495,26129282,5791876,1346,4313,1678,0
251307079,247317656,3980537,1926,4886,2074,31969084,26176935,5784780,1388,4297,1684,0
251400828,247423396,3968547,1918,4901,2066,32009819,26225092,5777323,1399,4306,1699,0
251494636,247529113,3956679,1908,4877,2059,32050437,26273050,5770033,1405,4280,1669,0
251588598,247634857,3944878,1921,4889,2053,32091143,26320826,5763004,1406,4259,1648,0
251682643,247740689,3933068,1930,4905,2051,32131718,26368771,5755601,1415,4264,1667,0
251776658,247846217,3921591,1943,4898,2009,32172326,26416294,5748670,1398,4281,1683,0
251870802,247952157,3909816,1939,4909,1981,32212897,26463894,5741629,1411,4275,1688,0
251965030,248058218,3897970,1935,4922,1985,32253482,26511574,5734491,1426,4297,1694,0
252059310,248164034,3886471,1946,4888,1971,32294104,26558985,5727690,1403,4336,1690,0
252153590,248269748,3875070,1934,4877,1961,32334755,26606510,5720811,1391,4347,1696,0
252248004,248375598,3863644,1944,4875,1943,32375351,26653939,5713983,1372,4362,1695,0
252342422,248481611,3852033,1963,4869,1946,32415903,26701475,5706979,1359,4386,1704,0
252436882,248587567,3840539,1963,4864,1949,32456416,26749078,5699874,1369,4379,1716,0
252531342,248693559,3829028,1985,4812,1958,32496983,26796598,5692878,1386,4377,1744,0
252625920,248799420,3817759,1944,4847,1950,32537579,26843895,5686130,1391,4412,1751,0
252720562,248905265,3806582,1932,4847,1936,32578139,26891410,5679190,1395,4392,1752,0
252815390,249011427,3795238,1934,4844,1947,32618754,26938949,5672260,1400,4380,1765,0
252910146,249117177,3784226,1931,4857,1955,32659292,26986403,5665357,1396,4382,1754,0
253005021,249223173,3773124,1927,4852,1945,32699887,27033589,5658785,1405,4362,1746,0
253099953,249329268,3761985,1922,4837,1941,32740549,27080886,5652190,1404,4311,1758,0
253194926,249435403,3750829,1931,4831,1932,32781043,27128355,5645212,1404,4328,1744,0
253289900,249541539,3739674,1920,4846,1921,32821671,27175688,5638510,1425,4306,1742,0
253385092,249647527,3728917,1896,4831,1921,32862255,27222726,5632012,1435,4335,1747,0
253480197,249753533,3718042,1913,4787,1922,32902823,27269759,5625498,1439,4365,1762,0
253575469,249859704,3707213,1912,4739,1901,32943325,27316717,5619055,1414,4356,1783,0
253670674,249965966,3696186,1920,4709,1893,32983795,27363963,5612240,1402,4406,1784,0
253765958,250072276,3685169,1944,4667,1902,33024314,27410920,5605793,1402,4386,1813,0
253861337,250178738,3674104,1935,4648,1912,33064920,27457900,5599423,1418,4380,1799,0
253956772,250285069,3663246,1927,4604,1926,33105450,27504846,5593003,1425,4390,1786,0
254052239,250391682,3652131,1915,4571,1940,33145945,27551678,5586693,1417,4384,1773,0
254147819,250498167,3641251,1891,4574,1936,33186439,27598485,5580383,1436,4363,1772,0
254243523,250604679,3630390,1891,4628,1935,33227043,27645203,5574235,1431,4369,1805,0
254339239,250711333,3619464,1869,4636,1937,33267515,27692132,5567799,1433,4355,1796,0
254435015,250817889,3608731,1876,4595,1924,33307962,27738729,5561637,1432,4363,1801,0
254530824,250924484,3597970,1875,4580,1915,33348472,27785234,5555654,1450,4348,1786,0
254626770,251031198,3587231,1851,4597,1893,33388958,27831975,5549366,1467,4367,1783,0
254722813,251137819,3576654,1830,4627,1883,33429419,27878493,5543270,1465,4414,1777,0
254818888,251244635,3565932,1818,4620,1883,33470006,27925131,5537232,1459,4402,1782,0
254914941,251351266,3555392,1798,4636,1849,33510418,27971846,5530964,1463,4369,1776,0
255011032,251457622,3545120,1812,4633,1845,33550900,28018331,5525020,1456,4335,1758,0
255107189,251563967,3534917,1810,4637,1858,33591336,28064938,5518839,1435,4365,1759,0
255203503,251670712,3524496,1800,4642,1853,33631761,28111533,5512659,1451,4381,1737,0
255299785,251777351,3514165,1811,4591,1867,33672202,28157964,5506672,1456,4381,1729,0
255396238,251884016,3503955,1818,4574,1875,33712634,28204374,5500734,1437,4364,1725,0
255492761,251991090,3493444,1790,4560,1877,33753005,28250674,5494823,1441,4347,1720,0
255589220,252097874,3483127,1789,4565,1865,33793381,28297255,5488600,1446,4352,1728,0
255685830,252204648,3472965,1801,4569,1847,33833777,28343646,5482633,1435,4308,1755,0
255782509,252311539,3462795,1817,4517,1841,33874208,28390019,5476678,1440,4307,1764,0
255879164,252418435,3452601,1809,4481,1838,33914585,28436113,5470936,1438,4297,1801,0
255975948,252525345,3442539,1798,4468,1798,33955067,28482263,5465256,1464,4311,1773,0
256072779,252632123,3432581,1780,4485,1810,33995551,28528590,5459379,1449,4334,1799,0
256169628,252739175,3422417,1774,4454,1808,34036094,28574886,5453596,1457,4361,1794,0
256266604,252846205,3412367,1768,4459,1805,34076476,28620875,5448002,1444,4381,1774,0
256363563,252953310,3402303,1752,4416,1782,34116873,28666615,5442615,1455,4397,1791,0
256460645,253060336,3392383,1759,4369,1798,34157359,28712608,5437092,1471,4399,1789,0
256557734,253167464,3382356,1781,4344,1789,34197800,28758857,5431323,1467,4366,1787,0
256654961,253274830,3372247,1778,4326,1780,34238113,28804749,5425772,1471,4339,1782,0
256752203,253382124,3362187,1775,4342,1775,34278686,28850752,5420331,1471,4328,1804,0
256849480,253489344,3352270,1764,4327,1775,34319230,28896684,5414977,1447,4314,1808,0
256946805,253596548,3342422,1757,4300,1778,34359502,28942633,5409313,1454,4316,1786,0
257044193,253703831,3332493,1743,4350,1776,34399814,28988520,5403753,1480,4301,1760,0
257141747,253811193,3322687,1739,4351,1777,34440071,29034520,5398029,1470,4308,1744,0
257239290,253918412,3312991,1744,4340,1803,34480473,29080233,5392731,1491,4275,1743,0
257336868,254025830,3303210,1734,4289,1805,34520854,29126040,5387292,1482,4292,1748,0
257434567,254133134,3293661,1726,4256,1790,34561315,29172155,5381655,1481,4286,1738,0
257532292,254240793,3283722,1709,4279,1789,34601595,29217741,5376331,1460,4307,1756,0
