"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","cost"
250000000,245839452,4151598,1934,4968,2048,31400000,25500948,5892120,1107,4130,1695,0
250093018,245944923,4139156,1906,4974,2059,31440739,25549510,5884248,1116,4147,1718,0
250186030,246050376,4126671,1930,4996,2057,31481422,25598511,5875901,1143,4155,1712,0
250279097,246155783,4114300,1955,5015,2044,31522124,25646947,5868148,1170,4143,1716,0
250372269,246261429,4101896,1937,4970,2037,31562829,25695384,5860357,1197,4164,1727,0
250465399,246366904,4089595,1945,4918,2037,31603480,25743721,5852664,1223,4155,1717,0
250558749,246472500,4077366,1939,4936,2008,31644204,25791979,5845088,1247,4166,1724,0
250652046,246577982,4065206,1951,4890,2017,31684883,25840419,5837296,1262,4199,1707,0
250745434,246683526,4053063,1949,4891,2005,31725680,25888914,5829515,1287,4246,1718,0
250838838,246788961,4040997,1959,4893,2028,31766292,25937096,5821965,1278,4237,1716,0
250932332,246894703,4028808,1938,4869,2014,31806886,25985359,5814266,1299,4243,1719,0
251025912,247000394,4016709,1899,4886,2024,31847627,26033492,5806800,1317,4278,1740,0
251119579,247105942,4004793,1930,4877,2037,31888183,26081557,5799290,1318,4300,1718,0
251213258,247211657,3992713,1932,4914,2042,31928944,26129575,5792013,1350,4291,1715,0
251306963,247317119,3980931,1939,4917,2057,31969702,26177554,5784773,1357,4282,1736,0
251400792,247422804,3969070,1919,4932,2067,32010255,26225637,5777261,1359,4260,1738,0
251494654,247528659,3957099,1912,4945,2039,32050774,26273623,5769780,1382,4282,1707,0
251588634,247634061,3945670,1923,4944,2036,32091316,26321673,5762299,1381,4274,1689,0
251682707,247739746,3934031,1924,4956,2050,32131881,26369531,5754927,1398,4312,1713,0
251776754,247845809,3922042,1915,4941,2047,32172528,26417320,5747767,1412,4305,1724,0
251870866,247951728,3910223,1882,4985,2048,32213047,26464999,5740578,1421,4319,1730,0
251965103,248057666,3898604,1873,4929,2031,32253693,26512694,5733486,1420,4345,1748,0
252059352,248163682,3886903,1871,4887,2009,32294261,26560507,5726294,1417,4317,1726,0
252153668,248269452,3875410,1898,4921,1987,32334744,26608125,5719108,1425,4350,1736,0
252248004,248375476,3863707,1895,4912,2014,32375407,26655880,5712016,1419,4365,1727,0
