"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","cost"
250000000,245839452,4151598,1934,4968,2048,31400000,25500948,5892120,1107,4130,1695,0
250093005,245944748,4139271,1949,4996,2041,31440781,25549684,5884090,1133,4175,1699,0
250186027,246050283,4126778,1967,4987,2012,31481597,25598357,5876190,1173,4148,1729,0
250279122,246155601,4114585,1995,4952,1989,31522251,25646796,5868416,1195,4126,1718,0
250372252,246261141,4102187,1960,4965,1999,31562857,25695066,5860708,1186,4147,1750,0
250465421,246366604,4089860,1944,5021,1992,31603663,25743551,5852965,1219,4175,1753,0
250558682,246472050,4077682,1974,4990,1986,31644307,25791879,5845242,1264,4185,1737,0
250652109,246577438,4065698,1987,4979,2007,31684914,25840073,5837614,1299,4192,1736,0
250745535,246683131,4053444,2008,4965,1987,31725653,25888336,5830048,1309,4195,1765,0
250838920,246788692,4041292,2017,4959,1960,31766106,25936564,5822275,1311,4192,1764,0
250932383,246894319,4029124,1994,4953,1993,31806738,25984806,5814674,1315,4192,1751,0
251026027,246999911,4017153,1976,4988,1999,31847291,26033160,5806879,1316,4182,1754,0
251119693,247105508,4005202,1986,5010,1987,31887885,26081126,5799507,1334,4159,1759,0
251213407,247211401,3993068,1960,4988,1990,31928494,26129253,5791971,1361,4163,1746,0
251307134,247317026,3981112,1952,5057,1987,31969109,26177205,5784621,1375,4147,1761,0
251401058,247422508,3969569,1988,5022,1971,32009751,26225269,5777175,1373,4165,1769,0
251494853,247528133,3957714,1982,5031,1993,32050317,26273248,5769752,1402,4164,1751,0
251588803,247633779,3945987,1983,5063,1991,32090846,26321194,5762297,1397,4184,1774,0
251682872,247739601,3934293,1949,5060,1969,32131425,26369168,5754876,1410,4179,1792,0
251776982,247845527,3922486,1976,5031,1962,32172027,26417152,5747528,1396,4156,1795,0
251871072,247951274,3910887,1970,4973,1968,32212764,26465066,5740320,1380,4198,1800,0
251965175,248057009,3899253,1981,4974,1958,32253322,26512712,5733209,1358,4243,1800,0
252059406,248162886,3887618,1964,4989,1949,32293948,26560552,5725975,1365,4262,1794,0
252153756,248268718,3876131,1970,4988,1949,32334542,26608102,5718974,1389,4287,1790,0
252248152,248374678,3864584,1947,4993,1950,32374999,26655639,5711937,1402,4265,1756,0
252342602,248480501,3853182,1931,5021,1967,32415587,26703240,5704870,1422,4284,1771,0
252437142,248586298,3841948,1951,5000,1945,32456074,26750973,5697642,1406,4299,1754,0
252531727,248692234,3830582,1965,5011,1935,32496494,26798424,5690596,1424,4302,1748,0
252626308,248798293,3819136,1965,4992,1922,32537119,26845851,5683810,1420,4295,1743,0
252720999,248904363,3807744,1938,5012,1942,32577735,26893331,5676976,1416,4272,1740,0
252815770,249010135,3796746,1971,4999,1919,32618195,26940761,5670026,1406,4277,1725,0
252910510,249116303,3785337,1965,4997,1908,32658807,26988033,5663427,1411,4247,1689,0
253005340,249222150,3774308,1960,4987,1935,32699287,27035567,5656332,1405,4286,1697,0
253100298,249328317,3763180,1941,4936,1924,32739863,27082963,5649529,1392,4264,1715,0
253195343,249434548,3752041,1944,4884,1926,32780394,27130097,5642925,1404,4250,1718,0
253290369,249540738,3740876,1944,4867,1944,32820837,27177159,5636317,1383,4250,1728,0
253385450,249646927,3729785,1953,4860,1925,32861311,27224196,5629729,1412,4258,1716,0
253480603,249753026,3718860,1942,4840,1935,32901850,27271543,5622925,1393,4263,1726,0
253575827,249859218,3707897,1953,4813,1946,32942378,27318766,5616262,1409,4236,1705,0
253671118,249965394,3697025,1955,4795,1949,32982886,27365698,5609811,1409,4254,1714,0
253766405,250071689,3686075,1973,4737,1931,33023399,27412568,5603482,1399,4229,1721,0
253861814,250178177,3675025,1947,4736,1929,33064047,27459480,5597220,1383,4233,1731,0
253957253,250284503,3664120,1913,4780,1937,33104589,27506255,5590996,1386,4214,1738,0
254052814,250390859,3653349,1849,4807,1950,33145235,27553413,5584495,1379,4208,1740,0
