"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","cost"
250000000,245839452,4151598,1934,4968,2048,31400000,25500948,5892120,1107,4130,1695,0
250092915,245944996,4138965,1937,4959,2058,31440762,25549732,5884056,1129,4165,1680,0
250185910,246050386,4126553,1941,4950,2080,31481436,25598065,5876331,1169,4183,1688,0
250279081,246155720,4114402,1941,4945,2073,31522170,25646514,5868597,1209,4178,1672,0
250372173,246261063,4102169,1942,4928,2071,31562807,25695267,5860418,1234,4194,1694,0
250465351,246366723,4089721,1955,4905,2047,31603539,25743757,5852614,1271,4207,1690,0
250558701,246472230,4077591,1953,4897,2030,31644160,25792055,5844932,1283,4214,1676,0
250652033,246577792,4065352,1945,4894,2050,31684738,25840325,5837228,1289,4205,1691,0
250745411,246683402,4053126,1973,4868,2042,31725360,25888551,5829632,1293,4193,1691,0
250838826,246788959,4040997,1960,4840,2070,31766044,25937007,5821847,1279,4204,1707,0
250932318,246894697,4028797,1916,4863,2045,31806698,25985152,5814332,1283,4212,1719,0
251025870,247000210,4016810,1904,4888,2058,31847293,26033203,5806867,1288,4208,1727,0
251119539,247105715,4004948,1914,4891,2071,31887977,26081310,5799479,1312,4152,1724,0
251213320,247211528,3992905,1910,4912,2065,31928682,26129366,5792093,1338,4178,1707,0
251307097,247317185,3981054,1899,4885,2074,31969281,26177213,5784753,1339,4219,1757,0
251400904,247422803,3969200,1917,4925,2059,32010087,26225354,5777420,1363,4205,1745,0
251494771,247528659,3957246,1896,4896,2074,32050697,26273719,5769645,1367,4229,1737,0
251588614,247634240,3945543,1900,4881,2050,32091399,26321783,5762264,1369,4258,1725,0
251682696,247739796,3934020,1882,4935,2063,32131985,26369684,5754940,1369,4264,1728,0
251776772,247845664,3922223,1905,4928,2052,32172580,26417667,5747569,1345,4274,1725,0
251870802,247951334,3910597,1907,4917,2047,32213212,26465277,5740555,1359,4282,1739,0
251964979,248057180,3898944,1919,4909,2027,32253797,26513139,5733214,1374,4312,1758,0
252059135,248163145,3887180,1913,4867,2030,32294382,26560786,5726152,1396,4309,1739,0
252153370,248269127,3875460,1903,4839,2041,32335060,26608349,5719264,1373,4317,1757,0
252247747,248375130,3863840,1900,4820,2057,32375607,26656109,5712021,1371,4338,1768,0
252342197,248480941,3852488,1880,4835,2053,32416193,26703745,5704941,1400,4338,1769,0
252436803,248586972,3841091,1894,4815,2031,32456675,26751413,5697777,1393,4347,1745,0
252531305,248693052,3829489,1905,4843,2016,32497202,26798871,5690818,1413,4329,1771,0
252625882,248799178,3817991,1886,4834,1993,32537825,26846607,5683718,1419,4302,1779,0
252720549,248905102,3806755,1896,4813,1983,32578354,26894185,5676656,1413,4334,1766,0
252815303,249011289,3795314,1895,4803,2002,32618949,26941446,5669935,1413,4362,1793,0
