"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","cost"
250000000,245839452,4151598,1934,4968,2048,31400000,25500948,5892120,1107,4130,1695,0
250092952,245945031,4138982,1956,4952,2031,31440751,25549538,5884234,1142,4114,1723,0
250185967,246050416,4126578,1947,4988,2038,31481407,25598141,5876210,1197,4144,1715,0
250279089,246155694,4114455,1950,4968,2022,31522017,25646396,5868511,1228,4155,1727,0
250372207,246261254,4102031,1960,4959,2003,31562821,25694899,5860749,1256,4192,1725,0
250465398,246366627,4089823,1956,4970,2022,31603446,25743300,5852911,1279,4211,1745,0
250558690,246472040,4077685,1956,4994,2015,31644053,25791335,5845438,1298,4241,1741,0
250652018,246577683,4065378,1954,4983,2020,31684742,25839780,5837618,1317,4253,1774,0
250745370,246683107,4053281,1954,5009,2019,31725412,25887797,5830255,1328,4271,1761,0
250838815,246788399,4041433,1980,4983,2020,31766142,25935973,5822770,1323,4304,1772,0
250932387,246893932,4029470,1980,4982,2023,31806778,25983853,5815512,1344,4283,1786,0
251026015,246999707,4017360,1970,4958,2020,31847367,26031747,5808210,1350,4272,1788,0
251119669,247105265,4005390,2003,4997,2014,31887913,26079821,5800641,1373,4296,1782,0
251213393,247211042,3993367,2006,4988,1990,31928574,26127944,5793195,1400,4255,1780,0
251307104,247316667,3981471,2018,4962,1986,31969225,26176103,5785707,1389,4262,1764,0
251400923,247422244,3969716,2022,4947,1994,32009889,26224206,5778303,1390,4256,1734,0
251494898,247527984,3957949,2005,4944,2016,32050588,26272160,5771021,1405,4260,1742,0
251588776,247633613,3946188,2001,4978,1996,32091258,26320364,5763488,1394,4264,1748,0
251682761,247739403,3934397,2003,4981,1977,32131854,26367903,5756530,1392,4296,1733,0
251776852,247845190,3922758,2017,4911,1976,32172593,26415626,5749520,1404,4287,1756,0
251870947,247950967,3911052,2014,4922,1992,32213185,26463633,5742046,1391,4339,1776,0
251965095,248056865,3899322,2006,4926,1976,32253825,26511470,5734843,1375,4335,1802,0
252059412,248162677,3887884,1957,4927,1967,32294473,26559171,5727772,1383,4336,1811,0
252153717,248268307,3876540,1941,4933,1996,32335136,26606668,5720875,1398,4368,1827,0
252248163,248374106,3865204,1944,4914,1995,32375681,26654381,5713768,1383,4327,1822,0
252342534,248480083,3853597,1948,4925,1981,32416242,26702036,5706619,1398,4348,1841,0
252436936,248586107,3842023,1956,4902,1948,32456774,26749489,5699711,1397,4365,1812,0
252531450,248692081,3830553,1968,4922,1926,32497383,26796954,5692856,1409,4372,1792,0
252626054,248798057,3819196,1964,4917,1920,32538000,26844283,5686110,1413,4403,1791,0
252720723,248904025,3807937,1974,4878,1909,32578543,26891611,5679324,1416,4406,1786,0
