"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","cost"
250000000,245839452,4151598,1934,4968,2048,31400000,25500948,5892120,1107,4130,1695,0
250092997,245944789,4139187,1953,4990,2078,31440628,25549321,5884337,1118,4161,1691,0
250186062,246050386,4126641,1928,5022,2085,31481342,25597899,5876408,1159,4188,1688,0
250279190,246155892,4114238,1897,5062,2101,31522065,25646196,5868780,1197,4178,1714,0
250372355,246261263,4102017,1906,5061,2108,31562780,25694606,5861035,1244,4189,1706,0
250465497,246366669,4089761,1920,5050,2097,31603464,25742798,5853479,1238,4223,1726,0
250558797,246472201,4077551,1912,5042,2091,31644194,25791160,5845805,1272,4247,1710,0
250652048,246577853,4065186,1882,5048,2079,31684917,25839583,5838107,1275,4238,1714,0
250745448,246683448,4052990,1897,5030,2083,31725540,25887730,5830545,1294,4242,1729,0
250838973,246788980,4041010,1909,4982,2092,31766334,25936037,5822990,1305,4265,1737,0
250932395,246894471,4028931,1903,4990,2100,31806846,25984158,5815391,1323,4250,1724,0
251025955,247000156,4016825,1921,4952,2101,31847499,26032257,5807956,1331,4245,1710,0
251119525,247106061,4004505,1929,4919,2111,31888114,26080392,5800445,1333,4229,1715,0
251213227,247211512,3992738,1940,4906,2131,31928822,26128382,5793138,1333,4228,1741,0
251306957,247317418,3980599,1926,4909,2105,31969449,26176440,5785682,1350,4210,1767,0
251400831,247423078,3968798,1943,4930,2082,32010135,26224630,5778188,1373,4186,1758,0
251494706,247528651,3957148,1926,4919,2062,32050745,26272588,5770809,1370,4201,1777,0
251588645,247634545,3945217,1920,4903,2060,32091388,26320582,5763458,1370,4218,1760,0
251682566,247740441,3933200,1902,4944,2079,32131958,26368536,5756045,1381,4236,1760,0
251776660,247846273,3921479,1935,4923,2050,32172583,26416473,5748725,1386,4231,1768,0
251870772,247951835,3910030,1961,4910,2036,32213271,26464588,5741275,1386,4221,1801,0
251965073,248057612,3898594,1965,4895,2007,32253892,26512640,5733815,1381,4237,1819,0
252059289,248163446,3886986,1969,4875,2013,32294430,26560356,5726628,1363,4240,1843,0
252153622,248269360,3875418,1956,4891,1997,32334959,26607925,5719559,1354,4274,1847,0
252247981,248375309,3863854,1931,4887,2000,32375535,26655480,5712580,1364,4284,1827,0
252342401,248481026,3852520,1920,4926,2009,32416131,26703107,5705544,1355,4298,1827,0
252436898,248587023,3841052,1936,4907,1980,32456710,26750542,5698653,1387,4306,1822,0
252531409,248692907,3829729,1948,4866,1959,32497212,26798095,5691600,1382,4327,1808,0
252625981,248798885,3818346,1936,4844,1970,32537689,26845459,5684682,1389,4360,1799,0
252720675,248904969,3806953,1927,4841,1985,32578294,26892909,5677822,1388,4378,1797,0
252815348,249011209,3795369,1926,4832,2012,32618935,26940378,5671002,1414,4360,1781,0
252910143,249117255,3784106,1946,4826,2010,32659480,26987557,5664326,1420,4385,1792,0
253005053,249223301,3772981,1940,4807,2024,32700092,27034686,5657804,1427,4407,1768,0
253099954,249329414,3761750,1954,4788,2048,32740575,27082114,5650781,1415,4444,1821,0
253194937,249435655,3750515,1941,4799,2027,32781111,27129292,5644139,1439,4449,1792,0
253290040,249541907,3739389,1902,4801,2041,32821662,27176448,5637513,1451,4447,1803,0
253385186,249648075,3728429,1881,4783,2018,32862200,27223694,5630848,1448,4421,1789,0
253480294,249754103,3717489,1908,4762,2032,32902741,27270839,5624245,1461,4424,1772,0
253575544,249860450,3706363,1910,4806,2015,32943171,27317855,5617656,1465,4415,1780,0
253670833,249966818,3695285,1914,4811,2005,32983706,27364998,5611084,1456,4369,1799,0
253766176,250072945,3684513,1930,4788,2000,33024192,27412029,5604529,1466,4376,1792,0
253861554,250179126,3673763,1907,4745,2013,33064713,27458950,5598148,1458,4358,1799,0
253956994,250285443,3662893,1928,4733,1997,33105292,27505994,5591707,1454,4341,1796,0
254052526,250391723,3652183,1914,4728,1978,33145861,27552991,5585332,1456,4298,1784,0
254148150,250498171,3641409,1899,4681,1990,33186407,27600110,5578766,1445,4285,1801,0
254243822,250604574,3630691,1894,4672,1991,33226918,27646958,5572429,1454,4248,1829,0
254339539,250711152,3619874,1881,4644,1988,33267477,27694315,5565630,1444,4272,1816,0
254435220,250817604,3609145,1870,4628,1973,33307991,27741133,5559288,1460,4280,1830,0
254531125,250923972,3598705,1870,4614,1964,33348457,27787786,5553092,1443,4298,1838,0
254627056,251030627,3587959,1874,4651,1945,33388893,27834620,5546752,1428,4270,1823,0
254722871,251137001,3577408,1894,4643,1925,33429366,27881234,5540633,1393,4275,1831,0
254818885,251243681,3566772,1870,4624,1938,33469861,27927979,5534383,1397,4259,1843,0
254914936,251350275,3556245,1886,4611,1919,33510291,27974584,5528198,1409,4265,1835,0
255011058,251456914,3545738,1881,4622,1903,33550817,28020921,5522381,1412,4261,1842,0
255107256,251563678,3535205,1867,4603,1903,33591214,28067419,5516256,1407,4272,1860,0
255203513,251670590,3524560,1844,4616,1903,33631706,28113684,5510459,1418,4301,1844,0
255299805,251777280,3514190,1863,4585,1887,33672273,28160275,5504430,1444,4278,1846,0
255396213,251884182,3503752,1857,4557,1865,33712760,28206692,5498515,1450,4272,1831,0
255492714,251991046,3493440,1834,4530,1864,33753143,28253140,5492485,1433,4271,1814,0
255589236,252097942,3483051,1831,4562,1850,33793594,28299571,5486489,1428,4274,1832,0
255685814,252204760,3472796,1834,4561,1863,33833957,28346000,5480429,1403,4292,1833,0
255782424,252311599,3462530,1835,4576,1884,33874404,28392500,5474393,1385,4291,1835,0
255879164,252418457,3452459,1841,4524,1883,33914846,28438711,5468672,1407,4225,1831,0
255975987,252525339,3442426,1846,4501,1875,33955158,28484766,5462946,1389,4222,1835,0
256072781,252632472,3432106,1816,4478,1909,33995500,28530832,5457198,1400,4210,1860,0
