"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","cost"
250000000,245839452,4151598,1934,4968,2048,31400000,25500948,5892120,1107,4130,1695,0
250093003,245944907,4139211,1892,4942,2051,31440638,25549394,5884228,1159,4175,1682,0
250186056,246050296,4126868,1906,4931,2055,31481305,25597999,5876285,1175,4172,1674,0
250279154,246155865,4114449,1890,4908,2042,31521937,25646389,5868543,1199,4113,1693,0
250372243,246261408,4101972,1891,4947,2025,31562602,25695001,5860574,1236,4112,1679,0
250465500,246366870,4089699,1894,5012,2025,31603407,25743332,5853017,1257,4109,1692,0
250558799,246472336,4077514,1919,4989,2041,31644039,25791777,5845122,1265,4164,1711,0
250652175,246577793,4065425,1926,4994,2037,31684665,25839880,5837563,1295,4193,1734,0
250745529,246683374,4053217,1954,4964,2020,31725368,25887969,5830136,1320,4210,1733,0
250839003,246789113,4040976,1907,4980,2027,31766072,25936392,5822407,1325,4206,1742,0
250932571,246894635,4029062,1914,4938,2022,31806764,25984636,5814863,1334,4202,1729,0
251026158,247000324,4016953,1920,4949,2012,31847497,26033116,5807062,1343,4208,1768,0
251119764,247105812,4005067,1930,4937,2018,31888053,26081359,5799409,1347,4201,1737,0
251213456,247211407,3993166,1952,4919,2012,31928718,26129300,5792082,1370,4220,1746,0
251307210,247317156,3981166,1952,4928,2008,31969425,26177089,5784973,1374,4254,1735,0
251401034,247422667,3969467,1954,4928,2018,32010054,26225154,5777527,1365,4256,1752,0
251494905,247528275,3957754,1925,4920,2031,32050678,26273055,5770244,1365,4247,1767,0
251588919,247634211,3945871,1904,4909,2024,32091286,26320913,5762974,1338,4274,1787,0
251682886,247739974,3934064,1892,4916,2040,32131852,26369141,5755311,1331,4279,1790,0
251776966,247845770,3922327,1873,4929,2067,32172424,26416993,5748005,1351,4261,1814,0
251871127,247951641,3910676,1906,4859,2045,32213053,26464847,5740728,1347,4304,1827,0
251965232,248057432,3898978,1918,4858,2046,32253571,26512386,5733691,1366,4290,1838,0
252059542,248163493,3887269,1906,4829,2045,32294267,26559969,5726748,1380,4302,1868,0
252153821,248269367,3875728,1880,4813,2033,32334852,26607626,5719654,1408,4313,1851,0
252248207,248375133,3864336,1876,4808,2054,32375543,26655469,5712468,1403,4349,1854,0
252342613,248480941,3852951,1888,4788,2045,32416075,26702969,5705487,1410,4341,1868,0
