"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","cost"
250000000,245839452,4151598,1934,4968,2048,31400000,25500948,5892120,1107,4130,1695,0
250092989,245944999,4139058,1936,4952,2044,31440766,25549327,5884451,1149,4140,1699,0
250186008,246050387,4126607,1976,4986,2052,31481551,25598072,5876453,1182,4155,1689,0
250279075,246155947,4114118,1971,5013,2026,31522206,25646139,5869015,1199,4171,1682,0
250372169,246261332,4101843,1990,4984,2020,31563064,25694586,5861380,1222,4176,1700,0
250465313,246366876,4089420,1994,4967,2056,31603748,25743060,5853575,1249,4163,1701,0
250558472,246472470,4077031,1978,4960,2033,31644514,25791565,5845813,1269,4144,1723,0
250651895,246577847,4065102,1954,4955,2037,31685274,25839949,5838161,1263,4190,1711,0
250745262,246683204,4053127,1967,4924,2040,31725982,25888280,5830545,1268,4173,1716,0
250838767,246788711,4041157,1953,4892,2054,31766610,25936564,5822868,1269,4169,1740,0
250932220,246894292,4029002,1946,4931,2049,31807243,25984763,5815227,1291,4215,1747,0
251025740,246999766,4017004,1974,4967,2029,31847866,26032914,5807660,1304,4237,1751,0
251119368,247105421,4004965,1964,4974,2044,31888528,26080980,5800218,1320,4272,1738,0
251213078,247211057,3993060,1959,4976,2026,31929202,26128999,5792874,1333,4245,1751,0
251306840,247316629,3981235,1974,4982,2020,31969790,26177226,5785258,1315,4234,1757,0
251400642,247422307,3969367,1968,4978,2022,32010398,26225322,5777757,1337,4214,1768,0
251494528,247527977,3957576,1991,4985,1999,32051043,26273384,5770297,1353,4236,1773,0
251588411,247633623,3945795,1975,5011,2007,32091719,26321351,5762991,1374,4214,1789,0
251682476,247739191,3934299,1975,5007,2004,32132311,26368943,5755968,1369,4231,1800,0
251776529,247844941,3922600,1965,5020,2003,32172900,26416941,5748530,1377,4255,1797,0
251870727,247950590,3911129,1972,5038,1998,32213505,26464903,5741178,1384,4259,1781,0
251964955,248056553,3899369,1983,5044,2006,32254219,26512520,5734265,1371,4281,1782,0
252059113,248162478,3887610,1983,5036,2006,32294868,26560363,5727060,1390,4278,1777,0
252153338,248268086,3876215,1971,5052,2014,32335536,26607999,5720089,1362,4292,1794,0
252247664,248373672,3864933,1987,5032,2040,32376126,26655569,5713088,1374,4286,1809,0
252342158,248479617,3853523,1979,5013,2026,32416681,26703434,5705802,1356,4287,1802,0
252436639,248585467,3842230,1970,4959,2013,32457247,26750997,5698813,1366,4289,1782,0
252531212,248691374,3830911,1969,4967,1991,32497875,26798347,5692041,1389,4291,1807,0
252625812,248797501,3819401,1944,4945,2021,32538452,26845949,5684984,1388,4335,1796,0
252720469,248903255,3808294,1937,4952,2031,32578952,26893450,5677965,1407,4321,1809,0
252815209,249009364,3796960,1931,4909,2045,32619519,26941018,5670952,1409,4333,1807,0
252910028,249115388,3785736,1959,4881,2064,32660158,26988502,5664073,1392,4369,1822,0
253004890,249221449,3774539,1943,4889,2070,32700642,27035502,5657564,1427,4345,1804,0
253099833,249327623,3763363,1952,4858,2037,32741215,27082956,5650686,1428,4326,1819,0
253194832,249433791,3752185,1936,4890,2030,32781827,27130157,5644098,1425,4357,1790,0
253289871,249539926,3741107,1934,4867,2037,32822412,27177346,5637468,1420,4391,1787,0
253384924,249646073,3730054,1928,4830,2039,32862938,27224282,5631024,1446,4389,1797,0
253480045,249752369,3718982,1913,4765,2016,32903411,27271379,5624375,1450,4392,1815,0
253575267,249858645,3707932,1902,4773,2015,32944039,27318586,5617777,1442,4443,1791,0
253670546,249964925,3696995,1911,4715,2000,32984467,27365682,5611120,1418,4458,1789,0
253765877,250071341,3685929,1892,4710,2005,33025075,27412626,5604800,1425,4430,1794,0
253861244,250177752,3674913,1882,4705,1992,33065781,27459568,5598546,1452,4414,1801,0
253956649,250283985,3664105,1867,4708,1984,33106127,27506382,5592100,1466,4400,1779,0
254052114,250390359,3653166,1881,4733,1975,33146621,27553342,5585620,1467,4433,1759,0
254147755,250496720,3642439,1887,4738,1971,33187031,27600324,5579018,1476,4457,1756,0
254243427,250603339,3631470,1882,4777,1959,33227542,27647002,5572886,1464,4434,1756,0
254339110,250709771,3620766,1911,4727,1935,33268037,27693797,5566597,1476,4420,1747,0
254434905,250816391,3609950,1912,4725,1927,33308563,27740680,5560248,1458,4429,1748,0
254530779,250922775,3599435,1908,4733,1928,33349031,27787295,5554130,1448,4405,1753,0
254626725,251029467,3588728,1891,4727,1912,33389483,27833926,5547986,1457,4400,1714,0
254722626,251135988,3578091,1894,4734,1919,33429857,27880602,5541674,1439,4397,1745,0
254818678,251242745,3567419,1893,4705,1916,33470256,27927190,5535451,1448,4416,1751,0
254914772,251349508,3556789,1876,4693,1906,33510766,27973834,5529325,1439,4410,1758,0
255011013,251456139,3546386,1891,4706,1891,33551264,28020349,5523285,1451,4429,1750,0
255107201,251562709,3535986,1903,4707,1896,33591736,28066725,5517316,1453,4469,1773,0
255203424,251669366,3525614,1894,4667,1883,33632193,28113044,5511439,1446,4490,1774,0
255299723,251776003,3515303,1880,4661,1876,33672690,28159458,5505521,1485,4452,1774,0
255396142,251882781,3504899,1874,4674,1914,33713189,28205851,5499633,1493,4434,1778,0
255492625,251989611,3494567,1867,4665,1915,33753590,28252244,5493677,1465,4445,1759,0
255589128,252096431,3484253,1876,4659,1909,33794021,28298434,5487926,1475,4398,1788,0
255685760,252203351,3473967,1865,4667,1910,33834350,28344827,5481859,1466,4408,1790,0
255782417,252310262,3463777,1877,4623,1878,33874665,28391137,5475900,1492,4362,1774,0
255879094,252417269,3453452,1856,4652,1865,33915136,28437334,5470197,1466,4364,1775,0
255975803,252524314,3443127,1866,4638,1858,33955607,28483537,5464467,1469,4361,1773,0
256072634,252631217,3433097,1853,4635,1832,33995927,28529557,5458754,1481,4372,1763,0
256169582,252738099,3423190,1877,4574,1842,34036419,28575555,5453273,1484,4381,1726,0
256266536,252845193,3413026,1889,4592,1836,34076754,28621817,5447343,1492,4382,1720,0
256363559,252952173,3403077,1899,4581,1829,34117145,28667941,5441640,1469,4384,1711,0
256460644,253059137,3393195,1899,4566,1847,34157493,28714132,5435804,1465,4376,1716,0
256557701,253166096,3383326,1866,4561,1852,34197990,28760072,5430317,1471,4404,1726,0
256654821,253273248,3373309,1846,4562,1856,34238432,28806015,5424793,1473,4441,1710,0
256752023,253380480,3363300,1839,4556,1848,34278844,28851801,5419435,1475,4414,1719,0
256849314,253487710,3353412,1841,4528,1823,34319314,28897795,5413866,1486,4443,1724,0
256946627,253594892,3343568,1857,4504,1806,34359762,28943638,5408458,1457,4486,1723,0
257044028,253702058,3333805,1852,4509,1804,34400116,28989371,5403081,1470,4452,1742,0
257141517,253809364,3324033,1818,4495,1807,34440537,29035063,5397848,1456,4420,1750,0
257239043,253916824,3314148,1803,4450,1818,34481003,29080686,5392679,1474,4396,1768,0
257336613,254024042,3304482,1826,4437,1826,34521406,29126239,5387536,1463,4388,1780,0
257434394,254131462,3294911,1807,4396,1818,34561811,29172143,5382030,1472,4406,1760,0
257532114,254238987,3285086,1786,4420,1835,34602175,29217761,5376764,1488,4394,1768,0
257629941,254346423,3275500,1772,4411,1835,34642596,29263824,5371158,1520,4363,1731,0
257727705,254453854,3265848,1752,4451,1800,34682927,29309457,5365849,1511,4383,1727,0
257825689,254561149,3256545,1766,4452,1777,34723255,29354860,5360760,1532,4405,1698,0
257923695,254668705,3247011,1781,4445,1753,34763572,29400556,5355400,1526,4379,1711,0
258021680,254776231,3237511,1779,4411,1748,34803875,29445958,5350292,1529,4368,1728,0
258119762,254883967,3227887,1788,4363,1757,34844211,29491616,5344972,1541,4348,1734,0
258217912,254991577,3218486,1791,4298,1760,34884620,29537126,5339889,1543,4317,1745,0
258316150,255099260,3209067,1778,4294,1751,34924847,29582493,5334762,1527,4294,1771,0
258414471,255206994,3199633,1772,4337,1735,34965121,29628036,5329490,1519,4318,1758,0
258512837,255314764,3190279,1765,4312,1717,35005400,29673505,5324279,1506,4334,1776,0
258611307,255422564,3180952,1755,4310,1726,35045725,29719302,5318778,1506,4356,1783,0
258709824,255530405,3171668,1746,4287,1718,35085999,29764737,5313649,1508,4336,1769,0
258808326,255638292,3162271,1739,4303,1721,35126318,29810128,5308575,1522,4321,1772,0
258906964,255746272,3152952,1755,4262,1723,35166655,29855593,5303469,1516,4301,1776,0
259005588,255854176,3143698,1747,4251,1716,35206969,29900982,5298416,1512,4296,1763,0
259104363,255962173,3134475,1719,4260,1736,35247301,29946134,5293600,1513,4283,1771,0
259203210,256070298,3125205,1702,4261,1744,35287597,29991430,5288609,1512,4293,1753,0
259302102,256178154,3116248,1717,4246,1737,35327947,30036563,5283845,1530,4237,1772,0
259401089,256286205,3107158,1719,4273,1734,35368175,30081345,5279265,1527,4254,1784,0
259500047,256394428,3097920,1712,4254,1733,35408471,30126364,5274536,1517,4260,1794,0
259599066,256502541,3088838,1711,4256,1720,35448699,30171537,5269602,1492,4257,1811,0
259698170,256610463,3080037,1725,4235,1710,35488969,30216554,5264919,1458,4245,1793,0
259797398,256718792,3070979,1689,4230,1708,35529258,30261495,5260291,1467,4206,1799,0
259896574,256826985,3061980,1679,4218,1712,35569617,30306622,5255524,1457,4216,1798,0
