"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","cost"
250000000,245839452,4151598,1934,4968,2048,31400000,25500948,5892120,1107,4130,1695,0
250092990,245944791,4139238,1960,4937,2064,31440693,25549531,5884167,1137,4170,1688,0
250186007,246050252,4126799,1948,4940,2068,31481482,25597910,5876501,1163,4207,1701,0
250279005,246155783,4114284,1938,4938,2062,31522236,25646555,5868547,1186,4250,1698,0
250372169,246261205,4102035,1939,4928,2062,31562855,25694513,5861167,1209,4284,1682,0
250465409,246366608,4089894,1942,4915,2050,31603619,25742879,5853547,1215,4294,1684,0
250558711,246472361,4077438,1943,4904,2065,31644277,25791324,5845705,1249,4316,1683,0
250651984,246577891,4065174,1949,4917,2053,31684951,25839753,5837933,1266,4316,1683,0
250745429,246683364,4053144,1937,4930,2054,31725646,25888033,5830330,1277,4363,1643,0
250838871,246789069,4040931,1916,4911,2044,31766421,25936079,5823041,1295,4345,1661,0
250932356,246894749,4028759,1927,4877,2044,31807127,25984069,5815713,1294,4367,1684,0
251025917,247000483,4016610,1905,4867,2052,31847757,26032386,5807987,1292,4395,1697,0
251119527,247106180,4004498,1919,4872,2058,31888420,26080361,5800621,1328,4399,1711,0
251213206,247212002,3992343,1884,4904,2073,31929091,26128314,5793323,1343,4398,1713,0
251306941,247317823,3980265,1878,4905,2070,31969746,26176205,5786054,1336,4428,1723,0
251400746,247423652,3968297,1851,4862,2084,32010412,26224084,5778809,1351,4419,1749,0
251494690,247529448,3956419,1858,4871,2094,32050970,26272013,5771419,1379,4417,1742,0
251588643,247635274,3944544,1882,4869,2074,32091700,26319785,5764325,1373,4440,1777,0
251682698,247740971,3932894,1875,4885,2073,32132274,26367700,5756981,1391,4436,1766,0
251776787,247846506,3921449,1900,4869,2063,32172871,26415340,5749911,1402,4425,1793,0
251870920,247952354,3909753,1904,4833,2076,32213436,26463026,5742757,1423,4428,1802,0
251965082,248058382,3897887,1923,4830,2060,32254102,26510799,5735667,1424,4416,1796,0
252059346,248164276,3886294,1931,4813,2032,32294757,26558525,5728595,1437,4417,1783,0
252153652,248270222,3874646,1943,4831,2010,32335429,26606408,5721381,1438,4406,1796,0
252248008,248376048,3863209,1950,4786,2015,32375935,26653913,5714399,1447,4398,1778,0
252342447,248481987,3851703,1947,4802,2008,32416504,26701275,5707578,1459,4433,1759,0
252436927,248588090,3840088,1940,4790,2019,32457170,26748575,5700922,1470,4456,1747,0
252531455,248693903,3828799,1934,4781,2038,32497742,26796167,5693885,1460,4460,1770,0
252626106,248799865,3817485,1925,4794,2037,32538320,26843538,5687112,1474,4423,1773,0
252720827,248906054,3806013,1896,4810,2054,32578834,26890800,5680376,1469,4412,1777,0
252815539,249011928,3794844,1905,4801,2061,32619348,26938489,5673201,1462,4410,1786,0
252910345,249118002,3783611,1906,4773,2053,32659859,26985945,5666307,1458,4365,1784,0
253005215,249224226,3772297,1901,4751,2040,32700401,27033309,5659452,1486,4402,1752,0
253100079,249330209,3761186,1924,4718,2042,32740910,27080482,5652784,1467,4430,1747,0
253195061,249436511,3749936,1862,4737,2015,32781520,27127709,5646193,1461,4411,1746,0
253290076,249542429,3739045,1836,4742,2024,32822105,27174996,5639489,1443,4425,1752,0
253385169,249648560,3728041,1846,4688,2034,32862774,27222331,5632821,1438,4410,1774,0
253480346,249754696,3717062,1853,4704,2031,32903229,27269471,5626130,1456,4384,1788,0
253575586,249861041,3705990,1849,4700,2006,32943653,27316335,5619640,1456,4412,1810,0
253670819,249967280,3695031,1835,4685,1988,32984289,27363507,5613104,1437,4419,1822,0
253766157,250073680,3683979,1840,4676,1982,33024759,27410502,5606599,1431,4400,1827,0
253861684,250179932,3673269,1833,4682,1968,33065223,27457489,5600127,1414,4376,1817,0
253957230,250286421,3662382,1826,4657,1944,33105773,27504476,5593707,1420,4367,1803,0
254052696,250392817,3651454,1815,4644,1966,33146065,27551198,5587278,1436,4356,1797,0
254148275,250499212,3640660,1845,4622,1936,33186569,27597953,5581024,1456,4379,1757,0
254243872,250606085,3629407,1843,4611,1926,33227042,27644752,5574711,1450,4390,1739,0
254339552,250712451,3618720,1827,4583,1971,33267669,27691332,5568789,1455,4367,1726,0
254435311,250819095,3607860,1839,4553,1964,33308089,27737990,5562513,1461,4368,1757,0
254531121,250925655,3597137,1837,4558,1934,33348673,27784983,5556152,1439,4350,1749,0
254627010,251032303,3586373,1829,4580,1925,33389059,27831692,5549839,1407,4360,1761,0
254723007,251139027,3575678,1851,4554,1897,33429577,27878218,5543877,1394,4358,1730,0
254819033,251245940,3564823,1837,4551,1882,33469973,27924819,5537709,1402,4333,1710,0
254915088,251352539,3554283,1837,4542,1887,33510355,27971394,5531498,1406,4325,1732,0
255011243,251459356,3543650,1808,4527,1902,33550896,28018097,5525305,1425,4326,1743,0
255107474,251566283,3532986,1789,4521,1895,33591405,28064718,5519174,1427,4326,1760,0
255203727,251672981,3522528,1783,4524,1911,33631973,28111200,5513219,1456,4346,1752,0
