"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","cost"
250000000,245839452,4151598,1934,4968,2048,31400000,25500948,5892120,1107,4130,1695,0
250092937,245944905,4139103,1927,4971,2031,31440777,25549440,5884350,1166,4120,1701,0
250185932,246050447,4126563,1925,4960,2037,31481401,25597781,5876590,1183,4140,1707,0
250278958,246155945,4114060,1944,4971,2038,31522084,25646253,5868786,1206,4137,1702,0
250372044,246261403,4101689,1960,4951,2041,31562798,25694864,5860854,1223,4156,1701,0
250465235,246366728,4089514,1997,4946,2050,31603496,25743273,5853080,1252,4165,1726,0
250558458,246472153,4077360,1972,4937,2036,31644218,25791548,5845534,1287,4119,1730,0
250651807,246577644,4065253,1975,4908,2027,31684920,25840030,5837735,1291,4136,1728,0
250745196,246683030,4053239,1972,4929,2026,31725639,25888400,5830060,1307,4141,1731,0
250838736,246788711,4041139,1936,4897,2053,31766317,25936780,5822305,1301,4176,1755,0
250932246,246894554,4028817,1959,4838,2078,31807024,25984794,5814934,1326,4210,1760,0
251025863,247000319,4016719,1949,4814,2062,31847743,26033365,5807036,1327,4245,1770,0
251119430,247106033,4004581,1919,4836,2061,31888310,26081408,5799530,1351,4244,1777,0
251213165,247211831,3992543,1924,4815,2052,31929034,26129255,5792397,1363,4262,1757,0
251306926,247317424,3980716,1918,4836,2032,31969608,26177281,5784933,1371,4250,1773,0
251400735,247423398,3968598,1889,4844,2006,32010201,26225220,5777572,1371,4252,1786,0
251494601,247529150,3956766,1876,4824,1985,32050897,26273315,5770199,1375,4255,1753,0
251588580,247634782,3945127,1875,4791,2005,32091390,26321262,5762728,1347,4302,1751,0
251682618,247740556,3933355,1887,4802,2018,32131968,26369119,5755415,1359,4296,1779,0
251776753,247846430,3921581,1856,4850,2036,32172590,26417080,5748074,1353,4322,1761,0
251870854,247952245,3909878,1869,4820,2042,32213216,26465067,5740704,1386,4292,1767,0
251965081,248058296,3898063,1889,4814,2019,32253774,26512684,5733591,1387,4336,1776,0
252059388,248164176,3886471,1918,4806,2017,32294302,26560422,5726363,1401,4319,1797,0
252153682,248270245,3874734,1902,4794,2007,32334933,26608169,5719252,1416,4307,1789,0
252248094,248376232,3863191,1871,4768,2032,32375471,26655642,5712276,1398,4352,1803,0
252342531,248482253,3851596,1861,4773,2048,32416113,26703329,5705177,1412,4380,1815,0
252437073,248588114,3840275,1882,4770,2032,32456768,26750883,5698301,1422,4361,1801,0
252531582,248694204,3828684,1885,4766,2043,32497300,26798022,5691709,1430,4368,1771,0
252626150,248800245,3817182,1874,4792,2057,32537776,26845448,5684743,1433,4375,1777,0
252720814,248906348,3805730,1891,4788,2057,32578294,26892665,5678017,1435,4410,1767,0
252815590,249012380,3794480,1878,4784,2068,32618823,26939530,5671647,1458,4427,1761,0
252910423,249118440,3783256,1866,4794,2067,32659437,26986988,5664782,1488,4404,1775,0
253005261,249224451,3772055,1878,4819,2058,32699942,27034416,5657906,1451,4407,1762,0
253100175,249330491,3760911,1891,4847,2035,32740533,27081427,5651493,1467,4391,1755,0
253195158,249436732,3749685,1895,4828,2018,32781131,27128747,5644761,1482,4402,1739,0
253290178,249542634,3738786,1918,4826,2014,32821606,27175797,5638211,1484,4368,1746,0
253385300,249648668,3727892,1935,4819,1986,32862097,27222652,5631785,1477,4434,1749,0
253480486,249755023,3716758,1926,4800,1979,32902642,27269956,5625030,1473,4431,1752,0
253575701,249860979,3706024,1937,4798,1963,32943119,27316844,5618606,1483,4443,1743,0
253671015,249967146,3695211,1943,4758,1957,32983741,27363815,5612274,1487,4417,1748,0
253766416,250073261,3684517,1932,4752,1954,33024164,27410802,5605709,1470,4426,1757,0
253861846,250179476,3673735,1928,4741,1966,33064701,27457494,5599550,1457,4445,1755,0
253957329,250285848,3662879,1910,4749,1943,33105178,27504520,5592990,1454,4461,1753,0
254052885,250392179,3652094,1889,4791,1932,33145661,27551449,5586561,1444,4470,1737,0
254148449,250498337,3641505,1898,4801,1908,33186186,27598415,5580097,1462,4456,1756,0
