"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","cost"
250000000,245839452,4151598,1934,4968,2048,31400000,25500948,5892120,1107,4130,1695,0
250093072,245944867,4139222,1958,4958,2067,31440664,25549766,5883929,1136,4121,1712,0
250186103,246050529,4126547,1967,4961,2099,31481397,25598099,5876257,1150,4151,1740,0
250279210,246155918,4114290,1958,4967,2077,31522172,25646881,5868188,1180,4186,1737,0
250372306,246261282,4102000,1939,4980,2105,31562729,25695367,5860211,1210,4194,1747,0
250465499,246366753,4089737,1914,4988,2107,31603507,25743545,5852750,1224,4236,1752,0
250558769,246472305,4077496,1906,4986,2076,31644182,25791746,5845189,1250,4266,1731,0
250652107,246578062,4065085,1905,4984,2071,31684799,25839877,5837636,1278,4273,1735,0
250745485,246683598,4052986,1869,4975,2057,31725490,25888300,5829910,1285,4271,1724,0
250838922,246789116,4040960,1870,4920,2056,31766063,25936279,5822445,1311,4303,1725,0
250932423,246894618,4028909,1919,4922,2055,31806707,25984419,5814870,1313,4339,1766,0
251025962,247000433,4016599,1932,4934,2064,31847407,26032378,5807568,1331,4352,1778,0
251119669,247106173,4004590,1958,4901,2047,31888182,26080392,5800304,1348,4366,1772,0
251213355,247211951,3992557,1961,4861,2025,31928771,26128468,5792794,1363,4350,1796,0
251307165,247317900,3980398,1940,4890,2037,31969391,26176552,5785292,1373,4349,1825,0
251400979,247423546,3968552,1938,4917,2026,32010054,26224625,5777865,1390,4345,1829,0
251494860,247529230,3956702,1972,4924,2032,32050718,26272504,5770627,1414,4330,1843,0
251588828,247634739,3945131,1986,4935,2037,32091349,26320492,5763264,1388,4351,1854,0
251682802,247740271,3933626,1992,4883,2030,32132060,26368187,5756320,1375,4317,1861,0
251776865,247845917,3922033,1960,4896,2059,32172689,26415996,5749147,1378,4323,1845,0
251870935,247951821,3910198,1961,4899,2056,32213239,26463802,5741842,1387,4365,1843,0
251965158,248057434,3898844,1962,4867,2051,32253802,26511241,5734959,1379,4378,1845,0
252059378,248163366,3887158,1951,4847,2056,32294425,26558843,5728015,1352,4369,1846,0
252153704,248269277,3875580,1945,4839,2063,32335089,26606639,5720888,1350,4379,1833,0
252248130,248375117,3864175,1925,4851,2062,32375597,26654175,5713891,1360,4369,1802,0
252342663,248481069,3852749,1925,4837,2083,32416278,26701768,5707022,1365,4346,1777,0
252437179,248587014,3841291,1941,4860,2073,32456718,26749269,5699941,1381,4358,1769,0
252531650,248692819,3829953,1926,4893,2059,32497216,26796520,5693150,1390,4378,1778,0
252626201,248798862,3818478,1950,4878,2033,32537850,26844048,5686279,1413,4336,1774,0
252720966,248905075,3807016,1960,4873,2042,32578370,26891384,5679457,1444,4339,1746,0
252815745,249011172,3795764,1962,4829,2018,32618971,26938596,5672803,1423,4391,1758,0
252910529,249117208,3784554,1940,4809,2018,32659511,26985724,5666162,1452,4422,1751,0
253005399,249223063,3773578,1942,4798,2018,32700127,27032704,5659784,1462,4403,1774,0
253100296,249329173,3762376,1949,4785,2013,32740701,27080095,5652999,1447,4399,1761,0
253195287,249435281,3751253,1941,4779,2033,32781141,27127365,5646169,1474,4391,1742,0
253290279,249541418,3740105,1934,4797,2025,32821643,27174623,5639433,1457,4396,1734,0
253385350,249647413,3729157,1934,4797,2049,32862153,27221783,5632791,1434,4400,1745,0
253480512,249753403,3718343,1946,4802,2018,32902686,27268926,5626173,1418,4388,1781,0
253575800,249859662,3707357,1923,4826,2032,32943304,27316092,5619614,1412,4416,1770,0
253671050,249965715,3696521,1907,4856,2051,32983801,27363381,5612850,1419,4384,1767,0
253766393,250071995,3685619,1887,4846,2046,33024346,27410244,5606530,1426,4384,1762,0
253861827,250178411,3674669,1885,4836,2026,33064960,27457202,5600191,1429,4375,1763,0
253957274,250284583,3663887,1891,4866,2047,33105468,27504433,5593469,1449,4362,1755,0
254052706,250390920,3652991,1917,4862,2016,33146073,27551498,5586991,1465,4358,1761,0
254148417,250497144,3642514,1919,4822,2018,33186689,27598307,5580792,1479,4372,1739,0
254244012,250603350,3631971,1913,4767,2011,33227264,27645192,5574488,1472,4354,1758,0
254339663,250709717,3621342,1899,4699,2006,33267842,27691944,5568279,1477,4378,1764,0
254435441,250816297,3610555,1860,4724,2005,33308296,27738843,5561783,1480,4414,1776,0
254531265,250922927,3599755,1861,4718,2004,33348777,27785598,5555541,1462,4407,1769,0
254627173,251029592,3588984,1877,4732,1988,33389315,27832207,5549437,1468,4427,1776,0
254723115,251136125,3578432,1859,4713,1986,33429759,27878790,5543278,1465,4443,1783,0
254819112,251242695,3567881,1860,4690,1986,33470196,27925295,5537237,1444,4446,1774,0
254915082,251349506,3557092,1850,4669,1965,33510672,27972012,5531033,1454,4406,1767,0
255011278,251456188,3546601,1835,4712,1942,33551233,28018378,5525184,1463,4411,1797,0
255107481,251562943,3536075,1841,4699,1923,33591718,28065063,5518989,1459,4414,1793,0
255203690,251669623,3525658,1851,4644,1914,33632144,28111328,5513108,1476,4418,1814,0
255300014,251776464,3515205,1846,4606,1893,33672574,28157538,5507358,1477,4387,1814,0
255396395,251883265,3504836,1830,4578,1886,33713012,28204176,5501155,1484,4374,1823,0
255492879,251990147,3494480,1833,4545,1874,33753472,28250771,5495037,1489,4386,1789,0
255589427,252097251,3483965,1815,4531,1865,33794064,28296939,5489452,1513,4384,1776,0
255685953,252204123,3473619,1822,4528,1861,33834553,28343363,5483531,1487,4387,1785,0
255782576,252310868,3463521,1815,4514,1858,33874961,28389707,5477627,1460,4384,1783,0
255879246,252417765,3453311,1818,4503,1849,33915394,28435841,5471905,1451,4410,1787,0
255975973,252524805,3442981,1841,4498,1848,33955859,28481896,5466383,1446,4379,1755,0
