"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","cost"
250000000,245839452,4151598,1934,4968,2048,31400000,25500948,5892120,1107,4130,1695,0
250093006,245944791,4139262,1956,4956,2041,31440630,25549235,5884406,1150,4151,1688,0
250186053,246050445,4126671,1914,4975,2048,31481333,25597972,5876294,1186,4176,1705,0
250279088,246155945,4114246,1900,4946,2051,31522032,25646173,5868712,1221,4219,1707,0
250372249,246261163,4102205,1910,4929,2042,31562752,25694549,5861067,1238,4209,1689,0
250465490,246366581,4090031,1900,4941,2037,31603449,25742645,5853644,1281,4179,1700,0
250558790,246472157,4077729,1916,4940,2048,31644065,25790728,5846129,1296,4214,1698,0
250652095,246577708,4065477,1944,4912,2054,31684665,25839008,5838395,1305,4257,1700,0
250745409,246683283,4053225,1936,4909,2056,31725290,25887458,5830571,1319,4227,1715,0
250838837,246788739,4041176,1894,4958,2070,31765979,25935550,5823084,1333,4288,1724,0
250932318,246894200,4029219,1887,4958,2054,31806643,25983875,5815431,1350,4250,1737,0
251026003,246999928,4017135,1896,4978,2066,31847353,26032195,5807822,1345,4255,1736,0
251119616,247105332,4005341,1923,4999,2021,31887935,26080281,5800248,1358,4304,1744,0
251213362,247211019,3993386,1899,5015,2043,31928594,26128171,5793015,1357,4306,1745,0
251307180,247316619,3981620,1902,4982,2057,31969234,26176099,5785680,1377,4308,1770,0
251401003,247422252,3969807,1920,4962,2062,32009801,26224312,5777987,1379,4338,1785,0
251494909,247527971,3957977,1936,4971,2054,32050428,26272220,5770726,1383,4327,1772,0
251588851,247633700,3946189,1957,4954,2051,32091166,26319867,5763772,1398,4348,1781,0
251682868,247739373,3934551,1954,4952,2038,32131784,26367546,5756699,1415,4340,1784,0
251776923,247845179,3922835,1948,4940,2021,32172409,26415445,5749409,1418,4334,1803,0
251870996,247950967,3911105,1934,4952,2038,32213025,26463277,5742214,1407,4345,1782,0
251965210,248056732,3899599,1920,4921,2038,32253583,26510964,5735100,1392,4346,1781,0
252059459,248162465,3888092,1912,4940,2050,32294130,26558684,5727885,1389,4389,1783,0
252153747,248268149,3876711,1910,4931,2046,32334771,26606214,5720987,1422,4364,1784,0
252248048,248373990,3865122,1923,4961,2052,32375340,26653941,5713839,1419,4343,1798,0
252342470,248479868,3853722,1919,4935,2026,32415973,26701544,5706842,1419,4350,1818,0
252436949,248585826,3842247,1931,4919,2026,32456569,26749248,5699771,1396,4342,1812,0
252531416,248691662,3830917,1929,4888,2020,32497157,26796686,5692959,1397,4309,1806,0
252626069,248797742,3819504,1937,4841,2045,32537720,26843909,5686272,1412,4327,1800,0
252720735,248903756,3808155,1931,4861,2032,32578289,26891473,5679236,1401,4366,1813,0
252815512,249009844,3796871,1916,4864,2017,32618889,26939013,5672314,1401,4350,1811,0
252910382,249116011,3785573,1916,4864,2018,32659533,26986287,5665698,1378,4347,1823,0
253005143,249222117,3774231,1924,4877,1994,32700111,27033769,5658838,1379,4306,1819,0
253099987,249328184,3762980,1935,4887,2001,32740718,27080781,5652366,1387,4369,1815,0
253194944,249434190,3751956,1902,4890,2006,32781251,27127956,5645719,1414,4362,1800,0
253289977,249540383,3740846,1879,4894,1975,32821773,27175224,5638941,1427,4405,1776,0
253385066,249646476,3729857,1879,4876,1978,32862321,27222407,5632278,1436,4417,1783,0
253480245,249752683,3718861,1893,4851,1957,32902883,27269451,5625808,1437,4390,1797,0
253575475,249859052,3707728,1906,4827,1962,32943370,27316511,5619230,1449,4387,1793,0
253670704,249965037,3697035,1896,4775,1961,32983810,27363858,5612291,1438,4412,1811,0
253766039,250071283,3686121,1911,4777,1947,33024308,27411076,5605616,1437,4364,1815,0
253861443,250177583,3675248,1907,4766,1939,33064829,27458122,5599108,1427,4357,1815,0
253956881,250283641,3664632,1913,4753,1942,33105238,27505026,5592621,1425,4374,1792,0
254052455,250390136,3653788,1905,4701,1925,33145784,27551827,5586309,1438,4398,1812,0
254148023,250496411,3643093,1909,4686,1924,33186268,27598665,5579963,1460,4373,1807,0
254243669,250602685,3632496,1920,4652,1916,33226866,27645759,5573483,1438,4381,1805,0
254339371,250709006,3621870,1919,4634,1942,33267238,27692605,5567014,1454,4357,1808,0
254435194,250815649,3611078,1887,4631,1949,33307614,27739270,5560706,1427,4395,1816,0
254531018,250922157,3600405,1877,4619,1960,33348189,27785997,5554508,1432,4439,1813,0
254626908,251028748,3589717,1871,4624,1948,33388609,27832675,5548273,1440,4416,1805,0
254722938,251135192,3579321,1863,4629,1933,33429034,27879368,5542085,1432,4369,1780,0
254819070,251241859,3568791,1860,4632,1928,33469504,27926050,5535892,1432,4355,1775,0
254915099,251348337,3558350,1881,4614,1917,33509753,27972592,5529616,1428,4337,1780,0
255011195,251455072,3547752,1862,4618,1891,33550235,28019127,5523621,1439,4299,1749,0
255107346,251562043,3536967,1868,4596,1872,33590683,28065585,5517576,1458,4322,1742,0
255203596,251668622,3526641,1861,4590,1882,33631298,28111857,5511868,1479,4333,1761,0
