"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","cost"
250000000,245839452,4151598,1934,4968,2048,31400000,25500948,5892120,1107,4130,1695,0
250093015,245944865,4139189,1931,4976,2054,31440625,25549450,5884253,1134,4109,1679,0
250186033,246050303,4126793,1929,4978,2030,31481266,25598008,5876294,1152,4124,1688,0
250279091,246155866,4114306,1910,4971,2038,31521860,25646603,5868215,1177,4164,1701,0
250372238,246261356,4101946,1901,4978,2057,31562586,25695180,5860391,1204,4134,1677,0
250465435,246366810,4089657,1916,4991,2061,31603261,25743318,5852853,1235,4150,1705,0
250558729,246472247,4077452,1937,5052,2041,31643983,25791559,5845327,1245,4132,1720,0
250652102,246577707,4065297,1947,5093,2058,31684764,25839893,5837711,1252,4180,1728,0
250745519,246683126,4053288,1941,5109,2055,31725421,25888023,5830180,1251,4185,1782,0
250838977,246788544,4041266,1962,5145,2060,31766235,25936364,5822649,1283,4140,1799,0
250932476,246894205,4029121,1980,5107,2063,31806875,25984969,5814678,1293,4160,1775,0
251025977,246999621,4017209,2002,5099,2046,31847566,26033339,5807000,1294,4188,1745,0
251119697,247105044,4005479,1987,5136,2051,31888176,26081452,5799487,1306,4203,1728,0
251213403,247210673,3993553,1992,5136,2049,31928775,26129637,5791906,1302,4205,1725,0
251307064,247316112,3981806,1998,5098,2050,31969397,26177608,5784543,1309,4223,1714,0
251400864,247421721,3969995,1991,5108,2049,32010044,26225860,5776899,1316,4245,1724,0
251494660,247527452,3958100,1987,5065,2056,32050639,26273707,5769572,1337,4286,1737,0
251588563,247633182,3946268,1998,5071,2044,32091305,26321416,5762510,1339,4294,1746,0
251682559,247738855,3934601,2008,5050,2045,32131869,26369334,5755128,1338,4339,1730,0
251776651,247844354,3923254,1987,5030,2026,32172444,26417462,5747540,1346,4352,1744,0
251870776,247950101,3911604,1993,5060,2018,32213028,26465287,5740307,1353,4357,1724,0
251964956,248055947,3899946,1975,5061,2027,32253622,26513071,5733090,1360,4356,1745,0
252059178,248161781,3888374,1945,5053,2025,32294264,26560925,5725932,1382,4302,1723,0
252153458,248267556,3876898,1958,5029,2017,32334796,26608674,5718712,1377,4330,1703,0
252247859,248373461,3865391,1937,5017,2053,32375377,26656372,5711587,1389,4302,1727,0
252342352,248479279,3854067,1964,4991,2051,32415893,26703798,5704694,1384,4266,1751,0
252436921,248585001,3842911,1975,5003,2031,32456412,26751002,5698000,1381,4265,1764,0
252531455,248691109,3831331,1979,4999,2037,32496894,26798386,5691049,1383,4300,1776,0
252626043,248797066,3820019,1981,4954,2023,32537421,26845776,5684120,1368,4369,1788,0
252720732,248902660,3809120,2007,4933,2012,32578007,26892966,5677495,1363,4359,1824,0
252815435,249008865,3797672,2001,4899,1998,32618586,26940265,5670763,1388,4329,1841,0
252910207,249114856,3786479,2014,4882,1976,32659148,26987742,5663866,1383,4337,1820,0
253005065,249220776,3775470,1982,4871,1966,32699635,27034915,5657168,1392,4339,1821,0
253100019,249326944,3764333,1967,4826,1949,32740279,27082154,5650527,1384,4397,1817,0
253194983,249432826,3753404,1988,4817,1948,32780738,27129464,5643667,1394,4409,1804,0
253290012,249538917,3742339,1986,4814,1956,32821249,27176308,5637282,1402,4439,1818,0
253385002,249645317,3730941,1968,4821,1955,32861866,27223487,5630751,1390,4405,1833,0
253480249,249751425,3720081,1977,4826,1940,32902426,27270704,5624105,1389,4398,1830,0
253575583,249857738,3709154,1966,4811,1914,32943002,27317852,5617560,1367,4396,1827,0
253670827,249963969,3698200,1965,4787,1906,32983505,27364852,5611038,1339,4452,1824,0
253766171,250070127,3687408,1947,4764,1925,33024135,27411635,5604894,1345,4451,1810,0
253861563,250176372,3676557,1926,4781,1927,33064681,27458610,5598444,1372,4451,1804,0
253957001,250282763,3665603,1941,4774,1920,33105080,27505581,5591920,1382,4416,1781,0
254052444,250389060,3654776,1931,4768,1909,33145598,27552629,5585410,1393,4398,1768,0
254148004,250495378,3644019,1928,4779,1900,33186077,27599429,5579076,1392,4425,1755,0
254243618,250601632,3633450,1919,4744,1873,33226600,27646349,5572704,1391,4389,1767,0
254339409,250708240,3622653,1912,4738,1866,33267171,27693268,5566332,1410,4379,1782,0
254435121,250814661,3611966,1886,4730,1878,33307684,27740151,5559938,1427,4391,1777,0
254530959,250921121,3601342,1913,4728,1855,33348158,27786559,5554020,1441,4378,1760,0
254626827,251027600,3590756,1904,4719,1848,33388792,27833267,5547975,1435,4335,1780,0
254722737,251134288,3579997,1887,4714,1851,33429245,27880089,5541576,1434,4347,1799,0
254818697,251241001,3569234,1858,4763,1841,33469794,27926800,5535425,1441,4316,1812,0
254914855,251347260,3559140,1881,4750,1824,33510352,27973447,5529369,1455,4294,1787,0
255010962,251453931,3548623,1853,4725,1830,33550918,28020039,5523374,1458,4246,1801,0
255107118,251560655,3538090,1836,4701,1836,33591441,28066488,5517443,1444,4251,1815,0
255203348,251667307,3527681,1857,4640,1863,33631916,28112915,5511452,1455,4281,1813,0
255299631,251774050,3517272,1841,4629,1839,33672365,28159384,5505429,1461,4280,1811,0
