"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","cost"
250000000,245839452,4151598,1934,4968,2048,31400000,25500948,5892120,1107,4130,1695,0
250092966,245944841,4139148,1952,4972,2053,31440752,25549550,5884253,1119,4139,1691,0
250186044,246050301,4126730,1941,5017,2055,31481593,25598101,5876498,1151,4165,1678,0
250279118,246155800,4114307,1907,5081,2023,31522329,25646895,5868403,1163,4178,1690,0
250372258,246261238,4102005,1919,5094,2002,31562991,25695007,5860934,1182,4183,1685,0
250465494,246366673,4089779,1949,5086,2007,31603786,25743406,5853304,1188,4171,1717,0
250558782,246472113,4077589,1937,5123,2020,31644397,25792075,5845199,1208,4212,1703,0
250652098,246577610,4065419,1949,5117,2003,31685061,25840561,5837332,1249,4212,1707,0
250745568,246683026,4053481,1967,5079,2015,31725813,25888742,5829875,1268,4236,1692,0
250839025,246788442,4041556,1939,5083,2005,31766491,25936782,5822462,1286,4247,1714,0
250932591,246893919,4029640,1957,5075,2000,31807094,25985045,5814784,1295,4235,1735,0
251026092,246999568,4017487,1955,5078,2004,31847727,26033376,5807056,1299,4274,1722,0
251119756,247104992,4005749,1964,5051,2000,31888320,26081408,5799586,1305,4313,1708,0
251213447,247210577,3993862,1955,5071,1982,31928900,26129554,5792017,1306,4331,1692,0
251307205,247316049,3982179,1945,5070,1962,31969535,26177581,5784684,1305,4285,1680,0
251400929,247421661,3970297,1956,5056,1959,32010144,26225759,5777134,1319,4235,1697,0
251494808,247527241,3958634,1945,5038,1950,32050807,26273750,5769828,1321,4222,1686,0
251588740,247632864,3946918,1946,5062,1950,32091466,26321829,5762417,1321,4213,1686,0
251682669,247738380,3935352,1916,5076,1945,32132093,26369575,5755243,1325,4233,1717,0
251776734,247844180,3923622,1910,5055,1967,32172707,26417083,5748312,1343,4230,1739,0
251870892,247950002,3911939,1911,5054,1986,32213314,26465103,5740878,1367,4213,1753,0
251965136,248055829,3900376,1898,5048,1985,32253940,26512890,5733718,1394,4204,1734,0
252059413,248161767,3888777,1896,4979,1994,32294683,26560576,5726754,1378,4222,1753,0
252153687,248267546,3877274,1884,4981,2002,32335195,26608388,5719466,1370,4222,1749,0
