"IN0","IN1","INall"
"66",43.4691973470017,359.540225831291,80.5294077916278
"67",43.4078772998091,367.795644950127,81.4707298607844
"68",43.3372861389151,362.884711801494,80.8589133206204
"69",43.8691483977331,366.701124819534,81.8039449682402
"70",43.2220642730547,374.899818063754,82.2236767477207
"71",44.9268574741593,356.742180332946,81.6184413089501
"72",46.0348001255715,373.750313698254,84.6251118499815
"73",44.798218988424,373.165215160948,83.492814749684
"74",44.148932650892,376.941843674306,83.391860526192
"75",43.5076795948308,376.37941813635,82.7877093400149
"76",44.6067193314658,380.213824531442,84.237520312739
"77",45.1261872023369,383.988302804194,85.1687008724979
"78",46.8116608291536,387.813055081467,87.1357172374234
"79",47.9121427234015,378.578705472395,87.0419777914927
"80",46.1068006292212,373.705953265435,84.8996870419197
"81",42.551795747654,368.781997788128,81.2092092557907
"82",41.3405996030584,368.207015499628,80.1003309594678
"83",42.4510924562705,376.277016865554,82.0610957108707
"84",42.3991038953335,379.997928021779,82.4835981804496
"85",42.3515285780672,388.150009054352,83.438010793561
"86",42.863635078073,387.575400004019,83.8499771285784
"87",45.1185067594494,369.806050490538,83.749148693116
"88",45.6382277347045,352.077252063216,82.121631917516
"89",44.4241575914389,351.578013677072,81.0172286783983
"90",42.6193563561302,346.752367098122,78.8779164635104
"91",44.2917688184933,354.734831723701,81.3261011195355
"92",44.8083587328155,354.276214483695,81.7509333048301
"93",43.0081874761638,362.363135047682,81.1558008651086
"94",44.1057242654486,349.026837713346,80.5541612083073
"95",42.8980591933293,348.544958508582,79.4572365401991
"96",42.8385560899397,339.52902170951,78.3507886756874
"97",44.5076665115694,343.366866656837,80.3028996069423
"98",45.6227132432598,342.867662677901,81.2472802049155
"99",45.5788365826108,350.775742075662,82.1799579151368
"100",44.9428918702903,358.763568334101,82.6020030799397
"101",43.1582004826079,366.691883408325,82.0088957947337
"102",45.415652629309,366.181496227288,83.9584324344103
"103",45.3611088763769,357.209247304559,82.8561723881843
"104",47.0390638407249,373.629527097172,86.3321708537032
"105",45.2499749986538,381.611301422794,85.7457889122373
"106",43.4621925378982,376.932577331163,83.6372957506808
"107",45.1348450077042,367.995626209101,84.0580846635924
"108",45.0922762709598,367.52605902418,83.989648333902
"109",46.7646814838484,346.049480798496,82.8927604670388
"110",49.0196055848794,353.948596433382,85.8530397850874
"111",51.2669568130613,361.822860843158,88.8041934048405
"112",51.2060942081162,361.388277867456,88.7239621620965
"113",49.9953408985892,348.36767486612,86.1080027287852
"114",51.6682146283723,368.848696929321,90.0825521914198
"115",49.3134927705327,372.557682048546,88.4879966353606
"116",49.2523930431972,372.019828031241,88.3936730397379
"117",50.3538373829779,367.41935931024,88.8289243592426
"118",50.2947795468463,371.079406046978,89.2459949978244
"119",50.2502865555336,353.985654575681,87.1549984825126
"120",50.1888864837743,361.80236638648,88.0743104780462
"121",50.7008374878957,378.046054102392,90.5252052306965
"122",50.0749960925603,360.936272279889,87.9180458047241
"123",51.7383219268611,352.192268607639,88.3376289740547
"124",52.2596835671666,351.753734422712,88.7644149134502
"125",52.7711466979767,338.897865418013,87.6687233764449
"126",53.862367160302,338.491816237967,88.5996569013184
"127",53.2318315555647,346.313082292815,89.0233808396851
"128",53.1734351671244,337.70619311973,87.943474609994
"129",51.963958085763,341.423780004049,87.3585319706373
"130",53.0512133877823,328.736876048686,86.78252292466
"131",53.5785922354315,340.643622059711,88.7239554786738
"132",52.3775914970726,352.482439684132,89.1424895009213
"133",53.451675102526,335.690335654926,88.0490230056608
"134",52.2537354310581,323.00764563437,85.4635380338472
"135",53.3356198709754,338.973837699153,88.3930989852626
"136",54.4187434314178,346.686504111835,90.3114207617842
"137",54.3509260001573,354.407756458065,91.2225941433749
"138",53.1587137185554,370.268930373934,92.1502359053075
"139",53.6769510257466,365.654132896749,92.0613823344332
"140",50.2162280939783,381.424655756848,90.9923854143129
"141",51.86861996179,376.968440152939,91.9174400425773
"142",50.6833211097265,368.366254244923,89.8416104472803
"143",50.6367539819158,371.96914380249,90.269346954103
"144",51.7233408690103,375.530901280623,91.6852126196629
"145",52.811075059223,379.097479136195,93.1030246769709
"146",53.3279112289434,382.675164710022,94.0209639598561
"147",54.9807820776552,378.158588086307,94.9349189443074
"148",56.0655325865788,377.765211005634,95.8612824083284
"149",54.3093399856435,377.283424407039,94.2858250643475
"150",55.9585680276828,384.834285469756,96.6890062712756
"151",55.3411369543808,400.384196127047,98.0987349399585
"152",55.2922488190107,400.001067523532,98.0350408558483
"153",56.3694908508275,395.54518794988,98.4514413731124
"154",54.616426737169,395.086616689525,96.8847014202466
"155",55.1233661144947,394.603409381119,97.2937158492518
"156",55.6493906210867,402.144537011201,98.7168083278476
"157",56.1554999046092,389.748531351953,97.6440373950999
"158",57.2286704546996,393.28995030575,99.0488302763949
"159",55.4825963465307,388.864606263858,96.9930714381367
"160",53.1604829847378,392.39699076218,95.425232219832
"161",49.7208754448318,383.94051376399,91.3854560349194
"162",49.1202032080531,387.498382705911,91.3291222208535
"163",49.6333698339716,390.990810394488,92.2393725154525
"164",50.7170534984066,402.36772141726,94.6332050651772
"165",48.9792144264262,378.27501434505,90.1276915694226
"166",50.058012834964,385.788470387169,92.0352882581231
"167",48.8829346121257,385.361753542676,90.9772422497566
"168",49.3925562944639,384.918948136253,91.3920239843424
"169",49.3355225505005,388.352288364608,91.7967021350636
"170",48.7069914709794,387.892975537715,91.2117116363287
"171",49.7842228422284,391.387256927914,92.6165013739228
"172",47.4852840130196,383.124332036384,89.593852549035
"173",46.3033506025749,366.997311336762,86.5597528543773
"174",45.7000713926664,366.594348773899,86.005003219537
"175",45.6576730393368,354.418905120137,84.461199813008
"176",45.6189926181322,357.905282331512,84.8883076138774
"177",43.890479573699,365.284886547075,84.3279096008242
"178",43.2940710087718,368.773257368999,84.2683266492055
"179",43.2484365981093,368.380229991206,84.2021821123771
"180",43.1939921688327,375.730437238759,85.1047708379806
"181",44.2753093180546,375.274395294897,86.0163574054572
"182",44.7888976390008,355.463093218586,83.988951844595
"183",44.742803457431,366.758802407584,85.3974402919044
"184",44.1380674143888,374.153258583539,85.8265352524974
"185",45.2095381812947,381.425864580245,87.7042586280545
"186",46.8471907858656,377.069614238585,88.6069608965766
"187",45.687026812484,376.661666979683,87.5648609550397
"188",47.3158329033664,353.094922964238,86.0284634055873
"189",48.3911642321061,356.553462865593,87.4272081153561
"190",48.3401373661451,344.659994973147,85.8971954323095
"191",47.7299019624259,355.818994230198,86.8005719768389
"192",46.5693901439732,363.147737685114,86.738700692032
"193",45.4025796328727,374.228767946407,87.1480949482654
"194",47.6007262361159,362.324578656708,87.5770869652257
"195",45.8692548352617,369.624962679997,87.0150743599672
"196",46.9333329371975,369.215473838506,87.913920272393
"197",46.3296391950632,357.388062362163,85.9047155570517
"198",46.2840524466403,345.528693143513,84.3768965461405
"199",43.4652036664033,337.51308820689,80.9178995725265
"200",43.9671842410197,340.889125853708,81.8055193812495
"201",42.8034506608429,340.558500519948,80.768763089437
"202",42.7619317916565,336.383146383425,80.2205172879153
"203",44.9364336629366,336.000486010738,82.0877221720887
"204",42.6722052227547,347.006122030967,81.538706975116
"205",43.7384372896322,361.781943111201,84.3781401580969
"206",44.8093738797878,380.367742065735,87.7098896021749
"207",44.7514118611125,364.844900264214,85.696060473156
"208",45.2562439632232,368.180856529755,86.5848552236588
"209",42.9961808367869,375.37269307703,85.5573995335391
"210",43.4993334951117,386.27611655171,87.4146563275806
"211",44.5713386945457,389.665667234184,88.80665067324
"212",43.9702664409449,393.019936230153,88.7359434158947
"213",44.4713512556307,400.133332664999,90.1075124968163
"214",44.4250057068511,403.467261569432,90.5184944227762
"215",44.3895670535117,414.289644822411,91.9029440510147
"216",43.7859439341876,406.333548216222,90.3814491554734
"217",43.7471407133685,394.711749670514,88.8784392170407
"218",43.7062898440371,394.331567870573,88.8181640267828
"219",44.2236268082164,386.457051470478,88.2794965506427
"220",44.1785171351667,382.347231831327,87.7325669726853
"221",44.1318169514664,378.219997861829,87.182429724376
"222",42.4273371551589,389.042055378379,87.115510612666
"223",42.9393168018445,369.996972749785,85.1276007550003
"224",43.451298404329,380.803057946298,86.9903199624022
"225",43.4182745373937,380.455805038471,86.9398600083717
"226",44.4802682675805,368.971309680787,86.4035271364039
"227",44.4264335309234,375.99452286383,87.2843319013233
"228",44.3827961705859,386.745911030341,88.6590787818638
"229",42.6941189194342,386.411905308104,87.1693471269475
"230",42.6527035772843,371.225095797243,85.1906972767467
"231",40.9531736187379,381.9768586903,85.1255075756078
"232",40.9084633995312,388.980843628028,86.017197383611
"233",41.4153390008876,392.282460472487,86.9090642641418
"234",38.6332402001607,413.970774143979,87.3230430810509
"235",39.6821878607262,417.251966804654,88.685660231788
"236",41.2974512887242,431.541887779852,91.9711043362266
"237",43.4551474132736,427.43400087134,93.3411346085663
"238",42.8680242823309,430.71024595876,93.2820768719786
"239",41.1773148011205,430.30160905389,91.7838778195644
"240",40.0420231565406,422.552328518402,89.8132832720851
"241",41.0949766740923,400.159450359495,87.8384751961009
"242",41.604467472402,407.113228549368,89.2109332221712
"243",39.9249927442913,421.31644965922,89.6263583919138
"244",38.2482508421871,420.893345487694,88.138722915486
"245",39.3113312581608,435.09726303519,90.9405113473286
"246",39.8136571996065,416.507551404137,88.9776136275119
"247",40.3108857331115,416.078457988326,89.3761184374191
"248",41.9050765847133,426.62304482701,92.1632351168661
"249",42.9498313476871,415.301947824152,91.6158837368141
"250",41.276194541638,418.594814605343,90.6164328576242
"251",42.324334638765,403.635099208218,89.5937833877858
"252",42.8348091909239,406.88196114664,90.4862858326513
"253",43.3280552024696,410.156796020572,91.3674704917319
"254",42.7406458414486,402.534833495051,89.8821733109142
"255",42.1560216978243,394.906863971366,88.3977569555944
"256",41.5764610373711,376.550537551725,85.5103985214802
"257",40.4474662951681,390.598742017573,86.3940947189986
"258",40.9584595750449,375.837944275357,84.9229974778564
"259",39.2850323531085,375.512160057506,83.4488221836787
"260",39.7955166500369,364.357563831876,82.4468525183534
"261",39.2175347631393,367.620364147735,82.3937213865271
"262",40.274586623655,360.029437556301,82.3331114459327
"263",40.2374501242598,366.85119273545,83.2189178398011
"264",39.6569392845597,359.330805370728,81.7455463003899
"265",40.1672260870382,373.355729483102,84.0568702768034
"266",39.5820566777278,351.608488152054,80.7039921098275
"267",40.620078996108,358.422768597105,82.5229607058455
"268",40.0509633981279,354.526944998135,81.535654380295
"269",39.485674299125,361.337517029892,81.9642089098995
"270",40.5315676939655,357.438413366119,82.3779569471624
"271",39.415561444624,357.08972548871,81.3841774756631
"272",40.4666820223176,360.246418622924,82.7337463353475
"273",42.0519132554709,342.118765294904,81.7325186812692
"274",43.6325169436369,341.776667013124,83.0775471655067
"275",40.8903232681958,313.070977638799,76.9169879230909
"276",41.3782902337218,309.271860455246,76.8542028598156
"277",42.9652739004553,308.992231262455,78.2107834111162
"278",43.4639984637503,312.20744011127,79.0856069059251
"279",43.9724720019986,315.441733168431,79.9716387861425
"280",43.3879016039184,332.796951786738,81.7833700928946
"281",42.2660257411823,332.500944651629,80.7885035801708
"282",42.7558008526516,342.731866302449,82.5901965918761
"283",42.1799104044147,352.905072691239,83.4601446794632
"284",41.0624109383812,349.098466550581,82.0044869330208
"285",41.0170930853048,338.266997759976,80.5442498375397
"286",38.28461797114,337.862177068757,78.139601955075
"287",37.7113392087691,337.504872111451,77.6126422492229
"288",40.3732181017012,337.151358422546,79.8902339855477
"289",39.8010837348824,333.354299891673,78.9077859802761
"290",38.689971929606,329.573675255848,77.4584824375499
"291",38.1144652494997,329.208231600977,76.9290252647585
"292",38.0718258875599,304.49772325992,73.6128715945879
"293",37.5104517628134,307.743549749789,73.5756739568758
"294",38.0140683262551,314.410075295722,74.9185532606872
"295",37.434780605296,317.597451491457,74.858861096789
"296",37.3998823153036,331.267070968937,76.6721811079449
"297",37.9068875994087,320.570931695404,75.6989753988116
"298",37.8718022358706,320.266904490151,75.6449897689839
"299",37.3008194216154,323.435108688878,75.5912098503055
"300",37.2705216019302,330.014690586724,76.4634304862607
"301",38.3076998183008,333.152073732719,77.7987875765326
"302",38.2810702294438,329.405373301996,77.292187531329
"303",38.2453800350861,325.611026653573,76.769777123304
"304",39.2810161615471,325.274821228331,77.6381708222079
"305",37.6371213142726,338.731413012785,78.037462634706
"306",37.0737387089902,345.210079407677,78.4368313823438
"307",38.1114452359716,355.166637257171,80.6898848201827
"308",36.4802241276197,358.297769067331,79.7176394445933
"309",35.3921349232567,357.991028435878,78.7531872724942
"310",34.8285670561425,367.934855891743,79.6214514143327
"311",34.2604413674533,357.341997885618,77.7246834820902
"312",34.2229615982158,360.416200900658,78.1247668439599
"313",34.1889629349328,360.073117309064,78.0687465014191
"314",34.1535508786931,356.353352127044,77.5571466301594
"315",31.4569194967613,328.774197658097,71.5265713695279
"316",31.4235445099637,325.093134101742,71.0190852467818
"317",31.3976318358424,328.156296696659,71.4261514969115
"318",31.3687667214448,331.178628718454,71.8265933473767
"319",31.3260556914733,324.08060190737,70.8484157772258
"320",30.2313170469138,316.919048934831,68.9512795045268
"321",30.1993580862642,313.241916140565,68.4439435599982
"322",30.6951524707635,323.12213869892,70.2247034774076
"323",31.7218548192818,316.044948896042,70.1727430096829
"324",33.2729072861525,315.710133415176,71.4856315873035
"325",32.7119481582923,305.254186845594,69.6022793163516
"326",34.2667914680188,311.716777159797,71.8367807607015
"327",34.232362218498,314.808312965039,72.2420302077369
"328",34.2043885785839,311.130299473369,71.7355356789126
"329",34.1764252129049,304.18303913441,70.7851286493916
"330",34.6674510066381,317.377904379662,73.0139118425427
"331",34.6408162992243,320.456696374507,73.4257372711268
"332",34.5993714567892,320.201117168227,73.3725528368233
"333",33.4936373868129,316.575478625284,71.9404026083284
"334",34.5102289796061,323.019527938752,73.7114592602317
"335",34.9986289715881,319.354377371477,73.6522071416117
"336",36.0186905444217,298.965412540075,71.7774488595393
"337",37.0330065985096,302.001775588777,73.0816771401181
"338",36.9930997094097,298.41053344744,72.5738465738466
"339",35.8993168101898,281.447685720202,69.3342930376765
"340",34.2854015351442,281.194383142308,67.9198373229812
"341",34.7810778053352,277.566987852721,67.8672978891164
"342",34.7411418351057,277.262441177973,67.8054961374443
"343",35.7632445040004,273.6956782207,68.2152858940457
"344",37.3046439201205,276.787099806249,69.9818660020055
"345",37.267694471026,279.806861724512,70.375672604015
"346",36.7051667051667,276.237347696584,69.4165729333697
"347",33.510817135706,279.290095205246,67.08882897986
"348",34.0053073403286,289.006653530436,68.8581479942804
"349",34.4969177644021,275.498357934882,67.4497249880344
"350",33.4097670716187,281.870462985014,67.3968321956546
"351",31.2766973385882,281.63651986164,65.5376964750937
"352",30.193720308405,294.635310276819,66.3977362106843
"353",29.6340479354904,300.959535868784,66.7954262243579
"354",26.4583262104137,304.001880963159,64.4860932974451
"355",26.4237640833245,300.460608934672,63.9863543798607
"356",24.2986816368633,303.503114854786,62.5851064501778
"357",24.2728118846451,306.497531126652,62.9893315470399
"358",23.1932398447895,319.400194008509,63.844530371698
"359",22.1115791005666,305.952287187027,61.0806613670395
"360",21.0312913729809,299.1743702852,59.233781514573
"361",20.9940895676294,292.411684411684,58.2884291975114
"362",21.4839096024922,288.877105468162,58.2399199480958
"363",20.9329302355008,301.732163296452,59.5477118758912
"364",20.8933514299752,311.23154705243,60.8358818144086
"365",20.344447431545,304.48815607344,59.4507389797042
"366",20.8424747544012,310.791651626315,60.7637124750642
"367",21.3318118338234,326.802994815996,63.4061221619389
"368",22.335810788308,310.235464971139,62.0059099225859
"369",22.8246685579954,306.710969796081,61.9576991185896
"370",22.2771221865453,312.918786786058,62.3564270334803
"371",23.2955325079245,296.408566436216,60.9725098443689
"372",24.3009843213087,312.420226459504,64.0637628145589
"373",25.8283864079055,328.44560201446,67.6093955769967
"374",25.2769945772569,328.209425169201,67.118302309731
"375",25.2431107381088,331.246884891481,67.5261655424291
"376",25.2087176782827,334.18703367158,67.9193655667631
"377",24.6612153247784,350.07614284268,69.6614219924837
"378",23.075612743616,340.139758403474,66.9383300176789
"379",23.0465185516755,339.885176106309,66.8954504523003
"380",20.9449223405416,336.388421602181,64.6172974275308
"381",21.4333486790385,336.128861918633,65.0200607993103
"382",21.9199092049047,329.429300619813,64.5285065399148
"383",22.4104595753866,329.136112527804,64.9261686876107
"384",22.3802121213166,328.854145924732,64.8769572287313
"385",22.3485495821297,328.578366039778,64.8274351685586
"386",21.7973718669774,337.919757176752,65.6647097767769
"387",21.7654568013782,340.82536184063,66.0577359529925
"388",21.7398082281633,337.329293274155,65.5680311893149
"389",21.7069564661017,327.510889100666,64.1931785161974
"390",21.1631104029225,314.465140851071,61.9269583382924
"391",21.6537692936428,311.061163329247,61.8912394109615
"392",22.1421304763256,317.25123502604,63.1888343058888
"393",21.0822034765634,320.274519802822,62.7133787413899
"394",22.080034934222,326.353801343399,64.4348153206891
"395",23.0895276490066,335.687831697912,66.6192293593807
"396",22.024770397365,344.930632383423,67.0067621508505
"397",22.5090950237105,351.065249016913,68.2959405571571
"398",22.4837152390402,354.001062125902,68.7008774004924
"399",21.9352990834539,353.748974708056,68.2112847969527
"400",21.3930719693804,350.321794359991,67.2843750064463
"401",21.8744287344761,362.734277230606,69.4493691747003
"402",21.8450035502554,371.963125245122,70.7309325059126
"403",21.3010388197749,368.5018866255,69.7981588309227
"404",22.8109489819783,365.044047531338,70.6320205591769
"405",22.2641469452428,371.060928235965,71.021185767962
"406",21.2153740298306,373.927205480604,70.538060480892
"407",21.7056233149094,370.495417467166,70.4985137405567
"408",21.6791383208344,367.019881720859,70.0079151830592
"409",22.1592702453978,354.200684585507,68.6448889663604
"410",23.1568262422838,341.385261076811,67.7257690870448
"411",24.1521002982599,331.773686611451,67.251615263781
"412",25.1466157726126,334.717456892496,68.5349456890749
"413",25.1159387160875,340.764231412832,69.3721617403775
"414",25.5998648767375,340.525635753751,69.7710980763572
"415",25.0645471487776,346.524927420162,70.168471872241
"416",24.0083920728529,340.008127285799,68.3619449817467
"417",23.4689428255216,333.546412359972,67.0068395149365
"418",23.9541136965013,317.69527633591,65.2136660722812
"419",23.9220241477466,329.950483729477,66.9223619774004
"420",23.8885014391503,329.679139942175,66.8712285126125
"421",23.8597761318706,323.216642730842,65.9525877263633
"422",21.8006994905884,332.331082762396,65.4808434974764
"423",21.7719028004913,322.816439173566,64.1334440430182
"424",21.2334528050531,319.453558926246,63.2128731033932
"425",21.2001776433775,322.383144900737,63.6127545444589
"426",19.13700841195,325.213955189795,62.2545114918434
"427",19.105998401149,328.101317055643,62.6502525039416
"428",19.0750135694789,324.738269047452,62.164930131877
"429",19.0487666025164,336.838763279367,63.864211288649
"430",18.0005054611115,324.209303379489,61.1983988027345
"431",18.4753605269263,320.920850871145,61.1573738293244
"432",17.9361406943851,317.603556988734,60.2411114678918
"433",18.4120854464257,326.646940369046,61.9425836654103
"434",18.3828198677537,320.239886831888,61.0279791820336
"435",17.8429438730256,323.057039992615,60.9779786361807
"436",17.8096815357994,332.030409303984,62.2342657504776
"437",18.294314212024,334.856372804017,63.0658525910643
"438",17.7635692245435,340.729053474699,63.4555593482476
"439",17.2285128999625,318.991622756168,59.9360693964791
"440",16.6967172984151,309.569388743266,58.1609123588902
"441",17.1772355182393,309.377219985792,58.5608370889233
"442",17.1518724603838,312.237775787973,58.9595602896725
"443",17.6308612259843,318.177742272075,60.2280132174878
"444",17.0993012516648,302.634338645994,57.5831800287093
"445",17.0711646002939,296.313025573413,56.6763541479994
"446",17.5453669371523,283.90436092549,55.3368273188517
"447",16.5109606821249,280.622712259648,53.9971002099739
"448",17.4949184466098,283.449864526146,55.2569614405828
"449",16.9545992159533,289.26134347275,55.6325959005396
"450",16.9246366199319,289.049503465911,55.5898416244649
"451",17.3974240922349,276.631971931075,54.2441867826644
"452",16.8713910021886,270.380770117779,52.9159812541905
"453",16.3457928889366,264.118906266108,51.5865976622011
"454",15.8145310003967,260.862188757291,50.6798572811226
"455",15.7939825047891,263.66709383167,51.073524870924
"456",13.7480119216077,275.627673067578,51.0340788378169
"457",12.7188759979026,281.440274660402,50.9924054047462
"458",12.6968188211526,278.192597662738,50.5246461198675
"459",12.6729157576396,271.96638412056,49.6303162201858
"460",12.6438683194416,274.762688597999,50.0170792626802
"461",12.6190582778368,271.575112760514,49.55414122203
"462",12.5942516786558,280.402917540357,50.805325356712
"463",12.5694947707219,283.219853719565,51.199299927858
"464",13.0466379886792,292.048801009676,52.8820185542512
"465",14.0255568037185,285.841822181566,52.8484364712169
"466",13.4982546567492,294.610373635693,53.6624536454793
"467",13.9744420764272,294.337367697375,54.0442838809335
"468",13.9524301124271,294.122228257397,54.0081224795689
"469",13.9336622615329,299.888461668925,54.830406419615
"470",13.4072715532019,302.64600686622,54.7884478033575
"471",13.3910444225442,296.469528945161,53.905307612414
"472",13.3636870068429,299.233851463923,54.2898324897312
"473",13.8364039711344,298.978299047911,54.6722167850254
"474",14.8090498567579,292.810257490516,54.6363159099476
"475",14.2847367456,295.576665700295,54.5966874914985
"476",14.2681779680573,298.348230672315,54.9932673704403
"477",13.7408117063185,307.07103547809,55.8072373009196
"478",13.7161564982443,303.864065400104,55.3403965161684
"479",13.6901240299794,315.556963027472,57.0104299218324
"480",14.161337330722,321.231226836378,58.2428757752795
"481",13.634420659394,318.056247184084,57.3509455679111
"482",14.1025135694727,323.729415945978,58.5816749882926
"483",14.0833001967666,320.52764285066,58.1194589342726
"484",13.561656665772,326.273684127519,58.512439880617
"485",14.0356576565907,331.939352990886,59.7483047534882
"486",14.5069557634673,325.802026150609,59.2836661291199
"487",14.4880617543451,325.55934923532,59.2463759913406
"488",14.9638825394497,316.478856078263,58.3610721397538
"489",15.4407118952066,301.513428808757,56.6282630145972
"490",14.9234415530178,307.145618190059,57.0098518241785
"491",15.3952568648209,306.888877996177,57.3891104515859
"492",15.3667921062771,294.891737914064,55.6495101499195
"493",14.3514357107198,297.645336089707,55.189542631218
"494",14.3303047302504,303.297287992363,55.9988942702325
"495",14.3000367356957,300.17610967665,55.5365274917616
"496",14.2775609487812,302.911404024444,55.9256061214092
"497",15.2445493926468,302.69582492555,56.7351837731271
"498",14.7294828886003,305.439640581247,56.7041700652098
"499",14.714221620505,314.015883654955,57.9433334646622
"500",15.1797474480788,305.048546335613,57.0597403649495
"501",15.1551114591957,304.831549418525,57.0208346395458
"502",14.6427520158111,307.514967731903,56.9837476421828
"503",15.1164344807498,313.135884576388,58.2146238942838
"504",14.5999312640102,310.030878873688,57.3375246162062
"505",15.0700218165019,301.093368809318,56.460625361493
"506",15.046384897071,303.786970094505,56.8435827841988
"507",14.0355616608118,289.089441063542,53.8642056513408
"508",15.0055973426386,288.86378015064,54.6734295301054
"509",15.968859083619,280.014847207159,54.2276370157421
"510",15.4491470895937,285.603347357929,54.604679057133
"511",14.4457358619514,294.089942208136,54.9894928439677
"512",14.9172933708407,296.775761409816,55.7955996525821
"513",15.3889071668386,290.806562583714,55.3455331777108
"514",15.8583030018523,290.612560877678,55.7308208996727
"515",16.3295956029521,284.666687191644,55.2836412586067
"516",17.2890864976946,281.578917008603,55.6664814592483
"517",17.7607647503829,281.396742931362,56.0542908485359
"518",17.7361271485761,281.200744129612,56.0170582973001
"519",17.2253015231937,278.163367096378,55.1508273968019
"520",16.7076032469252,275.069293493887,54.270940570633
"521",16.1930743045571,277.753941864207,54.232716906215
"522",16.1700095013053,274.670948750878,53.7759996480617
"523",16.1546784404742,274.464467738018,53.7444384671195
"524",16.1311715367428,277.183581978319,54.132261291324
"525",16.6017323343036,297.084623815652,57.4437642254224
"526",16.572156866317,291.167329058157,56.569263849699
"527",17.0344436716375,293.799485625933,57.3604193461467
"528",17.4990533488698,296.452725229087,58.1553749849023
"529",16.5035036830259,299.101678427909,57.7034910747812
"530",15.5078753339779,301.753244653431,57.2519155966825
"531",13.5396286048839,318.646980110699,58.0477026388924
"532",14.0071447276239,324.114785825937,59.2579618116835
"533",13.0119433029634,329.628786153496,59.2269653782941
"534",13.4842936138549,337.964868098922,60.8616944042805
"535",13.4674089287294,320.695117653078,58.339821009332
"536",13.9332822771573,317.620929338678,58.3017951913382
"537",13.914418196779,323.093194283887,59.0987014337207
"538",13.8896738484805,320.038491205251,58.6451640184032
"539",13.865806426563,317.005070388478,58.1939900960177
"540",13.8510371022975,322.491439616736,58.9981914320821
"541",14.3107926451961,316.598667941761,58.5409675493657
"542",13.3191314992457,316.412441783978,57.6808350227572
